"p" "s1" "s2" "Jabd" "Labd"
2 1 52 0.767730802415876 0.868606013276064
2 1 53 0.72866342083049 0.843036778646503
2 1 54 0.491020411622291 0.658636740040388
2 1 55 0.499413589021708 0.666145208604586
2 1 56 0.592592592592593 0.744186046511628
2 1 57 0.594995763934344 0.74607817448578
2 1 58 0.548656227432429 0.708557803486272
2 1 59 0.437640616035052 0.608831736045473
2 1 60 0.461716188330021 0.631745330613765
2 1 61 0.480374118368599 0.648990160538581
2 1 62 0.297140826819724 0.458147366386179
2 1 63 0.568024674464125 0.724509867369591
2 1 64 0.408771929824561 0.580323785803238
2 1 65 0.0315789473684211 0.0612244897959184
2 1 66 0.39873417721519 0.570135746606335
2 1 67 0 0
2 1 68 0.240437158469945 0.387665198237885
2 1 69 0.411764705882353 0.583333333333333
2 1 70 0.0757894736842105 0.140900195694716
2 1 71 0.549807747710918 0.709517355972687
2 1 72 0.557025379976449 0.715499422347084
2 1 73 0.491932932616261 0.659457167090755
2 1 74 0.909473684210526 0.952590959206174
2 1 75 0.498047869631641 0.664929178470255
2 1 76 0.766752927860559 0.867979801554997
2 1 77 0.335263157894737 0.502167914860071
2 1 78 0.0765622054829905 0.142234615135205
2 1 79 0.41643059490085 0.588
2 1 80 0.807067669172932 0.893234584338853
2 1 81 0.641262244958767 0.781425694679131
2 1 82 0.18421052631579 0.311111111111111
2 1 83 0.726742212553417 0.841749517988268
2 1 84 0.620253193949723 0.765625022392605
2 2 3 0.552358490566038 0.711637800060772
2 2 4 0.342327992754302 0.510051186598418
2 2 5 0.733833177132146 0.846486486486487
2 2 6 0.89921875 0.946935417523653
2 2 7 0.772987026649284 0.87196016105107
2 2 8 0.533928571428571 0.69615832363213
2 2 9 0.0510914031473021 0.0972159090909091
2 2 10 0.532976827094474 0.695348837209302
2 2 11 0.417980520346116 0.589543388429752
2 2 12 0.571212121212121 0.727097396335583
2 2 13 0.184210526315789 0.311111111111111
2 2 14 0.80625 0.892733564013841
2 2 15 0.679823993788016 0.80939907550077
2 2 16 0.458053928142867 0.628308623298033
2 2 17 0.876067175308535 0.933940092165899
2 2 18 0.369512195121951 0.539626001780944
2 2 19 0.588489076474045 0.740941924234454
2 2 20 0.770097620980308 0.87011881362093
2 2 21 0.541432737084911 0.702505823392391
2 2 22 0.489120580235721 0.656925418569254
2 2 23 0.415277777777778 0.58684985279686
2 2 24 0.419188667095943 0.590744101633394
2 2 25 0.530976406723723 0.693644140290847
2 2 26 0.964663461538461 0.982013948366573
2 2 27 0.568421052631579 0.724832214765101
2 2 28 0.705147130247571 0.827080687336571
2 2 29 0.0928203094010314 0.169872958257713
2 2 30 0.743002614326679 0.852554790474254
2 2 31 0.264983704358394 0.418951965065502
2 2 32 0.366269165247019 0.536159600997506
2 2 33 0.304184965826489 0.466475191475191
2 2 34 0.453665538644128 0.624167701006758
2 2 35 0.451008722641408 0.621648534021759
2 2 36 0.32688927943761 0.492715231788079
2 2 37 0.0452107279693487 0.0865102639296188
2 2 38 0.0457719162141195 0.0875370919881306
2 2 39 0.472013725069698 0.641317016317016
2 2 40 0.481506849315068 0.650023116042533
2 2 41 0.334321073731916 0.50111038536904
2 2 42 0.22524101665206 0.367668097281831
2 2 43 0.298523206751055 0.45978878960195
2 2 44 0.163144246479546 0.280522810431002
2 2 45 0.371438052778138 0.541676748761217
2 2 46 0.0999124631582329 0.181673481308411
2 2 47 0.390829031278469 0.562008733624454
2 2 48 0.197781295611687 0.330246091396315
2 2 49 0.270960365853659 0.426386806596702
2 2 50 0.0812835559995005 0.150346420323326
2 2 51 0.32053620962591 0.485463718888425
2 2 52 0.289463543852369 0.448967394591979
2 2 53 0.204024982650937 0.338904899135447
2 2 54 0.240093330806611 0.387218163088489
2 2 55 0.16563243464977 0.284193249477544
2 2 56 0.255555555555556 0.407079646017699
2 2 57 0.276938646084927 0.433754036552995
2 2 58 0.69109238449301 0.817332501559576
2 2 59 0.289619054451539 0.449154428126391
2 2 60 0.355141359155106 0.524139207700852
2 2 61 0.585626095571984 0.738668589281423
2 2 62 0.19979065811854 0.333042529989095
2 2 63 0.556338028169014 0.714932126696832
2 2 64 0.535714285714286 0.697674418604651
2 2 65 0.2 0.333333333333333
2 2 66 0.5 0.666666666666667
2 2 67 0 0
2 2 68 0.588235294117647 0.740740740740741
2 2 69 0.466666666666667 0.636363636363636
2 2 70 0.190476190476191 0.32
2 2 71 0.317930119076479 0.482468856997159
2 2 72 0.563705229399649 0.720986562942008
2 2 73 0.207621631621138 0.343852124183007
2 2 74 0.586779901664344 0.739585749792875
2 2 75 0.46478536410379 0.634612244897959
2 2 76 0.346005883684092 0.514122394082044
2 2 77 0.142212345565291 0.249012096774194
2 2 78 0.166666666666667 0.285714285714286
2 2 79 0.156626506024096 0.270833333333333
2 2 80 0.409574468085106 0.581132075471698
2 2 81 0.443009701314439 0.614007932047721
2 2 82 0.241583932443227 0.389154411764706
2 2 83 0.432799080518023 0.604130874178878
2 2 84 0.43646652782786 0.607694672131148
2 3 4 0.62533692722372 0.769485903814262
2 3 5 0.786550499189009 0.880524227606281
2 3 6 0.707534374615388 0.828720504996868
2 3 7 0.827068825121084 0.905350486800925
2 3 8 0.75842919040183 0.862621246896517
2 3 9 0.180967718322231 0.306473607219894
2 3 10 0.830188679245283 0.907216494845361
2 3 11 0.429958078729773 0.601357599394386
2 3 12 0.819897084048028 0.901036757775683
2 3 13 0.30377358490566 0.465991316931983
2 3 14 0.660377358490566 0.795454545454546
2 3 15 0.769433962264151 0.869695030923438
2 3 16 0.673845486738455 0.805146582617331
2 3 17 1 1
2 3 18 0.754646418863096 0.860169217855368
2 3 19 0.951165371809101 0.974971558589306
2 3 20 0.682355380468588 0.811190534877989
2 3 21 0.672611035302742 0.804264734724771
2 3 22 0.695129524442098 0.820149156060366
2 3 23 1 1
2 3 24 0.654966637114926 0.791516423867876
2 3 25 0.602214954983493 0.751728041372199
2 3 26 0.725631054574194 0.841003704297899
2 3 27 0.917576961271102 0.957017089590885
2 3 28 0.537647519128804 0.699311789523028
2 3 29 0.329781054257685 0.495993010581394
2 3 30 0.516903035186855 0.681524162318235
2 3 31 0.374983906270117 0.545437520483169
2 3 32 0.818624467437614 0.900267737617135
2 3 33 0.542024013722127 0.703003337041157
2 3 34 0.624764150943396 0.769052112062709
2 3 35 1 1
2 3 36 0.506506180871828 0.672424962211186
2 3 37 0.178835110746514 0.303409881697982
2 3 38 0.225516621743037 0.368035190615836
2 3 39 0.853099730458221 0.920727272727273
2 3 40 1 1
2 3 41 0.735691823899371 0.847721713923363
2 3 42 0.156190666210687 0.270181503406506
2 3 43 0.528160022698255 0.691236539175641
2 3 44 0.59938415570832 0.749518686388225
2 3 45 0.66491019321208 0.798734004900626
2 3 46 0.193322523584906 0.324007164474091
2 3 47 0.45477989340761 0.625221582272978
2 3 48 0.37571780147662 0.546213476446035
2 3 49 0.364818696955351 0.534603896868048
2 3 50 0.150943396226415 0.262295081967213
2 3 51 0.574012837969267 0.729362333168562
2 3 52 0.827868852459016 0.905829596412556
2 3 53 0.603091611729939 0.75241066364152
2 3 54 0.612889548441806 0.759989484752892
2 3 55 0.537651617250674 0.699315256094221
2 3 56 0.874912648497554 0.933283637718971
2 3 57 0.539938662070361 0.701246972193611
2 3 58 0.564420485175202 0.721571330117161
2 3 59 0.361838309829421 0.531396873208456
2 3 60 0.492474866964253 0.659943933214721
2 3 61 0.589588948787062 0.741813094809131
2 3 62 0.824639289678135 0.903892944038929
2 3 63 0.64071219771459 0.781017168772271
2 3 64 0.427672955974843 0.599118942731278
2 3 65 0.0377358490566038 0.0727272727272727
2 3 66 0.359516616314199 0.528888888888889
2 3 67 0 0
2 3 68 0.456194919647486 0.626557493770025
2 3 69 0.400173235166739 0.571605320136096
2 3 70 0.0373831775700935 0.0720720720720721
2 3 71 0.616012238653748 0.762385610602714
2 3 72 0.648247978436658 0.78659035159444
2 3 73 0.507780371553608 0.673546865489957
2 3 74 0.825 0.904109589041096
2 3 75 0.515688195248612 0.680467390146858
2 3 76 1 1
2 3 77 0.34811320754717 0.516445066480056
2 3 78 0.0836565777972028 0.15439684400247
2 3 79 0.219172470299058 0.359543010752688
2 3 80 0.7904357209324 0.88295347516946
2 3 81 0.556956691711365 0.715442754029559
2 3 82 0.137971698113208 0.242487046632124
2 3 83 0.825684768152459 0.904520629799665
2 3 84 0.479245283018868 0.647959183673469
2 4 5 0.714285714285714 0.833333333333333
2 4 6 0.676439433383005 0.806995373543523
2 4 7 0.579230012960338 0.733560036482014
2 4 8 0.344647048203647 0.512620837808808
2 4 9 0.0493657679424524 0.0940868655154369
2 4 10 0.222989117268439 0.364662471840286
2 4 11 0.125 0.222222222222222
2 4 12 0.328824626865672 0.494910494910495
2 4 13 0 0
2 4 14 0.284356600131929 0.442800076089024
2 4 15 0.923809523809524 0.96039603960396
2 4 16 0.431209410509291 0.602580457259356
2 4 17 0.788265306122449 0.881597717546362
2 4 18 0.436645620057623 0.607868236900495
2 4 19 0.842554381936804 0.914550354873273
2 4 20 0.754471827424533 0.860055790729972
2 4 21 0.475698263182096 0.644709389514808
2 4 22 0.522615921825515 0.686471111111111
2 4 23 0.305499130485613 0.468018895381378
2 4 24 0.292812557938323 0.452985324346288
2 4 25 0.356737749546279 0.525875762896079
2 4 26 0.690247252747253 0.816741162129216
2 4 27 0.946115288220551 0.972311654861558
2 4 28 0.321580288870009 0.486660237865638
2 4 29 0.0304804152470674 0.059157679847335
2 4 30 0.197530864197531 0.329896907216495
2 4 31 0.21978021978022 0.36036036036036
2 4 32 0.366001301264752 0.535872551403691
2 4 33 0.225108225108225 0.367491166077739
2 4 34 0.24100695331296 0.388405484223233
2 4 35 0.222404412312738 0.363880251204195
2 4 36 0.251031737073786 0.40131953432446
2 4 37 0.0432598381244767 0.0829320492241841
2 4 38 0.0437729454956227 0.0838744588744589
2 4 39 0.469387755102041 0.638888888888889
2 4 40 0.401826484018265 0.57328990228013
2 4 41 0.167369901547117 0.286746987951807
2 4 42 0.045271997079226 0.086622424030737
2 4 43 0.139054019126389 0.244157022918085
2 4 44 0.163768794966355 0.281445585540193
2 4 45 0.272219180264219 0.427943839374727
2 4 46 0.0410922587486744 0.0789406671759613
2 4 47 0.225130890052356 0.367521367521367
2 4 48 0.0428472702142364 0.0821736249171637
2 4 49 0.223870532703978 0.365840220385675
2 4 50 0.0355504587155963 0.0686600221483942
2 4 51 0.179101117832607 0.303792635125011
2 4 52 0.0940792164055039 0.171978801890767
2 4 53 0.0921853065044455 0.168808911739503
2 4 54 0.12391838478795 0.220511358235909
2 4 55 0.0961538461538462 0.175438596491228
2 4 56 0.0874726251309233 0.160873245191606
2 4 57 0.13394495412844 0.236245954692557
2 4 58 0.241014799154334 0.388415672913118
2 4 59 0.180712423979149 0.306107431935246
2 4 60 0.322114113829281 0.487271273273577
2 4 61 0.300537295251354 0.462174051215147
2 4 62 0.170377901709316 0.291150236962748
2 4 63 0.349893359475195 0.518401482634487
2 4 64 0.181818181818182 0.307692307692308
2 4 65 0 0
2 4 66 0.180327868852459 0.305555555555556
2 4 67 0 0
2 4 68 0.216216216216216 0.355555555555556
2 4 69 0.429245283018868 0.600660066006601
2 4 70 0 0
2 4 71 0.410424029310945 0.581986722831793
2 4 72 0.45776104364427 0.628033031394376
2 4 73 0.136986301369863 0.240963855421687
2 4 74 1 1
2 4 75 0.250883746304966 0.401130396083667
2 4 76 0.575396825396825 0.730478589420655
2 4 77 0.0449275362318841 0.0859916782246879
2 4 78 0 0
2 4 79 0.052553991302425 0.099859943977591
2 4 80 0.325170068027211 0.490759753593429
2 4 81 0.22471547872027 0.366967646975572
2 4 82 0.052553991302425 0.099859943977591
2 4 83 0.347636968474964 0.515920795595809
2 4 84 0.271739130434783 0.427350427350427
2 5 6 0.924725506756757 0.960890790411936
2 5 7 0.834719334719335 0.909915014164306
2 5 8 0.781853281853282 0.877573131094258
2 5 9 0.261601546137962 0.414713420316869
2 5 10 0.450787532398485 0.621438387540082
2 5 11 0.366080209361205 0.535957122945787
2 5 12 0.931203931203931 0.964376590330789
2 5 13 0.0783582089552239 0.145328719723183
2 5 14 0.893243243243243 0.94361170592434
2 5 15 0.817515121329324 0.899596500447706
2 5 16 0.591731531850736 0.743506703247524
2 5 17 0.765926640926641 0.867450122984422
2 5 18 0.493149470515503 0.660549369307609
2 5 19 0.828591250556083 0.906261856283196
2 5 20 0.809258308238493 0.894574649239989
2 5 21 0.628596338273758 0.771948608137045
2 5 22 0.674954954954955 0.805938037865749
2 5 23 0.714552624195692 0.833514952077826
2 5 24 0.603457803742007 0.752695583673871
2 5 25 0.719594594594595 0.836935166994106
2 5 26 0.861691441450572 0.925708119256506
2 5 27 0.706258890469417 0.827844935389746
2 5 28 0.432109993692253 0.603459225332533
2 5 29 0.239822402052967 0.386865734408179
2 5 30 0.350438103471569 0.518999134533746
2 5 31 0.212577502214349 0.350620891161432
2 5 32 0.350050371106119 0.518573793390119
2 5 33 0.161028416779432 0.277389277389277
2 5 34 0.398842679055382 0.57024665464842
2 5 35 0.53883780178767 0.700317864770025
2 5 36 0.359014948545307 0.528345841860823
2 5 37 0.133448851072634 0.235473971227454
2 5 38 0.153711023276241 0.266463646745337
2 5 39 0.504443977885087 0.670605200725683
2 5 40 0.211211371010336 0.348760548432027
2 5 41 0.844144144144144 0.915486077186126
2 5 42 0.201567749160134 0.335507921714818
2 5 43 0.184517969311067 0.311549464156099
2 5 44 0.178922333315729 0.303535403918439
2 5 45 0.456274778638534 0.626632810416594
2 5 46 0.135550593369815 0.238739857407076
2 5 47 0.241379310344828 0.388888888888889
2 5 48 0.188701018427457 0.317491136126208
2 5 49 0.255044047130912 0.40643043200588
2 5 50 0.130525066745773 0.230910522172658
2 5 51 0.192639734592458 0.32304765471911
2 5 52 0.185030769080728 0.31228010935828
2 5 53 0.248167355387958 0.397650770654584
2 5 54 0.364066311550491 0.533795620444095
2 5 55 0.223347373475044 0.365141379002765
2 5 56 0.24024024024024 0.387409200968523
2 5 57 0.411249816246729 0.582816467378488
2 5 58 0.290742871198592 0.450504709630674
2 5 59 0.226965102910234 0.369961790065417
2 5 60 0.540981794379538 0.702126133290704
2 5 61 0.319518072289157 0.484295105916728
2 5 62 0.451410597691222 0.622030180032152
2 5 63 0.383719505536449 0.55462036055882
2 5 64 0.207253886010363 0.343347639484979
2 5 65 0.0810810810810811 0.15
2 5 66 0.274509803921569 0.430769230769231
2 5 67 0 0
2 5 68 0.255982192543127 0.407620735489588
2 5 69 0.342222222222222 0.509933774834437
2 5 70 0.118918918918919 0.21256038647343
2 5 71 0.592403214024836 0.744036697247707
2 5 72 0.493695497017974 0.661039010967887
2 5 73 0.191585232691537 0.321563623709546
2 5 74 0.673648648648649 0.805006055712555
2 5 75 0.450472259433289 0.621138744989569
2 5 76 0.371222831721616 0.541447856808996
2 5 77 0.393325894823384 0.564585638269849
2 5 78 0.111885839386096 0.20125418531793
2 5 79 0.345474022495983 0.513535031847134
2 5 80 0.849420849420849 0.918580375782881
2 5 81 0.407450549179728 0.578990927130183
2 5 82 0.26435474701535 0.418165467625899
2 5 83 0.533386660572125 0.695697535771065
2 5 84 0.430109860753999 0.601506041678828
2 6 7 0.720707005786291 0.837687070910667
2 6 8 0.783482142857143 0.878598247809762
2 6 9 0.241911575543006 0.389579387626263
2 6 10 0.6375 0.778625954198473
2 6 11 0.597470239613191 0.748020494901817
2 6 12 0.921638257575758 0.959221387212024
2 6 13 0.188036545351347 0.316550102919162
2 6 14 1 1
2 6 15 0.834534419389217 0.909805137008074
2 6 16 0.800868034070835 0.889424454117812
2 6 17 0.981120035306761 0.990470055142158
2 6 18 0.794318470528455 0.885370666997053
2 6 19 0.863248424369748 0.926605827842571
2 6 20 0.845881005982167 0.916506538873112
2 6 21 0.804985400514937 0.891957796761443
2 6 22 0.665236871959427 0.798969663909334
2 6 23 0.939236111111111 0.968666069829901
2 6 24 0.801809210526316 0.89000456412597
2 6 25 0.857421875 0.923238696109359
2 6 26 0.913010817307692 0.954527605434697
2 6 27 0.923005756578947 0.959961511733576
2 6 28 0.909658105652422 0.952692110655738
2 6 29 0.293900789947299 0.45428643715299
2 6 30 1 1
2 6 31 0.417162770437055 0.588729508196721
2 6 32 0.431200519014862 0.602571775633047
2 6 33 0.362215909090909 0.531803962460897
2 6 34 0.611399701114376 0.758843011689226
2 6 35 0.61703431372549 0.763167866616142
2 6 36 0.373606526270651 0.543978962134076
2 6 37 0.172979065828416 0.29493973228968
2 6 38 0.178372898248146 0.302744400373308
2 6 39 0.53515625 0.697201017811705
2 6 40 0.464469178082192 0.634317451037708
2 6 41 1 1
2 6 42 0.256566890653635 0.408361691784152
2 6 43 0.46877038506897 0.638316771408702
2 6 44 0.37292921686747 0.54326066090772
2 6 45 0.499946499304325 0.666619108796481
2 6 46 0.179461063818424 0.304310280896313
2 6 47 0.424380356376424 0.595880664145122
2 6 48 0.330337837726684 0.496622479431502
2 6 49 0.292018680799706 0.45203476565673
2 6 50 0.172541291299133 0.294303138967436
2 6 51 0.502255154639175 0.668668239330903
2 6 52 0.367315573770492 0.537279880104908
2 6 53 0.329828251885779 0.496046390077909
2 6 54 0.469693809132536 0.639172331289557
2 6 55 0.3136076383914 0.477475357520657
2 6 56 0.479166666666667 0.647887323943662
2 6 57 0.738178453947368 0.849370157904075
2 6 58 0.838616071428571 0.912225324754158
2 6 59 0.563333353030609 0.720682318890665
2 6 60 0.791947794026485 0.883896056198142
2 6 61 0.756067163440477 0.861091396936316
2 6 62 0.481289044664372 0.649824619169342
2 6 63 0.83940360915493 0.91269105374929
2 6 64 0.522135416666667 0.686056458511548
2 6 65 0.171875 0.293333333333333
2 6 66 0.75 0.857142857142857
2 6 67 0 0
2 6 68 0.75 0.857142857142857
2 6 69 1 1
2 6 70 0.19375 0.324607329842932
2 6 71 0.599791705512413 0.749837248743954
2 6 72 0.703663213655614 0.826059056761269
2 6 73 0.398111979166667 0.569499417927823
2 6 74 0.823046875 0.902935504606814
2 6 75 0.588125 0.740653286107832
2 6 76 0.423469010871585 0.594981706854716
2 6 77 0.10155643065713 0.184387159533074
2 6 78 0.220293724966622 0.361050328227571
2 6 79 0.44921875 0.619946091644205
2 6 80 0.791183035714286 0.88341952769643
2 6 81 0.709250163231503 0.829896265027229
2 6 82 0.320290312401388 0.485181644359465
2 6 83 0.617412887810495 0.76345736139928
2 6 84 0.413711927157331 0.585284624413146
2 7 8 0.958104395604396 0.978603998596983
2 7 9 0.131981011470002 0.233185910598642
2 7 10 0.416666666666667 0.588235294117647
2 7 11 0.551327103798951 0.710781243296581
2 7 12 0.723776223776224 0.839756592292089
2 7 13 0.0923482849604222 0.169082125603865
2 7 14 0.4 0.571428571428572
2 7 15 0.471294367947281 0.640652718061881
2 7 16 0.364377382427001 0.534129907341082
2 7 17 0.596668956043956 0.747392192708893
2 7 18 0.416832094691001 0.588400130478282
2 7 19 0.894609430046641 0.944373458570422
2 7 20 0.407564485406462 0.579105951637832
2 7 21 0.516789634231076 0.681425588055338
2 7 22 0.495441682688918 0.662602478483917
2 7 23 0.634081196581197 0.776070611310886
2 7 24 0.347774327975222 0.516072046716735
2 7 25 0.490487589769434 0.658157227387997
2 7 26 0.702279675557444 0.825104929162088
2 7 27 0.472165991902834 0.641457545548298
2 7 28 0.631031028415394 0.773781758190663
2 7 29 0.0285600425079702 0.0555340307374403
2 7 30 0.325228631087583 0.490826448294701
2 7 31 0.303335604424278 0.465475819726832
2 7 32 0.399825750214224 0.571250743391506
2 7 33 0.385052447552448 0.556011360050489
2 7 34 0.319680186998074 0.484481301072289
2 7 35 0.271762739669748 0.427379622303323
2 7 36 0.277156474198236 0.434021170933229
2 7 37 0.112161027703481 0.201699259207246
2 7 38 0.143772893772894 0.251401120896717
2 7 39 0.688644688644689 0.815618221258134
2 7 40 0.651738672286617 0.789154704944179
2 7 41 0.233498702237408 0.378595780950352
2 7 42 0.276034105289453 0.432643773618947
2 7 43 0.487571941994019 0.655527209447701
2 7 44 0.852521268134122 0.920390262501861
2 7 45 0.79388631152349 0.885102145463463
2 7 46 0.13191694770419 0.233085913187801
2 7 47 0.711538461538462 0.831460674157303
2 7 48 0.249201814423161 0.398977669654176
2 7 49 0.470139950350689 0.639585299669656
2 7 50 0.141221374045802 0.247491638795987
2 7 51 0.297581284694687 0.458670741023682
2 7 52 0.482910307313373 0.651300763008754
2 7 53 0.510608890248209 0.676030564290285
2 7 54 0.4906021146357 0.658260322883819
2 7 55 0.491258150881088 0.658850582765748
2 7 56 0.571581196581197 0.727396329027872
2 7 57 0.281990540684044 0.439926086402447
2 7 58 0.376142878673289 0.54666253701203
2 7 59 0.339845961783787 0.507291093867742
2 7 60 0.439552112620462 0.610678986563858
2 7 61 0.534703846936699 0.696816976127321
2 7 62 0.230967068315255 0.375261165404473
2 7 63 0.836546156136243 0.910999327015209
2 7 64 0.517241379310345 0.681818181818182
2 7 65 0.0961538461538462 0.175438596491228
2 7 66 0.5 0.666666666666667
2 7 67 0 0
2 7 68 0.71192963166575 0.831727681438664
2 7 69 0.221595487510073 0.362796833773087
2 7 70 0.0938967136150235 0.171673819742489
2 7 71 0.535316398029725 0.697336912074538
2 7 72 0.243377706064273 0.391478317292095
2 7 73 0.368344508406233 0.538379781032276
2 7 74 0.671796720129753 0.803682304242842
2 7 75 0.378378378378378 0.549019607843137
2 7 76 0.699106476532403 0.822910731244065
2 7 77 0.0950361686206036 0.173576309794989
2 7 78 0.163962482168003 0.281731558671214
2 7 79 0.154639175257732 0.267857142857143
2 7 80 0.285714285714286 0.444444444444444
2 7 81 0.336538461538462 0.503597122302158
2 7 82 0.253605769230769 0.404602109300096
2 7 83 0.494398488230989 0.661668881659856
2 7 84 0.305649570424369 0.468195413758724
2 8 9 0.175 0.297872340425532
2 8 10 0.428571428571429 0.6
2 8 11 0.605519480519481 0.754297269969666
2 8 12 0.542457011168233 0.703367429031146
2 8 13 0.0714285714285714 0.133333333333333
2 8 14 0.533928571428571 0.69615832363213
2 8 15 0.505035219652335 0.67112744347471
2 8 16 0.395509499136442 0.566831683168317
2 8 17 0.633272743827795 0.775464779193749
2 8 18 0.634283116095787 0.776221830659371
2 8 19 0.749699879951981 0.856946826758147
2 8 20 0.39359733746058 0.564865225959451
2 8 21 0.45424841647545 0.624719148845803
2 8 22 0.632452296131836 0.77484934491557
2 8 23 1 1
2 8 24 0.516908514882466 0.681528925193642
2 8 25 0.53452380952381 0.6966640806827
2 8 26 0.712912087912088 0.832397754611066
2 8 27 0.781954887218045 0.877637130801688
2 8 28 0.95625 0.977635782747604
2 8 29 0.0992071166118739 0.180506685432794
2 8 30 0.606679035250464 0.755196304849885
2 8 31 0.229040622299049 0.372714486638537
2 8 32 0.784178187403994 0.879035729659922
2 8 33 0.352456564887572 0.521209440714084
2 8 34 0.419793365959761 0.591344312523937
2 8 35 0.227140869760507 0.370195265038865
2 8 36 0.357142857142857 0.526315789473684
2 8 37 0.142857142857143 0.25
2 8 38 0.142857142857143 0.25
2 8 39 0.710884353741497 0.831013916500994
2 8 40 0.781647889235781 0.877443735048075
2 8 41 0.446121446121446 0.616990291262136
2 8 42 0.214285714285714 0.352941176470588
2 8 43 0.571428571428571 0.727272727272727
2 8 44 0.535283993115318 0.697309417040359
2 8 45 0.678249678249678 0.808282208588957
2 8 46 0.214285714285714 0.352941176470588
2 8 47 0.5 0.666666666666667
2 8 48 0.426501035196687 0.597968069666183
2 8 49 0.534798534798535 0.696897374701671
2 8 50 0.256410256410256 0.408163265306122
2 8 51 0.651392957805916 0.788901217880176
2 8 52 0.822948251387541 0.90287615214656
2 8 53 0.410321987797469 0.581884124827803
2 8 54 0.51578629777088 0.680552791022583
2 8 55 0.571428571428571 0.727272727272727
2 8 56 1 1
2 8 57 0.301831977641667 0.463703431511109
2 8 58 0.568452650882522 0.724857904461024
2 8 59 0.470937074767386 0.64032253023721
2 8 60 0.571428571428571 0.727272727272727
2 8 61 0.714285714285714 0.833333333333333
2 8 62 0.479392967405825 0.648094154788987
2 8 63 0.678068410462777 0.808153477218225
2 8 64 0.357142857142857 0.526315789473684
2 8 65 0.0714285714285714 0.133333333333333
2 8 66 0.44980443285528 0.620503597122302
2 8 67 0 0
2 8 68 0.527039413382218 0.690276110444178
2 8 69 0.180327868852459 0.305555555555556
2 8 70 0.171428571428571 0.292682926829268
2 8 71 0.627241918261865 0.770926450729406
2 8 72 0.354172256506574 0.523083019615613
2 8 73 0.136986301369863 0.240963855421687
2 8 74 0.710714285714286 0.83089770354906
2 8 75 0.2 0.333333333333333
2 8 76 0.606150793650794 0.75478690549722
2 8 77 0 0
2 8 78 0.142857142857143 0.25
2 8 79 0.208012326656394 0.344387755102041
2 8 80 0.41115684385673 0.582723097927268
2 8 81 0.3317479427501 0.498214312334555
2 8 82 0.245535714285714 0.39426523297491
2 8 83 0.376334519572954 0.546864899806076
2 8 84 0.262549378552847 0.415903540903541
2 9 10 0.338836319710086 0.506165413533834
2 9 11 0.125 0.222222222222222
2 9 12 0.113457617244393 0.203793328973185
2 9 13 0.078167115902965 0.145
2 9 14 0.354135110572554 0.523042505592841
2 9 15 0.392136025504782 0.563358778625954
2 9 16 0.288988485643492 0.448395759717315
2 9 17 0.273064187290721 0.428987304830001
2 9 18 0.160975609756098 0.277310924369748
2 9 19 0.40013756559841 0.571568930696312
2 9 20 0.21978021978022 0.36036036036036
2 9 21 0.154838709677419 0.268156424581006
2 9 22 0.148577957471175 0.258716365754222
2 9 23 0.243781094527363 0.392
