"p" "s1" "s2" "Jabd" "Labd"
6 2 84 0.611047254150703 0.758571485195608
6 3 4 0.0446194225721785 0.085427135678392
6 3 5 0.528994512274215 0.691950831775573
6 3 6 0.936787401574803 0.967362138780024
6 3 7 0.893260464152507 0.94362131472741
6 3 8 0.72100709633518 0.837889742431089
6 3 9 0.653828222130128 0.790684562497063
6 3 10 0.718000366233291 0.835855894265615
6 3 11 0.453651314979763 0.624154238784668
6 3 12 0.453651314979763 0.624154238784668
6 3 13 0.726467705980042 0.841565357363759
6 3 14 0.678945282941544 0.808775949805844
6 3 15 0.943641322178478 0.97100356059607
6 3 16 0.614945429272458 0.761568060599416
6 3 17 0.799515445184737 0.888589700437563
6 3 18 0.524434777275993 0.688038327507988
6 3 19 1 1
6 3 20 0.684259276151105 0.812534371447589
6 3 21 0.907213903335116 0.951349926454169
6 3 22 0.387429642038388 0.558485461603924
6 3 23 0.642041243494517 0.782003796845144
6 3 24 0.865810364521338 0.928079703044694
6 3 25 0.871636149912813 0.931416237021727
6 3 26 0.708287196987934 0.829236674297849
6 3 27 0.67957089117235 0.809219658121135
6 3 28 0.975077997325806 0.987381762792185
6 3 29 0.31268638948435 0.476406843232647
6 3 30 0.895328083989501 0.944773721819088
6 3 31 0.688191592823604 0.815300343573636
6 3 32 0.377161255582116 0.547737244354427
6 3 33 0.29275742270274 0.452919345209681
6 3 34 0.435521599389507 0.606778190693506
6 3 35 0.601926302448554 0.751503114130164
6 3 36 0.102362204724409 0.185714285714286
6 3 37 0.159276546091015 0.274786109713135
6 3 38 0.341455821462404 0.509082469954414
6 3 39 0.222195503186245 0.363600590260699
6 3 40 0.131846217528421 0.232975497000519
6 3 41 0.255431937485182 0.406922796622253
6 3 42 0.0998080614203455 0.181500872600349
6 3 43 0.20837707907388 0.344887506859338
6 3 44 0.16249831619595 0.279567400540749
6 3 45 0.0543657331136738 0.103125
6 3 46 0.291301164202136 0.45117463265376
6 3 47 0.622440716874432 0.76728931960428
6 3 48 0.265597528382343 0.419718784883886
6 3 49 0.102362204724409 0.185714285714286
6 3 50 0.149466045449442 0.260061697413604
6 3 51 0.167522718293165 0.286971235194585
6 3 52 0.281399046104928 0.439205955334988
6 3 53 0.00785318674051418 0.0155839895013123
6 3 54 0.192479928269962 0.322822923399994
6 3 55 0.097813578826237 0.178197064989518
6 3 56 0.047244094488189 0.0902255639097744
6 3 57 0.544031445854156 0.704689593356304
6 3 58 0.298862572336408 0.460191214531359
6 3 59 0.314443062710961 0.478443032842276
6 3 60 0.261836132102657 0.41500813844401
6 3 61 0.647566213314245 0.786088241044468
6 3 62 0.510453786742478 0.675894610246035
6 3 63 0.97896512935883 0.989370772466322
6 3 64 0.333795013850415 0.500519210799585
6 3 65 0.636661194011232 0.777999987218934
6 3 66 0.332382495948136 0.498929544569871
6 3 67 0.712676790303503 0.832237342548689
6 3 68 0.417423907029346 0.588989511125416
6 3 69 0.821648652614075 0.902093443140098
6 3 70 0.813420061622732 0.897111572588257
6 3 71 0.588540794102865 0.740982914996836
6 3 72 0.552812054163642 0.712014120036428
6 3 73 0.47441900521786 0.643533491550131
6 3 74 0.265360768408619 0.419423100563407
6 3 75 0.401117477490302 0.57256794513589
6 3 76 0.563977524942202 0.721209244951323
6 3 77 0.564857105175448 0.721928032032187
6 3 78 0.782523108524478 0.877994910452778
6 3 79 0.548585095509201 0.708498483034692
6 3 80 0.552421553561691 0.711690136347671
6 3 81 0.22655407271179 0.369415548408562
6 3 82 0.529349872930329 0.692254770866868
6 3 83 0.420192291731796 0.591739997714548
6 3 84 0.39875936386717 0.570161493346095
6 4 5 0.186565422657835 0.31446293494705
6 4 6 0.165033522434244 0.283311199645861
6 4 7 0.1875 0.315789473684211
6 4 8 0.679012345679012 0.808823529411765
6 4 9 0.625 0.769230769230769
6 4 10 0.236434108527132 0.382445141065831
6 4 11 0.301427123315755 0.463225512847441
6 4 12 0.301427123315755 0.463225512847441
6 4 13 0.0355392156862745 0.0686390532544379
6 4 14 0.347014925373134 0.515235457063712
6 4 15 0.274040039383 0.430190623390005
6 4 16 0.0470914127423823 0.0899470899470899
6 4 17 0.0705394190871369 0.131782945736434
6 4 18 0.0630096367679763 0.118549511854951
6 4 19 0.485994397759104 0.654099905749293
6 4 20 0.0340681362725451 0.0658914728682171
6 4 21 0.341397849462366 0.509018036072144
6 4 22 0.0961538461538462 0.175438596491228
6 4 23 0.22629991879405 0.369077605446789
6 4 24 0.146220570012392 0.255135135135135
6 4 25 0.245139475908707 0.393754243041412
6 4 26 0.0357541899441341 0.0690399137001079
6 4 27 0.186567164179104 0.314465408805031
6 4 28 0.277122641509434 0.433979686057248
6 4 29 0 0
6 4 30 0.0178702156814897 0.0351129552789304
6 4 31 0.0543130990415336 0.103030303030303
6 4 32 0.0339321357285429 0.0656370656370656
6 4 33 0.0174394747640542 0.0342811050615043
6 4 34 0.150124069478908 0.261057173678533
6 4 35 0.106758581025489 0.19292117152879
6 4 36 0 0
6 4 37 0 0
6 4 38 0 0
6 4 39 0 0
6 4 40 0.114846929746947 0.206031746031746
6 4 41 0 0
6 4 42 0 0
6 4 43 0 0
6 4 44 0 0
6 4 45 0 0
6 4 46 0 0
6 4 47 0.0980704197334394 0.178623188405797
6 4 48 0 0
6 4 49 0 0
6 4 50 0.0863194545190773 0.15892094017094
6 4 51 0 0
6 4 52 0 0
6 4 53 0.155963302752294 0.26984126984127
6 4 54 0 0
6 4 55 0 0
6 4 56 0 0
6 4 57 0.12781954887218 0.226666666666667
6 4 58 0 0
6 4 59 0.0696095076400679 0.13015873015873
6 4 60 0 0
6 4 61 0.068 0.127340823970037
6 4 62 0 0
6 4 63 0.10377358490566 0.188034188034188
6 4 64 0.0275134996142967 0.0535535535535535
6 4 65 0.0825779287289518 0.152557938856016
6 4 66 0.172413793103448 0.294117647058824
6 4 67 0.131228070175439 0.232009925558313
6 4 68 0.238095238095238 0.384615384615385
6 4 69 0.194099378881988 0.325097529258778
6 4 70 0.167100260156094 0.286351165980796
6 4 71 0.0749945018693644 0.139525368248773
6 4 72 0.145922746781116 0.254681647940075
6 4 73 0.172896579051644 0.29481981981982
6 4 74 0.0470914127423823 0.0899470899470899
6 4 75 0.0955056179775281 0.174358974358974
6 4 76 0.0708333333333333 0.132295719844358
6 4 77 0.516260162601626 0.680965147453083
6 4 78 0.014715464300441 0.0290041195155847
6 4 79 0.02685291619117 0.0523013876043194
6 4 80 0.0153045124644998 0.0301476301476302
6 4 81 0.0390162587877177 0.0751023065476191
6 4 82 0 0
6 4 83 0.146726862302483 0.255905511811024
6 4 84 0.119925649936975 0.214167163585768
6 5 6 0.699248 0.823008766230709
6 5 7 0.674835526315789 0.805852892075027
6 5 8 0.813923865516063 0.897417891664931
6 5 9 0.598933827653181 0.749166497443187
6 5 10 0.829941765496648 0.907069045742448
6 5 11 0.507281294020498 0.673107662163556
6 5 12 0.507281294020498 0.673107662163556
6 5 13 0.636030811755708 0.777529135986321
6 5 14 0.877611940298507 0.934817170111288
6 5 15 0.435007913349436 0.606279462716117
6 5 16 0.428006076806661 0.599445735922606
6 5 17 0.468769230769231 0.638315701267414
6 5 18 0.371953775571211 0.542224938178181
6 5 19 0.375977482115051 0.546487841555555
6 5 20 0.491500118954172 0.659068159241996
6 5 21 0.585282258064516 0.738395014625461
6 5 22 0.724693891583142 0.84037392968085
6 5 23 0.59768115942029 0.748185776487663
6 5 24 0.446727766607303 0.617569907647404
6 5 25 0.474480972340386 0.64359049894996
6 5 26 0.649044401468479 0.787176380321237
6 5 27 0.676731534789153 0.807203205460379
6 5 28 0.720713317484045 0.837691334356431
6 5 29 0.0742068001048859 0.138161106590724
6 5 30 0.114582894284252 0.205606769800344
6 5 31 0.14336568207823 0.250778354336546
6 5 32 0.247255248668811 0.396478986851658
6 5 33 0.255019542753119 0.406399317406143
6 5 34 0.350088152936703 0.518615250678548
6 5 35 0.406290721210957 0.577818960308719
6 5 36 0.04 0.0769230769230769
6 5 37 0.172821270310192 0.294710327455919
6 5 38 0.205774585959255 0.341315181718731
6 5 39 0.196655981980421 0.328675885035836
6 5 40 0.224600673693361 0.36681455190772
6 5 41 0.241349064575823 0.388849633778544
6 5 42 0.0396039603960396 0.0761904761904762
6 5 43 0.093905541422409 0.171688574317492
6 5 44 0.209406494960806 0.346296296296296
6 5 45 0.0472103004291845 0.0901639344262295
6 5 46 0.148764088291218 0.258998500749625
6 5 47 0.255952380952381 0.407582938388626
6 5 48 0.174409059526837 0.297015861912893
6 5 49 0.04 0.0769230769230769
6 5 50 0.239543726235741 0.386503067484663
6 5 51 0.0619624217118998 0.116694188881025
6 5 52 0.293492146990306 0.453798111837328
6 5 53 0.107142857142857 0.193548387096774
6 5 54 0.0966547996790672 0.176272058823529
6 5 55 0.0395136778115502 0.0760233918128655
6 5 56 0.02 0.0392156862745098
6 5 57 0.865892857142857 0.928127093501771
6 5 58 0.255162228742003 0.406580476848386
6 5 59 0.638571428571429 0.779424585876199
6 5 60 0.394366197183099 0.565656565656566
6 5 61 0.893422619462612 0.943711784446921
6 5 62 0.494743865361272 0.661978117892051
6 5 63 0.769857142857143 0.869965291791105
6 5 64 0.360103309997961 0.529523466858559
6 5 65 0.919230769230769 0.957915831663327
6 5 66 0.461227749551546 0.631287969576403
6 5 67 0.557307692307692 0.715732279575204
6 5 68 0.783569363072147 0.878653086664901
6 5 69 0.923561076604555 0.960261764326
6 5 70 0.981987577639752 0.990911939830774
6 5 71 0.561063829787234 0.718822406978329
6 5 72 0.701666666666667 0.824681684622919
6 5 73 0.54 0.701298701298701
6 5 74 0.330983066520257 0.497351280937907
6 5 75 0.219572392875197 0.360080949942701
6 5 76 0.409532054963968 0.581089381432247
6 5 77 0.471951219512195 0.64125932062966
6 5 78 0.648188405797101 0.786546493734887
6 5 79 0.5240081799591 0.687671085824701
6 5 80 0.644923076923077 0.784137673026562
6 5 81 0.23652086338657 0.382558629441624
6 5 82 0.44906243959018 0.619797225186766
6 5 83 0.482218245809961 0.650671042774072
6 5 84 0.258081134109461 0.410277409162717
6 6 7 0.910811403508772 0.953324228478303
6 6 8 0.917040189302935 0.95672505398688
6 6 9 0.671578947368421 0.80352644836272
6 6 10 0.779236139767217 0.875922113260544
6 6 11 0.926222222222222 0.96169820027688
6 6 12 0.926222222222222 0.96169820027688
6 6 13 1 1
6 6 14 0.98498502386071 0.992435723212618
6 6 15 0.793555555555556 0.884896543179284
6 6 16 0.558617877676847 0.716811844234045
6 6 17 1 1
6 6 18 0.549426079700319 0.709199473145032
6 6 19 0.856201680672269 0.922530875375756
6 6 20 0.868869565217391 0.929834356970035
6 6 21 0.721290322580645 0.83808095952024
6 6 22 0.642112554112554 0.782056689724987
6 6 23 0.969687600644122 0.984610554817949
6 6 24 0.982930481283423 0.991391771482816
6 6 25 0.834583703703704 0.909834424037263
6 6 26 0.819713310580205 0.900925773103065
6 6 27 0.781825581395349 0.877555681721777
6 6 28 0.919283018867925 0.957944200861171
6 6 29 0.469052631578947 0.638578389223273
6 6 30 0.38652700775727 0.557547030234173
6 6 31 0.57756037619203 0.732219679079625
6 6 32 0.381469638412299 0.552266409344639
6 6 33 0.339955332981358 0.507412933272885
6 6 34 0.496638547554553 0.663671997979793
6 6 35 0.552269019940775 0.711563540657207
6 6 36 0.08 0.148148148148148
6 6 37 0.135972219997116 0.239393565447334
6 6 38 0.248752965137593 0.398402201367641
6 6 39 0.200197579859826 0.333607704630112
6 6 40 0.273155087903626 0.429099471853665
6 6 41 0.287428571428571 0.446515756768753
6 6 42 0.0784313725490196 0.145454545454545
6 6 43 0.306749444621274 0.469484713973117
6 6 44 0.134025077506175 0.236370570924073
6 6 45 0.133448873483536 0.235474006116208
6 6 46 0.211304555211066 0.348887576294546
6 6 47 0.672212978369384 0.803980099502488
6 6 48 0.193054355504522 0.323630444185224
6 6 49 0.08 0.148148148148148
6 6 50 0.20057566162284 0.33413248
6 6 51 0.16123731799127 0.277699167074963
6 6 52 0.248280002535714 0.397795369678865
6 6 53 0.0310077519379845 0.0601503759398496
6 6 54 0.172236557933414 0.293859727830118
6 6 55 0.084946908182386 0.156591824985607
6 6 56 0.04 0.0769230769230769
6 6 57 0.884142857142857 0.938509363863826
6 6 58 0.260173913043478 0.412917471708529
6 6 59 0.51840250587314 0.682826199071687
6 6 60 0.474270277393424 0.643396648044693
6 6 61 0.972072727272727 0.985838619265378
6 6 62 0.686481012658228 0.814098715023418
6 6 63 0.832466666666667 0.908574962709645
6 6 64 0.461464503079393 0.631509697439876
6 6 65 0.826307692307692 0.904894280178586
6 6 66 0.53870966235284 0.700209630878771
6 6 67 0.883692307692308 0.938255472067952
6 6 68 0.61810188926428 0.763983891700811
6 6 69 0.918211180124224 0.957361931406072
6 6 70 1 1
6 6 71 0.744 0.853211009174312
6 6 72 0.880761904761905 0.936601174802512
6 6 73 1 1
6 6 74 0.618408535357331 0.764218084429209
6 6 75 0.610904427538531 0.758461417195303
6 6 76 0.735809453929601 0.847799799988235
6 6 77 0.848585365853659 0.91809161916825
6 6 78 0.992608695652174 0.996290639319223
6 6 79 0.744863489773107 0.853778526674273
6 6 80 0.649969230769231 0.787856183798299
6 6 81 0.193473193473193 0.32421875
6 6 82 0.785202678029077 0.879679027701176
6 6 83 0.536818559968346 0.698610198954654
6 6 84 0.916444444444444 0.956400742115028
6 7 8 0.921512887156162 0.959153480901188
6 7 9 0.719608994466298 0.836944906408375
6 7 10 0.787080189558347 0.880856040100655
6 7 11 0.6197026253538 0.7652054341993
6 7 12 0.6197026253538 0.7652054341993
6 7 13 0.792098006965944 0.883989607585113
6 7 14 0.903181461115475 0.949128056960066
6 7 15 0.676246212318664 0.806857855783904
6 7 16 0.732994185170073 0.845928037661752
6 7 17 0.81965008675535 0.900887585719167
6 7 18 0.632746853228041 0.775070369270119
6 7 19 0.886416408668731 0.939788696276541
6 7 20 0.677640561593576 0.807849520459724
6 7 21 0.776196413412564 0.873998401923666
6 7 22 0.65535780217248 0.791801991463589
6 7 23 0.760563092572318 0.863999814356073
6 7 24 0.687070866847005 0.814513344221376
6 7 25 0.82078529657477 0.901572852239984
6 7 26 0.897487810750551 0.945974783780614
6 7 27 0.866810742056035 0.928654118522333
6 7 28 0.804838078092375 0.891867351272918
6 7 29 0.278374793326732 0.435513582995975
6 7 30 0.403322974988241 0.574811333066959
6 7 31 0.691913773979772 0.817906662408961
6 7 32 0.329243083796445 0.495384309777404
6 7 33 0.311262744499173 0.474752669981572
6 7 34 0.467106493507505 0.636772443683708
6 7 35 0.691330209084355 0.817498801087014
6 7 36 0.0921052631578947 0.168674698795181
6 7 37 0.188770571151985 0.317589576547231
6 7 38 0.260073588800144 0.412791111744178
6 7 39 0.206620903173415 0.342478574057521
6 7 40 0.272833854624987 0.428703013568682
6 7 41 0.300499077946827 0.462128859670153
6 7 42 0.090032154340836 0.165191740412979
6 7 43 0.219457608869662 0.359926589121997
6 7 44 0.212885658400006 0.351039946635756
6 7 45 0.0917759237187128 0.168122270742358
6 7 46 0.333637858578476 0.500342512672969
6 7 47 0.399146312781789 0.570556930516015
6 7 48 0.251055726205142 0.401350189198486
6 7 49 0.0921052631578947 0.168674698795181
6 7 50 0.118201595358956 0.211413748378729
6 7 51 0.213753239782265 0.352218610465848
6 7 52 0.300759937646142 0.462437270616433
6 7 53 0.0286641452799502 0.0557308143993864
6 7 54 0.189511419019616 0.318637410266829
6 7 55 0.0644475920679887 0.121091151031271
6 7 56 0.0526315789473684 0.1
6 7 57 0.706650544135429 0.82811392943177
6 7 58 0.489702517162471 0.657450076804916
6 7 59 0.391804267417809 0.5630163329571
6 7 60 0.345837481008016 0.51393646838991
6 7 61 0.984649122807017 0.992265193370166
6 7 62 0.551486704221766 0.71091386438712
6 7 63 1 1
6 7 64 0.445224629848813 0.616132081689459
6 7 65 0.755785761205623 0.860908862464697
6 7 66 0.580043859649123 0.734212352532963
6 7 67 0.846153846153846 0.916666666666667
6 7 68 0.510483327697217 0.675920506154101
6 7 69 0.82117317750899 0.901806799759916
6 7 70 0.935691811049363 0.966777671639901
6 7 71 0.556714259051885 0.715242705351657
6 7 72 0.498235709244883 0.665096561469618
6 7 73 0.49032514580785 0.658010967857706
6 7 74 0.303266227793656 0.465394132566553
6 7 75 0.350897180290515 0.519502424625764
6 7 76 0.520057316349406 0.684260140398368
6 7 77 0.429665243371748 0.601071118380717
6 7 78 0.930177345537757 0.963825782836142
6 7 79 0.739516412632452 0.850255171221206
6 7 80 0.758927831274023 0.862943683964928
6 7 81 0.251455848833949 0.401861318668564
6 7 82 0.530008235720728 0.692817493849713
6 7 83 0.691054937648734 0.817306312483953
6 7 84 0.423581520960928 0.595092749834245
6 8 9 0.949642625081222 0.974170971504749
6 8 10 1 1
6 8 11 0.738749923386448 0.849748331775778
6 8 12 0.738749923386448 0.849748331775778
6 8 13 1 1
6 8 14 1 1
6 8 15 0.644321905013381 0.783693147976567
6 8 16 0.511406333870102 0.676729113024949
6 8 17 0.44915078190906 0.619881364335828
6 8 18 0.57960557960558 0.733861144945189
6 8 19 1 1
6 8 20 0.429780423413088 0.601183813088084
6 8 21 0.867383512544803 0.928982725527831
6 8 22 0.677750416330739 0.807927579374991
6 8 23 0.962664758155902 0.98097726996475
6 8 24 0.735833144117552 0.84781552490937
6 8 25 0.888888888888889 0.941176470588235
6 8 26 0.822989062408814 0.902900713316792
6 8 27 0.928308929084123 0.962821791760344
6 8 28 0.89708051867381 0.945748490739793
6 8 29 0.24171844965136 0.389328917065262
6 8 30 0.876543209876543 0.934210526315789
6 8 31 0.434104042383831 0.605401044211889
6 8 32 0.449483687978571 0.620198339182988
6 8 33 0.461947265524892 0.631961598640887
6 8 34 0.631790226992774 0.774352262370268
6 8 35 0.873286011623569 0.932357372237778
6 8 36 0.135802469135802 0.239130434782609
6 8 37 0.128980812359831 0.228490707632543
6 8 38 0.139677666922487 0.245117845117845
6 8 39 0.17849983772742 0.302927216471465
6 8 40 0.275453943982945 0.43193083573487
6 8 41 0.155693807950549 0.269437816278775
6 8 42 0.13134328358209 0.232189973614776
6 8 43 0.216779520970128 0.35631684661703
6 8 44 0.143823424706301 0.251478369125428
6 8 45 0.0431982828011806 0.0828189300411523
6 8 46 0.225046549342303 0.367408976357878
6 8 47 0.407835269850298 0.579379247820187
6 8 48 0.176834800314844 0.300526123577472
6 8 49 0.135802469135802 0.239130434782609
6 8 50 0.258441170902627 0.410732224720935
6 8 51 0.0299942059491382 0.0582415042257418
6 8 52 0.253561253561254 0.404545454545455
6 8 53 0.1 0.181818181818182
6 8 54 0.169906218360296 0.290461262097455
6 8 55 0.0163661523415147 0.0322052289990377
6 8 56 0.0617283950617284 0.116279069767442
6 8 57 0.844167596119447 0.915499868770897
6 8 58 0.267236617329119 0.421762776855925
6 8 59 0.728395061728395 0.842857142857143
6 8 60 0.40405616224649 0.575555555555555
6 8 61 1 1
6 8 62 0.487576183778715 0.655531043176804
6 8 63 0.808827199938851 0.894311186791302
6 8 64 0.808641975308642 0.89419795221843
6 8 65 0.901709401709402 0.948314606741573
6 8 66 0.568143898269365 0.724606841115002
6 8 67 1 1
6 8 68 0.876350308641975 0.934100956101573
6 8 69 0.803082585691281 0.890788466445522
6 8 70 1 1
6 8 71 0.889414236931967 0.941470874461282
6 8 72 0.997648442092887 0.998822836962919
6 8 73 0.541666666666667 0.702702702702703
6 8 74 0.345911949685535 0.514018691588785
6 8 75 0.478664018300088 0.647427694697505
6 8 76 0.657723534090426 0.793526206951404
6 8 77 0.88647997591087 0.939824421388667
6 8 78 1 1
6 8 79 0.993940771036886 0.996961179062524
6 8 80 0.79256604113724 0.884280994896478
6 8 81 0.403907601921895 0.575404822039515
6 8 82 0.484540827377085 0.652782083781664
6 8 83 0.794291420986174 0.885353863587686
6 8 84 0.588981981523469 0.741332486298895
6 9 10 0.975520195838433 0.987608426270136
6 9 11 0.640103405642351 0.780564692982456
6 9 12 0.640103405642351 0.780564692982456
6 9 13 0.881578947368421 0.937062937062937
6 9 14 1 1
6 9 15 0.737462012342664 0.848895696255627
6 9 16 0.766436075701834 0.867776746913772
6 9 17 0.640080971659919 0.780548012836337
6 9 18 0.530018196195661 0.692826003656078
6 9 19 0.770013268465281 0.870064967516242
6 9 20 0.601103884877084 0.750861815469557
6 9 21 0.813561120543294 0.897197355333216
6 9 22 0.559161381603031 0.717259147386189
6 9 23 0.751048817696415 0.857827389055268
6 9 24 0.525821065055039 0.689230312908377
6 9 25 0.719649122807018 0.836972046521118
6 9 26 0.717201830950022 0.835314542558155
6 9 27 0.729046088148289 0.843292834292296
6 9 28 0.62630896635643 0.770221377749159
6 9 29 0.284663746138952 0.443172381869586
