"p" "s1" "s2" "Jabd" "Labd"
5 1 54 0.100334448160535 0.182370820668693
5 1 55 0.137001216934606 0.240986931050023
5 1 56 0.291505514969202 0.451419698314108
5 1 57 0.0736350574712644 0.13716962194714
5 1 58 0 0
5 1 59 0.053177691309987 0.100985221674877
5 1 60 0.06645056726094 0.124620060790274
5 1 61 0.185566126682095 0.313042220936958
5 1 62 0.114363653749252 0.205253739862168
5 1 63 0.121338912133891 0.216417910447761
5 1 64 0 0
5 1 65 0 0
5 1 66 0 0
5 1 67 0 0
5 1 68 0 0
5 1 69 0 0
5 1 70 0 0
5 1 71 0 0
5 1 72 0 0
5 1 73 0.0648351648351648 0.121775025799794
5 1 74 0 0
5 1 75 0.0967741935483871 0.176470588235294
5 1 76 0.147905990457678 0.257697044334975
5 1 77 0 0
5 1 78 0.159987948177162 0.275844155844156
5 1 79 0.0704099156275667 0.131556919642857
5 1 80 0 0
5 1 81 0.318044659022329 0.482600732600733
5 1 82 0.0532216190700968 0.101064425770308
5 1 83 0.250946656696347 0.401210803599056
5 1 84 0.0348071495766698 0.0672727272727273
5 2 3 0.422434367541766 0.593959731543624
5 2 4 0 0
5 2 5 0.6 0.75
5 2 6 0.34570159393781 0.51378640776699
5 2 7 0.693333333333334 0.818897637795276
5 2 8 0.641666666666667 0.781725888324873
5 2 9 0.942857142857143 0.970588235294118
5 2 10 0.182033096926714 0.308
5 2 11 0.649484536082474 0.7875
5 2 12 0.96 0.979591836734694
5 2 13 0 0
5 2 14 0.492537313432836 0.66
5 2 15 0.663917525773196 0.798017348203222
5 2 16 0.27321169061844 0.429169308814204
5 2 17 0.885245901639344 0.939130434782609
5 2 18 0.361031518624642 0.530526315789474
5 2 19 0.283891547049442 0.442236024844721
5 2 20 0.588440254150441 0.740903225806452
5 2 21 0.40846799941058 0.58001743679163
5 2 22 0.645454545454546 0.784530386740331
5 2 23 0.182033096926714 0.308
5 2 24 0.0805500982318271 0.149090909090909
5 2 25 0.192660550458716 0.323076923076923
5 2 26 0.238938053097345 0.385714285714286
5 2 27 0.6875 0.814814814814815
5 2 28 0.462450592885375 0.632432432432432
5 2 29 0 0
5 2 30 0 0
5 2 31 0 0
5 2 32 0 0
5 2 33 0 0
5 2 34 0 0
5 2 35 0.0552519732847602 0.104718066743383
5 2 36 0 0
5 2 37 0 0
5 2 38 0 0
5 2 39 0 0
5 2 40 0 0
5 2 41 0 0
5 2 42 0 0
5 2 43 0 0
5 2 44 0 0
5 2 45 0 0
5 2 46 0 0
5 2 47 0 0
5 2 48 0 0
5 2 49 0 0
5 2 50 0 0
5 2 51 0 0
5 2 52 0 0
5 2 53 0 0
5 2 54 0 0
5 2 55 0 0
5 2 56 0.133333333333333 0.235294117647059
5 2 57 0.153846153846154 0.266666666666667
5 2 58 0.182033096926714 0.308
5 2 59 0 0
5 2 60 0 0
5 2 61 0.0780669144981413 0.144827586206897
5 2 62 0.0349778875423583 0.0675915649278579
5 2 63 0.335256192738378 0.502160101651842
5 2 64 0 0
5 2 65 0.133333333333333 0.235294117647059
5 2 66 0 0
5 2 67 0 0
5 2 68 0.197183098591549 0.329411764705882
5 2 69 0.0854206807964033 0.157396449704142
5 2 70 0 0
5 2 71 0.229578675838349 0.373426573426573
5 2 72 0 0
5 2 73 0.193046858129994 0.323619909502262
5 2 74 0 0
5 2 75 0 0
5 2 76 0 0
5 2 77 0.295427901524033 0.456108597285068
5 2 78 0 0
5 2 79 0 0
5 2 80 0 0
5 2 81 0.0854206807964033 0.157396449704142
5 2 82 0 0
5 2 83 0.13277133825079 0.234418604651163
5 2 84 0.0494180499904598 0.0941818181818182
5 3 4 0 0
5 3 5 0.278631025136844 0.435827098919368
5 3 6 0.35929203539823 0.528645833333333
5 3 7 0.42603550295858 0.597510373443983
5 3 8 0.323529411764706 0.488888888888889
5 3 9 0.166666666666667 0.285714285714286
5 3 10 0 0
5 3 11 0.0955097990573059 0.174365942028986
5 3 12 0.437355606895326 0.608555885262117
5 3 13 0.209263509284373 0.346100759144237
5 3 14 0.847222222222222 0.917293233082707
5 3 15 0.184927788033446 0.312133431085044
5 3 16 0.302030456852792 0.463937621832359
5 3 17 0.154284922522689 0.267325544174136
5 3 18 0.175308641975309 0.298319327731092
5 3 19 0.346064814814815 0.514187446259673
5 3 20 0.675 0.805970149253731
5 3 21 0.529569892473118 0.692442882249561
5 3 22 0.810606060606061 0.895397489539749
5 3 23 0 0
5 3 24 0.329268292682927 0.495412844036697
5 3 25 0.0909090909090909 0.166666666666667
5 3 26 0.404761904761905 0.576271186440678
5 3 27 0.166666666666667 0.285714285714286
5 3 28 0.441277080957811 0.612341772151899
5 3 29 0 0
5 3 30 0.0646950092421442 0.121527777777778
5 3 31 0.19831223628692 0.330985915492958
5 3 32 0.12 0.214285714285714
5 3 33 0.10828025477707 0.195402298850575
5 3 34 0 0
5 3 35 0.0676982591876209 0.126811594202899
5 3 36 0 0
5 3 37 0.0727650727650728 0.135658914728682
5 3 38 0 0
5 3 39 0.0869565217391304 0.16
5 3 40 0 0
5 3 41 0.193309191239869 0.323988439306358
5 3 42 0.0822784810126582 0.152046783625731
5 3 43 0.0707563611014291 0.132161458333333
5 3 44 0.120689655172414 0.215384615384615
5 3 45 0 0
5 3 46 0.135802469135802 0.239130434782609
5 3 47 0 0
5 3 48 0.249918540241121 0.399895724713243
5 3 49 0 0
5 3 50 0.490384615384615 0.658064516129032
5 3 51 0.217391304347826 0.357142857142857
5 3 52 0.150647826283238 0.2618487131199
5 3 53 0.0894941634241245 0.164285714285714
5 3 54 0.215814328645583 0.355011984249272
5 3 55 0.428151299940556 0.599588152821591
5 3 56 0.44641301190822 0.617269076305221
5 3 57 0.567931456548348 0.724434035909446
5 3 58 0.0833333333333333 0.153846153846154
5 3 59 0.322299651567944 0.487483530961792
5 3 60 0.222095748242384 0.363467017313171
5 3 61 0.248390177019318 0.397936769435946
5 3 62 0.223651960784314 0.365548322483726
5 3 63 0.408944057133141 0.580497224233647
5 3 64 0 0
5 3 65 0.0746268656716418 0.138888888888889
5 3 66 0 0
5 3 67 0 0
5 3 68 0 0
5 3 69 0.0646950092421442 0.121527777777778
5 3 70 0.0531430306711206 0.100922722029988
5 3 71 0.0765864332603939 0.142276422764228
5 3 72 0.0833333333333333 0.153846153846154
5 3 73 0.25314252562367 0.404012345679012
5 3 74 0 0
5 3 75 0.281170233654035 0.438927203065134
5 3 76 0.283168316831683 0.441358024691358
5 3 77 0.0531430306711206 0.100922722029988
5 3 78 0.0661625708884688 0.124113475177305
5 3 79 0.241585143425634 0.389155982905983
5 3 80 0 0
5 3 81 0.185943681638352 0.313579277864992
5 3 82 0.139457168473388 0.244778254649499
5 3 83 0.251307899368972 0.401672361367982
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 3 84 0.29 0.449612403100775
5 5 6 0.215660908606651 0.354804381846635
5 5 7 0.569352211502318 0.725588822355289
5 5 8 0.75 0.857142857142857
5 5 9 0.273684210526316 0.429752066115703
5 5 10 0.150684931506849 0.261904761904762
5 5 11 0.44954128440367 0.620253164556962
5 5 12 0.646666666666667 0.785425101214575
5 5 13 0.188744257274119 0.317552334943639
5 5 14 0.240401653868872 0.387619047619048
5 5 15 0.132353694842921 0.233767409327491
5 5 16 0.115896632732968 0.207719298245614
5 5 17 0.0901197604790419 0.165339192529525
5 5 18 0.0833333333333333 0.153846153846154
5 5 19 0.112755768393557 0.202660406885759
5 5 20 0.369094618998851 0.539180585296217
5 5 21 0.295418500632607 0.456097393218241
5 5 22 0.481818181818182 0.650306748466258
5 5 23 0.150684931506849 0.261904761904762
5 5 24 0.228621095721415 0.372158831583752
5 5 25 0.176470588235294 0.3
5 5 26 0.580952380952381 0.734939759036145
5 5 27 0.57847533632287 0.732954545454545
5 5 28 0.458333333333333 0.628571428571429
5 5 29 0 0
5 5 30 0.0572490706319703 0.108298171589311
5 5 31 0.12763942280907 0.226383399209486
5 5 32 0.0614525139664804 0.115789473684211
5 5 33 0.0731039874902267 0.136247723132969
5 5 34 0.079136690647482 0.146666666666667
5 5 35 0.0414012738853503 0.0795107033639144
5 5 36 0 0
5 5 37 0.0597826086956522 0.112820512820513
5 5 38 0 0
5 5 39 0.0542540073982737 0.102923976608187
5 5 40 0 0
5 5 41 0.0618696664080683 0.116529680365297
5 5 42 0.0644289254336562 0.121058201058201
5 5 43 0.0618696664080683 0.116529680365297
5 5 44 0.0761999010390896 0.141609195402299
5 5 45 0 0
5 5 46 0.079136690647482 0.146666666666667
5 5 47 0 0
5 5 48 0.0700636942675159 0.130952380952381
5 5 49 0 0
5 5 50 0.136330248273836 0.239948287007111
5 5 51 0.0671621980355721 0.125870646766169
5 5 52 0.122386078050168 0.218081960287283
5 5 53 0 0
5 5 54 0.0928742994395516 0.16996336996337
5 5 55 0.0496972027299818 0.0946886446886447
5 5 56 0.672158154859967 0.803940886699507
5 5 57 0.467808623744832 0.637424547283702
5 5 58 0.433333333333333 0.604651162790698
5 5 59 0.128929818990156 0.228410689170183
5 5 60 0.158726209727578 0.273966720343532
5 5 61 0.566366366366366 0.723159509202454
5 5 62 0.234640522875817 0.38009528851244
5 5 63 0.680796656289808 0.810088065968193
5 5 64 0 0
5 5 65 0.115942028985507 0.207792207792208
5 5 66 0 0
5 5 67 0 0
5 5 68 0.235294117647059 0.380952380952381
5 5 69 0.0686540198735321 0.128486897717667
5 5 70 0.0480979449059904 0.0917813934084272
5 5 71 0.0851063829787234 0.156862745098039
5 5 72 0 0
5 5 73 0.120843761172685 0.215629984051037
5 5 74 0.0666666666666667 0.125
5 5 75 0 0
5 5 76 0.267123287671233 0.421621621621622
5 5 77 0.118811881188119 0.212389380530973
5 5 78 0.0572490706319703 0.108298171589311
5 5 79 0.153065367438084 0.265492957746479
5 5 80 0 0
5 5 81 0.341378790164429 0.508996851102114
5 5 82 0.147959183673469 0.257777777777778
5 5 83 0.535645472061657 0.697616060225847
5 5 84 0.210200927357032 0.347381864623244
5 6 7 0.380572188955422 0.551325301204819
5 6 8 0.142857142857143 0.25
5 6 9 0.344708268703019 0.512688553682343
5 6 10 0 0
5 6 11 0.150684931506849 0.261904761904762
5 6 12 0.078167115902965 0.145
5 6 13 0.249036237471087 0.398765432098765
5 6 14 0.0980704197334394 0.178623188405797
5 6 15 0.0596330275229358 0.112554112554113
5 6 16 0.114285714285714 0.205128205128205
5 6 17 0.18455807653234 0.311606632361349
5 6 18 0.107142857142857 0.193548387096774
5 6 19 0.1 0.181818181818182
5 6 20 0.15478153002432 0.268070671378092
5 6 21 0.0512820512820513 0.0975609756097561
5 6 22 0.314882618996339 0.478951678951679
5 6 23 0 0
5 6 24 0.220358588779641 0.361137440758294
5 6 25 0 0
5 6 26 0.246428571428571 0.39541547277937
5 6 27 0.0954356846473029 0.174242424242424
5 6 28 0.0922587486744433 0.168932038834951
5 6 29 0 0
5 6 30 0.0707563611014291 0.132161458333333
5 6 31 0 0
5 6 32 0 0
5 6 33 0 0
5 6 34 0 0
5 6 35 0 0
5 6 36 0 0
5 6 37 0.0850439882697947 0.156756756756757
5 6 38 0 0
5 6 39 0 0
5 6 40 0.12 0.214285714285714
5 6 41 0 0
5 6 42 0 0
5 6 43 0.227405959941378 0.370547263681592
5 6 44 0 0
5 6 45 0 0
5 6 46 0 0
5 6 47 0 0
5 6 48 0.27382146439318 0.42992125984252
5 6 49 0 0
5 6 50 0.204819277108434 0.34
5 6 51 0.0954356846473029 0.174242424242424
5 6 52 0.0657596371882086 0.123404255319149
5 6 53 0.0954356846473029 0.174242424242424
5 6 54 0.148484848484848 0.258575197889182
5 6 55 0.124497991967871 0.221428571428571
5 6 56 0.460714285714286 0.63080684596577
5 6 57 0.253443526170799 0.404395604395604
5 6 58 0.375 0.545454545454546
5 6 59 0.088145896656535 0.162011173184358
5 6 60 0.0824404111086814 0.152323232323232
5 6 61 0.484386598703419 0.652642107017836
5 6 62 0.177696078431373 0.301768990634755
5 6 63 0.387657830922318 0.55872250677915
5 6 64 0 0
5 6 65 0.105263157894737 0.19047619047619
5 6 66 0.1875 0.315789473684211
5 6 67 0.272727272727273 0.428571428571429
5 6 68 0.181818181818182 0.307692307692308
5 6 69 0.0648464163822526 0.121794871794872
5 6 70 0.229562711300781 0.373405454135677
5 6 71 0.0769230769230769 0.142857142857143
5 6 72 0 0
5 6 73 0.117461568782026 0.210229276895944
5 6 74 0 0
5 6 75 0.09375 0.171428571428571
5 6 76 0.0688836104513064 0.128888888888889
5 6 77 0.103448275862069 0.1875
5 6 78 0 0
5 6 79 0.0850439882697947 0.156756756756757
5 6 80 0.0885045778229908 0.162616822429907
5 6 81 0 0
5 6 82 0.0618696664080683 0.116529680365297
5 6 83 0.139387179107882 0.244670436290182
5 6 84 0.0803324099722992 0.148717948717949
5 7 8 0.519488037046565 0.683767195767196
5 7 9 0.273684210526316 0.429752066115703
5 7 10 0.361731843575419 0.531282051282051
5 7 11 0.44954128440367 0.620253164556962
5 7 12 0.238092131019183 0.384611330698287
5 7 13 0.318518518518519 0.48314606741573
5 7 14 0.0731039874902267 0.136247723132969
5 7 15 0.0856313497822932 0.157754010695187
5 7 16 0.0995962314939435 0.181150550795594
5 7 17 0.157575757575758 0.272251308900524
5 7 18 0.0833333333333333 0.153846153846154
5 7 19 0.0465952685421995 0.0890416189385261
5 7 20 0.528 0.691099476439791
5 7 21 0.182528481724653 0.308708812591888
5 7 22 0.333333333333333 0.5
5 7 23 0.361731843575419 0.531282051282051
5 7 24 0.430225045762894 0.601618671183889
5 7 25 0.176470588235294 0.3
5 7 26 0.330681214445841 0.497010419709806
5 7 27 0.590909090909091 0.742857142857143
5 7 28 0.3625 0.532110091743119
5 7 29 0 0
5 7 30 0.0572490706319703 0.108298171589311
5 7 31 0.0952380952380952 0.173913043478261
5 7 32 0 0
5 7 33 0 0
5 7 34 0 0
5 7 35 0.0833333333333333 0.153846153846154
5 7 36 0 0
5 7 37 0.0597826086956522 0.112820512820513
5 7 38 0 0
5 7 39 0 0
5 7 40 0 0
5 7 41 0.0705596107055961 0.131818181818182
5 7 42 0 0
5 7 43 0.0618696664080683 0.116529680365297
5 7 44 0.0761999010390896 0.141609195402299
5 7 45 0 0
5 7 46 0.079136690647482 0.146666666666667
5 7 47 0 0
5 7 48 0.0700636942675159 0.130952380952381
5 7 49 0 0
5 7 50 0.163169025540914 0.280559440559441
5 7 51 0 0
5 7 52 0.0496613995485327 0.0946236559139785
5 7 53 0 0
5 7 54 0.0935524652338812 0.171098265895954
5 7 55 0.103092783505155 0.186915887850467
5 7 56 0.289584587597833 0.449112978524743
5 7 57 0.468531468531469 0.638095238095238
5 7 58 0.433333333333333 0.604651162790698
5 7 59 0.171779141104295 0.293193717277487
5 7 60 0.0644289254336562 0.121058201058201
5 7 61 0.291032148900169 0.450851900393185
5 7 62 0.090190336749634 0.165457964007521
5 7 63 0.844444444444445 0.91566265060241
5 7 64 0.0666666666666667 0.125
5 7 65 0.305084745762712 0.467532467532468
5 7 66 0.0731039874902267 0.136247723132969
5 7 67 0 0
5 7 68 0.235294117647059 0.380952380952381
5 7 69 0.190654205607477 0.320251177394035
5 7 70 0.137737478411054 0.242125237191651
5 7 71 0.266666666666667 0.421052631578947
5 7 72 0.133333333333333 0.235294117647059
5 7 73 0.494710079553842 0.661947873799726
5 7 74 0 0
5 7 75 0.103388980439923 0.187402597402597
5 7 76 0.138059701492537 0.242622950819672
5 7 77 0.274974398104456 0.431341050476415
5 7 78 0 0
5 7 79 0.0597826086956522 0.112820512820513
5 7 80 0 0
5 7 81 0.289178912753057 0.448624950179354
5 7 82 0.147959183673469 0.257777777777778
5 7 83 0.337770998827398 0.504975812935796
5 7 84 0.392658653224764 0.563897911832947
5 8 9 0.285714285714286 0.444444444444444
5 8 10 0.192982456140351 0.323529411764706
5 8 11 0.5 0.666666666666667
5 8 12 0.713803292528493 0.833004926108374
5 8 13 0.105188005711566 0.190353143841516
5 8 14 0.133858267716535 0.236111111111111
5 8 15 0.0892274211099021 0.163836163836164
5 8 16 0.0499108734402852 0.0950764006791171
5 8 17 0.0909090909090909 0.166666666666667
5 8 18 0.1 0.181818181818182
5 8 19 0.183420676512625 0.309983896940419
5 8 20 0.216438887273432 0.355856573705179
5 8 21 0.155151836626442 0.268625875330042
5 8 22 0.530216647662486 0.692995529061103
5 8 23 0.192982456140351 0.323529411764706
5 8 24 0.06645056726094 0.124620060790274
5 8 25 0.272727272727273 0.428571428571429
5 8 26 0.06645056726094 0.124620060790274
5 8 27 0.78862497276095 0.88182261208577
5 8 28 0.391117670736616 0.562307098765432
5 8 29 0 0
5 8 30 0 0
5 8 31 0.0939226519337017 0.171717171717172
5 8 32 0.136 0.23943661971831
5 8 33 0.133858267716535 0.236111111111111
5 8 34 0 0
5 8 35 0 0
5 8 36 0 0
5 8 37 0 0
5 8 38 0 0
5 8 39 0.104294478527607 0.188888888888889
5 8 40 0 0
5 8 41 0.0980704197334394 0.178623188405797
5 8 42 0.105188005711566 0.190353143841516
5 8 43 0 0
5 8 44 0.146732429099877 0.255913978494624
5 8 45 0 0
5 8 46 0.161624891961971 0.27827380952381
5 8 47 0 0
5 8 48 0 0
5 8 49 0 0
5 8 50 0.0814217292664482 0.150582750582751
5 8 51 0.113366193099449 0.203645833333333
5 8 52 0.0633659188409874 0.119179894179894
5 8 53 0 0
5 8 54 0.0600706713780919 0.113333333333333
5 8 55 0.0695447819653582 0.130045572916667
5 8 56 0.419878296146045 0.591428571428571
5 8 57 0.357298474945534 0.526484751203852
5 8 58 0.192982456140351 0.323529411764706
5 8 59 0.0909090909090909 0.166666666666667
5 8 60 0.140495867768595 0.246376811594203
5 8 61 0.18978102189781 0.319018404907975
5 8 62 0.0236900455128953 0.0462836297309622
5 8 63 0.148765432098765 0.259000537345513
5 8 64 0 0
5 8 65 0.123456790123457 0.21978021978022
5 8 66 0 0
5 8 67 0 0
5 8 68 0.285714285714286 0.444444444444444
5 8 69 0.0711610486891386 0.132867132867133
5 8 70 0 0
5 8 71 0.0909090909090909 0.166666666666667
5 8 72 0 0
5 8 73 0.129734436221158 0.229672447013487
5 8 74 0 0
5 8 75 0 0
5 8 76 0.0695447819653582 0.130045572916667
5 8 77 0.130434782608696 0.230769230769231
5 8 78 0.0863194545190773 0.15892094017094
5 8 79 0.113366193099449 0.203645833333333
5 8 80 0 0
5 8 81 0.184525324510053 0.311559948431457
5 8 82 0.0731039874902267 0.136247723132969
5 8 83 0.154772937905468 0.268057784911718
5 8 84 0.0384215991692627 0.074
5 9 10 0.145118733509235 0.253456221198157
5 9 11 1 1
5 9 12 0.556243778343104 0.714854299928927
5 9 13 0 0
5 9 14 0.471698113207547 0.641025641025641
5 9 15 0.293026325438146 0.453241082062043
5 9 16 0.188484569322893 0.317184714363228
5 9 17 0.214285714285714 0.352941176470588
5 9 18 0.216101694915254 0.355400696864111
5 9 19 0.0516066212268744 0.0981481481481481
5 9 20 0.263288009888752 0.416829745596869
5 9 21 0.251276813074566 0.401632653061224
5 9 22 0.101522842639594 0.184331797235023
5 9 23 0.145118733509235 0.253456221198157
5 9 24 0.239125248508946 0.385958156847645
5 9 25 0.542857142857143 0.703703703703704
5 9 26 0.244897959183673 0.39344262295082
5 9 27 0.339130434782609 0.506493506493506
5 9 28 0.127118644067797 0.225563909774436
5 9 29 0 0
5 9 30 0 0
5 9 31 0 0
5 9 32 0 0
5 9 33 0 0
5 9 34 0 0
5 9 35 0 0
5 9 36 0 0
5 9 37 0 0
5 9 38 0 0
5 9 39 0 0
5 9 40 0 0
5 9 41 0 0
5 9 42 0 0
5 9 43 0 0
5 9 44 0 0
5 9 45 0 0
5 9 46 0 0
5 9 47 0 0
5 9 48 0 0
5 9 49 0 0
5 9 50 0 0
5 9 51 0 0
5 9 52 0 0
5 9 53 0 0
5 9 54 0 0
5 9 55 0 0
5 9 56 0.113636363636364 0.204081632653061
5 9 57 0.118343195266272 0.211640211640212
5 9 58 0.145118733509235 0.253456221198157
5 9 59 0 0
5 9 60 0 0
5 9 61 0.0683371298405467 0.127931769722815
5 9 62 0.0237121831561733 0.0463258785942492
5 9 63 0.123583180987203 0.21998047510576
5 9 64 0 0
5 9 65 0.113636363636364 0.204081632653061
5 9 66 0 0
5 9 67 0 0
5 9 68 0.141843971631206 0.248447204968944
5 9 69 0.0775826868109432 0.143993937097385
5 9 70 0 0
5 9 71 0.0813008130081301 0.150375939849624
5 9 72 0 0
5 9 73 0.170728482658323 0.291661961227179
5 9 74 0 0
5 9 75 0.109090909090909 0.19672131147541
5 9 76 0 0
5 9 77 0.100334448160535 0.182370820668693
5 9 78 0 0
5 9 79 0 0
5 9 80 0 0
5 9 81 0.0775826868109432 0.143993937097385
5 9 82 0 0
5 9 83 0.0828162527114021 0.15296455424275
5 9 84 0.0953780390061448 0.174146341463415
5 10 11 0.207547169811321 0.34375
5 10 12 0.207547169811321 0.34375
5 10 13 0.4375 0.608695652173913
5 10 14 0 0
5 10 15 0.145022738756948 0.253309796999117
5 10 16 0.06438127090301 0.120974076983504
5 10 17 0.0564726324934839 0.106907894736842
5 10 18 0.272637633525062 0.428460743801653
5 10 19 0 0
5 10 20 0.595 0.746081504702194
5 10 21 0.240775484677924 0.388104838709677
5 10 22 0.142857142857143 0.25
5 10 23 0.777777777777778 0.875
5 10 24 0.0839382095663503 0.154876373626374
5 10 25 0.237410071942446 0.383720930232558
5 10 26 0.0839382095663503 0.154876373626374
5 10 27 0.202453987730061 0.336734693877551
5 10 28 0.202453987730061 0.336734693877551
5 10 29 0 0
5 10 30 0 0
5 10 31 0 0
5 10 32 0 0
5 10 33 0 0
5 10 34 0 0
5 10 35 0 0
5 10 36 0 0
5 10 37 0 0
5 10 38 0 0
5 10 39 0.089354424967935 0.164050235478807
5 10 40 0 0
5 10 41 0 0
5 10 42 0 0
5 10 43 0.110725442554669 0.199375
5 10 44 0.182033096926714 0.308
5 10 45 0 0
5 10 46 0.207547169811321 0.34375
5 10 47 0 0
5 10 48 0 0
5 10 49 0 0
5 10 50 0 0
5 10 51 0 0
5 10 52 0 0
5 10 53 0 0
5 10 54 0 0
5 10 55 0 0
5 10 56 0 0
5 10 57 0 0
5 10 58 0 0
5 10 59 0 0
5 10 60 0 0
5 10 61 0 0
5 10 62 0.0249433106575964 0.0486725663716814
5 10 63 0.0379987435769398 0.0732153941651148
5 10 64 0.25 0.4
5 10 65 0.145118733509235 0.253456221198157
5 10 66 0.161624891961971 0.27827380952381
5 10 67 0 0
5 10 68 0.239130434782609 0.385964912280702
5 10 69 0 0
5 10 70 0.0710043893622515 0.132594021215043
5 10 71 0 0
5 10 72 0 0
5 10 73 0.0425263889492203 0.0815833333333333
5 10 74 0 0
5 10 75 0.061510757274192 0.115892857142857
5 10 76 0 0
5 10 77 0 0
5 10 78 0 0
5 10 79 0 0
5 10 80 0 0
5 10 81 0.266362252663623 0.420673076923077
5 10 82 0.231470923603193 0.375925925925926
5 10 83 0.0175589106021504 0.0345118310482088
