"p" "s1" "s2" "Jabd" "Labd" "MeanJ" "VarJ" "MeanL" "VarL"
6 1 2 0.778373129292644 0.875376619756109 0.774274625401739 0.0160938733888498 0.866743489474798 0.00722413911004356
6 1 3 0.866669867486076 0.928573265773297 0.851786133064566 0.00846504488065147 0.91722203159092 0.00306316650545668
6 1 4 0.227008149010477 0.370018975332068 0.259455682706045 0.050310633329032 0.368806189048384 0.0614000803236132
6 1 5 0.4638593714569 0.633748542382519 0.480673570977723 0.0161427324471878 0.638984921107788 0.0146169648012934
6 1 6 0.796501777216059 0.886725287241691 0.813172158526101 0.0117552375518977 0.892855065752274 0.00476535564082434
6 1 7 0.683449179580215 0.811962948297186 0.704547034111858 0.0126633825095552 0.821416461102912 0.00639760472869468
6 1 8 0.913279132791328 0.954674220963173 0.863156519177548 0.0176434561876629 0.92042990098999 0.00746526137814699
6 1 9 0.748240109217902 0.855992383737995 0.747040878151879 0.0247192337803821 0.845498083222819 0.0118081625671278
6 1 10 0.739484984264149 0.850234398058885 0.664342354148068 0.0290651116332439 0.784937810228997 0.0174620383765364
6 1 11 0.503192980460766 0.669498842798647 0.523506390485089 0.0184447357664322 0.676623877495843 0.0144653247847994
6 1 12 0.503192980460766 0.669498842798647 0.517128516594071 0.0208173767756615 0.669587436710429 0.0166466978515492
6 1 13 0.735005729133989 0.84726605427506 0.67074266783873 0.0270493644254403 0.790804986579988 0.0154813490570997
6 1 14 0.837968841332364 0.911842271194229 0.735262368845922 0.0334275469371484 0.833688411028925 0.0174026906199597
6 1 15 0.65990572658348 0.795112295855185 0.696150979685242 0.0203688315179755 0.812430325165642 0.0101986720450526
6 1 16 0.521821724316965 0.68578561598754 0.552472435141096 0.0210590454629753 0.70037451062847 0.0150522547394678
6 1 17 0.805328330206379 0.89216827402727 0.819666907755686 0.0166392968497203 0.895008879862466 0.00701007662312377
6 1 18 0.58696078142698 0.739729410199023 0.612754775122306 0.0313054374401917 0.745100619142724 0.0185380821092125
6 1 19 0.833495593359295 0.909187451966744 0.835473249411956 0.010619368343928 0.906707004248961 0.00430062886400036
6 1 20 0.668957402759998 0.801647066190816 0.693882288399106 0.0319506039176731 0.805809231679798 0.0165980550084804
6 1 21 0.696007081038552 0.8207596404755 0.699484769873936 0.0208950129611949 0.81425381898307 0.0111849162295485
6 1 22 0.442893934987636 0.613896731073904 0.45118641350359 0.013568940240039 0.612663592643689 0.0132192150301042
6 1 23 0.633978022237339 0.775993328685363 0.659951572055337 0.0130508769749512 0.789267325362871 0.00738173811651717
6 1 24 0.750131740912904 0.85722888554849 0.75955108296427 0.0121244852073138 0.858727682058881 0.00551683765193946
6 1 25 0.663717261225374 0.797872663455481 0.675603893625761 0.0108580811552251 0.801655263252362 0.00588640561145725
6 1 26 0.642770404175004 0.782544417091324 0.644013821707767 0.0131407234090886 0.777344727272613 0.00780298543518237
6 1 27 0.760020131747222 0.863649361774889 0.771983684628993 0.0112756390290281 0.867093875827832 0.00503373428455059
6 1 28 0.844052001840773 0.915431886951368 0.777499521338157 0.015631862788279 0.868911849168314 0.00715352170349381
6 1 29 0.281527537965745 0.439362447743625 0.326507130066928 0.0221172528788385 0.475040855324434 0.0244532183713534
6 1 30 0.477040650406504 0.645941125960501 0.44595143296173 0.0218754651319656 0.602705177778141 0.0194993319770981
6 1 31 0.513011923550702 0.678133351846663 0.521107203867037 0.034823059433043 0.665462522306306 0.026394806554076
6 1 32 0.372643634797841 0.542957582508621 0.382555357116267 0.0111358375160759 0.5449140084435 0.0125104936015238
6 1 33 0.311786891962072 0.475362109306832 0.336058855444166 0.0237580131838991 0.484738313516643 0.0259603408375038
6 1 34 0.536794075588459 0.698589465062732 0.539953215367885 0.0117356258881898 0.69476552371097 0.00862265308371094
6 1 35 0.541096498981153 0.702222734707245 0.527558645891471 0.0159682688548812 0.681439200290583 0.0127754307972738
6 1 36 0.121951219512195 0.217391304347826 0.120301543763536 0.0113491175777045 0.199133444420484 0.0273625173368266
6 1 37 0.208928571428571 0.345642540620384 0.203934792628817 0.0124324715868932 0.324608097274034 0.0237788998711378
6 1 38 0.316080224293968 0.480335800902311 0.353060232469971 0.0301099479923327 0.498937913034495 0.033091375992399
6 1 39 0.245302044183701 0.393963930806036 0.257518282729609 0.0118640882161445 0.397619647054904 0.0193027624353632
6 1 40 0.322033898305085 0.487179487179487 0.317199191110127 0.0280678344875312 0.457771181213498 0.0360770476323821
6 1 41 0.21588387440845 0.355106073782714 0.222486803320626 0.0131636079019003 0.349808958593537 0.0232372862192932
6 1 42 0.118343195266272 0.211640211640212 0.118703683322206 0.0108157489007373 0.197166742378706 0.0265057152417384
6 1 43 0.211044991049816 0.34853369215766 0.215978723558582 0.0125511705946576 0.341417729714307 0.0228489243370501
6 1 44 0.213009682258284 0.351208544125913 0.222381065604733 0.0148111712386112 0.347768782905231 0.0265182318948494
6 1 45 0.0772833723653396 0.143478260869565 0.0994141657573581 0.0133218848215719 0.163352173850835 0.0283972808130098
6 1 46 0.200093940817285 0.333463796477495 0.200274736049444 0.0128909374557341 0.31892361179386 0.0248254073289081
6 1 47 0.523192795742939 0.686968579690204 0.553817945752726 0.0697035677962364 0.67347759083527 0.0555437420695233
6 1 48 0.233269491067551 0.378294432412541 0.240203507304254 0.012943130238007 0.373954254392496 0.0217550053871412
6 1 49 0.121951219512195 0.217391304347826 0.170244166611241 0.0410744648813994 0.248545777636437 0.0624692615709382
6 1 50 0.174905888791231 0.297735998193315 0.17489504258541 0.0104954761817914 0.285118851987912 0.0211493339787918
6 1 51 0.17572827622796 0.29892668192304 0.182156202363841 0.0191772452596918 0.287637115810725 0.0316060570567576
6 1 52 0.324353256021409 0.489828910144147 0.324515003855085 0.0442418247847008 0.454951613058099 0.050467660538229
6 1 53 0.0238095238095238 0.0465116279069767 0.0266291306940266 0.000719888475030676 0.0505911294277723 0.00242965505765302
6 1 54 0.177548682703322 0.301556420233463 0.187053497568551 0.0114758038845622 0.301758173710859 0.0223769025670918
6 1 55 0.113501160173968 0.203863568774791 0.145388890330425 0.0244162662486058 0.226768841149089 0.0409155444577446
6 1 56 0.024390243902439 0.0476190476190476 0.0376110011470621 0.00287843511869611 0.0679356238818954 0.00786943501334494
6 1 57 0.63307577430037 0.775317084807761 0.60808350336201 0.0693777729822028 0.720445047398574 0.04933765763106
6 1 58 0.332130649449297 0.498645759087669 0.36086536448863 0.0490427517893632 0.494272121750218 0.0513359416886754
6 1 59 0.40287456445993 0.57435579012729 0.456261976576242 0.0528042804599412 0.593698751516657 0.0451743372886617
6 1 60 0.367128279536643 0.537079489952578 0.380584673698251 0.0769251352872931 0.496068950915444 0.0792556069314741
6 1 61 0.718529992851332 0.836214667000568 0.672511426955484 0.052710832124612 0.779706347342382 0.0325856196978565
6 1 62 0.457704084505212 0.627979422395006 0.470792013965102 0.0183563737001199 0.628494882383864 0.0164134040601632
6 1 63 0.741785248577144 0.851752819910612 0.702102631738274 0.0171553845695246 0.817727831810095 0.00901423337415473
6 1 64 0.431194598883515 0.602565995176188 0.438430411863846 0.0224661532572998 0.594507455171317 0.0215471887976335
6 1 65 0.686504265244891 0.81411506557347 0.579702999292971 0.0390803777218012 0.712652649752261 0.02968917400576
6 1 66 0.448137179627802 0.618915370632196 0.474240158549799 0.0303972241378306 0.6242915973822 0.0266258109299121
6 1 67 0.666510318949343 0.799887419082466 0.61954116620054 0.0360167422757251 0.746595009412254 0.0256445606969888
6 1 68 0.43649175117087 0.607719119605232 0.437050978165626 0.0104394657188518 0.601140619405975 0.0101482488302421
6 1 69 0.754544765944554 0.860103179571308 0.705823126073496 0.0169064026836649 0.820262381741004 0.00924684685774717
6 1 70 0.754544765944554 0.860103179571308 0.679679307273557 0.0236157624638658 0.798527254679123 0.0141131326095261
6 1 71 0.590230928905034 0.742321027942076 0.579708841038334 0.0253376039095735 0.720314564363229 0.018713561339715
6 1 72 0.518709677419355 0.683092608326253 0.464817747773544 0.05649793020432 0.597182675791063 0.0550193538862577
6 1 73 0.622653138464098 0.767450693810586 0.57512548119007 0.0437759761495614 0.707186263333449 0.0310875588919437
6 1 74 0.317669973138838 0.482169252718285 0.318960002896693 0.0129647238523327 0.472318247463678 0.0175370927563644
6 1 75 0.431530228617057 0.602893630872107 0.438113932600682 0.0280912573849875 0.590808308043197 0.0258988276640842
6 1 76 0.555889531689568 0.714561696531139 0.575341456852255 0.0155796858719097 0.72215625846985 0.0110962568221974
6 1 77 0.54098659054893 0.702130172795624 0.568879754437213 0.0289659034264211 0.709894768124522 0.0203384465493471
6 1 78 0.777107635206787 0.874575765486891 0.743156140693086 0.0255043048747638 0.841907470739945 0.0140567671108627
6 1 79 0.583143633684948 0.736690747797298 0.541009741013025 0.0168836472341197 0.692737091930393 0.0126290426318976
6 1 80 0.617284240150094 0.763359000014501 0.5361322656138 0.0326358393985144 0.679378637432959 0.0257364787576067
6 1 81 0.271754002193582 0.427368817750678 0.295654682684445 0.0239704271657368 0.435423603556261 0.0315901888409961
6 1 82 0.600592906793937 0.750463036846705 0.553320662479779 0.02989807959779 0.695937984129206 0.0224865422835042
6 1 83 0.501022180274706 0.667574652605084 0.49824503298409 0.0171289791155917 0.654729178804541 0.0143371105560337
6 1 84 0.441300231432779 0.612364061017444 0.459071108365864 0.0245056232297377 0.613325782273853 0.0225750011225209
6 2 3 0.704103432736794 0.826362319575875 0.71835160977351 0.0119635864843248 0.831167970338948 0.00606093113154045
6 2 4 0.0455580865603645 0.0871459694989107 0.0572708862196334 0.00254078890875738 0.104448101334049 0.00675271618195526
6 2 5 0.376290227462227 0.546818134654748 0.418899284350887 0.0280956900805589 0.571777920359 0.0256769875063081
6 2 6 1 1 0.950099141370701 0.00409390012828418 0.97324594793577 0.00126730301588262
6 2 7 0.769996167096131 0.870054050297061 0.788975112440602 0.0144995300966427 0.876788603776556 0.0061564869591443
6 2 8 0.632582009487859 0.774946686673707 0.641432506277277 0.0497569650949943 0.757267361903747 0.0326647451457528
6 2 9 0.69703794543642 0.821475969127097 0.696751290750508 0.0316806116883214 0.807679681783383 0.0171262184586925
6 2 10 0.508721311064789 0.674374130376346 0.553498528507479 0.0319576688558626 0.695519514433138 0.0225907295784595
6 2 11 0.70098156406131 0.82420830286676 0.677293089187149 0.0598650603372205 0.779941565330649 0.0369222393035387
6 2 12 0.70098156406131 0.82420830286676 0.68666500270971 0.0598940738945745 0.786726478343827 0.0369412959831397
6 2 13 0.695106490872211 0.820133123924912 0.691788105407224 0.0431448916026796 0.799164231164291 0.0236087756267704
6 2 14 0.790958998112884 0.883279850567556 0.70859627362775 0.0371926367945178 0.813220593876041 0.0211648998556257
6 2 15 0.89262315150602 0.943265594945018 0.793151947306546 0.0248661613897456 0.875344931557823 0.0113886783919957
6 2 16 0.509172624146845 0.674770554408495 0.518401120067892 0.0366631005317951 0.66168340618508 0.0287578400494117
6 2 17 0.738328912466844 0.84946974898909 0.734318523192493 0.0220639604331365 0.837948361420701 0.0108726691272771
6 2 18 0.518149245558286 0.682606465832338 0.540744313007011 0.023893328296084 0.688672901156551 0.0177995468306871
6 2 19 1 1 0.919291444242231 0.0128362252645832 0.953798438785458 0.0050023641658684
6 2 20 0.492542433198108 0.660004596509495 0.492684511525026 0.0362251513245979 0.638564709413552 0.029345432574224
6 2 21 0.748052373993954 0.855869520985578 0.721064099989817 0.0300035230305958 0.825520383040262 0.0155250946472174
6 2 22 0.733878190774743 0.84651643313747 0.719215412388748 0.0418961343213305 0.818971727741595 0.0226495679389111
6 2 23 0.545151844206291 0.705628830267258 0.565546237285314 0.0254750685345291 0.708905971803151 0.0181114495789281
6 2 24 0.790123906932265 0.882758901629665 0.768540743310337 0.0212111946675817 0.860736591762256 0.0105142791346683
6 2 25 0.738330904553841 0.849471067470138 0.754985254886511 0.0140401964008745 0.854958147339506 0.00653071095907458
6 2 26 0.71476207288847 0.833657431767747 0.722597418554406 0.020359901389236 0.830612948444154 0.0103008067334383
6 2 27 0.808280942384518 0.89397717294821 0.79394855390935 0.0230884517771083 0.876511861405928 0.0105376237712383
6 2 28 0.944412817176318 0.971411840977058 0.85440034229498 0.0265749101193944 0.912158496191829 0.0114068820567397
6 2 29 0.448646475713212 0.619400914211771 0.475589999750068 0.023305672124963 0.629987452566144 0.0203860581480396
6 2 30 0.592836552228318 0.744378387599107 0.519668777649626 0.0390706322398271 0.662001637008384 0.0292039071144939
6 2 31 0.771728171002218 0.871158661506943 0.682497474719363 0.0406136530369952 0.793013172194504 0.0238374882533666
6 2 32 0.453439320148426 0.62395356154548 0.451661990060754 0.02184015447747 0.607937946781375 0.0202546465415679
6 2 33 0.395893711788427 0.567226155465957 0.439966015184564 0.0351015211688852 0.589354810371042 0.0287318259836669
6 2 34 0.64551537058578 0.784575315581507 0.640783134203386 0.0268381402751309 0.768743986861154 0.0155278600376312
6 2 35 0.690315508717019 0.816788942841779 0.646329716520175 0.0200866384199088 0.775970187853885 0.0116224315091619
6 2 36 0.0804597701149425 0.148936170212766 0.085199982585814 0.00700389551817553 0.146678174454865 0.0181903168002668
6 2 37 0.114935406920908 0.206174108755453 0.118981920890128 0.00765993719149945 0.202273009639889 0.0178630196202668
6 2 38 0.489499554986155 0.657267138278138 0.495062905170911 0.0838177017623004 0.611049257010352 0.0724780641450687
6 2 39 0.234327374778182 0.379684319681062 0.24176083199776 0.0151097941898921 0.373800311173294 0.0252329661851541
6 2 40 0.153639846743295 0.266356692128861 0.177490307579392 0.0139097848739779 0.285768317983933 0.0250709400923409
6 2 41 0.144448273319881 0.252433031159822 0.158534737757259 0.00901126179881334 0.262642947253468 0.0184252353387771
6 2 42 0.0788732394366197 0.14621409921671 0.0777996166470366 0.00632185298828461 0.134840874209033 0.016853998381263
6 2 43 0.360705918783718 0.530174689188004 0.403764937973991 0.0536145934259774 0.538581441841198 0.0513333824565546
6 2 44 0.122099159922718 0.217626328017441 0.129656806694284 0.00835795429246186 0.218557599561332 0.0187025205869818
6 2 45 0.210436755530346 0.347703842549203 0.257525683516074 0.0576006581811901 0.35853854860424 0.0744883994289247
6 2 46 0.168742325907735 0.288758817349542 0.186554507345056 0.0126661096366498 0.300502340903223 0.0221886434099869
6 2 47 1 1 0.885411091056191 0.0507255030822055 0.918429997580697 0.0312267405420905
6 2 48 0.190318882314543 0.319777977384468 0.206978482747669 0.0149120799409658 0.327336149670144 0.0244638580408143
6 2 49 0.0804597701149425 0.148936170212766 0.129477035326209 0.0283886513902353 0.19816612305803 0.0454620119359628
6 2 50 0.281008762344533 0.438730429650183 0.300489229381161 0.0405374263839383 0.428533777762022 0.0490510649964894
6 2 51 0.299808429118774 0.461311717022845 0.32683160965899 0.036177196018669 0.464106919028928 0.0411281541081392
6 2 52 0.324049513704686 0.489482470784641 0.369452370399625 0.0477141975007524 0.504771273305403 0.0495650944224091
6 2 53 0.0125492269101955 0.0247873912234166 0.0148389995344956 0.000176281038128426 0.0289140554026059 0.000637876059303567
6 2 54 0.120652768794467 0.215325874622625 0.135864471738039 0.00654868414216374 0.230618473971143 0.014769977078003
6 2 55 0.0786672836649699 0.145860145860146 0.0958432035684105 0.00870433263694568 0.163250029424472 0.0191720748344302
6 2 56 0.0258620689655172 0.0504201680672269 0.0435651172415049 0.00395750636278313 0.0774497811673452 0.0101873637037441
6 2 57 0.655531609195402 0.791928834888262 0.629630378854617 0.0703521027520663 0.737971837760079 0.0471485742007026
6 2 58 0.195777111444278 0.327447497649148 0.235228689583789 0.0300451914695436 0.352447667521292 0.0425111900897343
6 2 59 0.350576563808542 0.51915096589554 0.364832194828655 0.066100546317557 0.486810652879315 0.0673154172416556
6 2 60 0.382183908045977 0.553014553014553 0.389592899217474 0.0911222118227996 0.495734777973 0.0934408583925298
6 2 61 1 1 0.832193688155446 0.0533073415065509 0.887090136631644 0.0292483772114406
6 2 62 1 1 0.803255540941831 0.0419662246375006 0.874400532983727 0.0216170646411841
