"p" "s1" "s2" "n" "nsp1" "m" "nsp2" "nsh" "fm1" "fm2" "f1m" "f2m" "u_pt1" "v_pt1" "Junad" "Lunad" "U" "V" "Jabd" "Labd"
1 1 14 44 17 17 9 2 1 1 0 1 0.454545454545455 0.294117647058824 0.217391304347826 0.357142857142857 0.582887700534759 0.294117647058824 0.242978154257691 0.390961262553802
1 1 15 44 17 54 19 8 5 1 4 2 0.636363636363636 0.37037037037037 0.305676855895196 0.468227424749164 1 0.551346801346801 0.551346801346801 0.710797612588171
1 1 16 44 17 15 9 4 2 2 2 1 0.5 0.4 0.285714285714286 0.444444444444444 0.521212121212121 0.53030303030303 0.356592820755835 0.525718277879661
1 1 17 44 17 46 24 6 3 1 3 1 0.363636363636364 0.239130434782609 0.168582375478927 0.288524590163934 0.73048418972332 0.462203557312253 0.394866120289366 0.566170637519607
1 1 18 44 17 79 28 10 3 1 4 4 0.727272727272727 0.379746835443038 0.332409972299169 0.498960498960499 0.929228998849252 0.484896432681243 0.467626881821195 0.637255814285592
1 1 19 44 17 70 29 11 5 2 5 3 0.772727272727273 0.357142857142857 0.32319391634981 0.488505747126437 1 0.543290043290043 0.543290043290043 0.704067321178121
1 1 20 44 17 126 25 10 5 2 5 2 0.727272727272727 0.650793650793651 0.523125996810207 0.686910994764398 0.952741702741703 0.718659812409812 0.693923340936444 0.81930902558179
1 1 21 44 17 35 14 4 2 1 2 1 0.5 0.342857142857143 0.25531914893617 0.406779661016949 0.698701298701299 0.482467532467532 0.399376158961571 0.570791715156751
1 1 22 44 17 36 18 5 2 1 1 2 0.568181818181818 0.277777777777778 0.229357798165138 0.373134328358209 0.855429292929293 0.284564393939394 0.271506963584917 0.427063274304725
1 1 23 44 17 102 25 5 3 1 1 2 0.454545454545455 0.196078431372549 0.158730158730159 0.273972602739726 1 0.21045008912656 0.21045008912656 0.347722043258168
1 1 24 44 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 25 44 17 60 24 7 4 1 3 2 0.409090909090909 0.233333333333333 0.174515235457064 0.297169811320755 1 0.318844696969697 0.318844696969697 0.483521217778416
1 1 26 44 17 42 18 3 1 1 2 1 0.227272727272727 0.285714285714286 0.144927536231884 0.253164556962025 0.316017316017316 0.541666666666667 0.249343142406726 0.399158780231335
1 1 27 44 17 56 14 4 2 1 2 1 0.272727272727273 0.160714285714286 0.1125 0.202247191011236 0.495941558441558 0.282873376623377 0.219706955587278 0.360261872051867
1 1 28 44 17 17 6 1 0 1 0 1 0.0454545454545455 0.117647058823529 0.0338983050847458 0.0655737704918033 0.0454545454545455 0.117647058823529 0.0338983050847458 0.0655737704918033
1 1 29 44 17 48 21 2 1 1 2 1 0.0454545454545455 0.270833333333333 0.0404984423676012 0.0778443113772455 0.0565814393939394 0.535511363636364 0.0539344822611743 0.102348833193995
1 1 30 44 17 30 19 1 0 1 1 1 0.0227272727272727 0.133333333333333 0.0198019801980198 0.0388349514563107 0.0227272727272727 0.198484848484848 0.0208167805498173 0.0407845579078456
1 1 31 44 17 48 26 2 2 1 1 1 0.0681818181818182 0.0416666666666667 0.0265486725663717 0.0517241379310345 0.134943181818182 0.0518465909090909 0.0389132349888058 0.0749114241272036
1 1 32 44 17 92 31 3 0 1 2 1 0.0909090909090909 0.260869565217391 0.072289156626506 0.134831460674157 0.0909090909090909 0.494565217391304 0.083180987202925 0.153586497890295
1 1 33 44 17 39 16 2 1 1 1 1 0.0681818181818182 0.102564102564103 0.0427046263345196 0.0819112627986348 0.0903263403263403 0.140151515151515 0.0581189132219261 0.109853273570088
1 1 34 44 17 150 36 5 1 1 3 2 0.159090909090909 0.353333333333333 0.123214878777815 0.2193968066233 0.170378787878788 0.582992424242424 0.151870358130801 0.263693491300963
1 1 35 44 17 44 24 3 0 1 2 1 0.0909090909090909 0.295454545454545 0.0747126436781609 0.13903743315508 0.0909090909090909 0.517561983471074 0.0838072934091669 0.154653495909863
1 1 36 44 17 39 16 2 0 1 1 1 0.0681818181818182 0.205128205128205 0.0539325842696629 0.102345415778252 0.0681818181818182 0.28030303030303 0.0580240460010455 0.109683794466403
1 1 37 44 17 34 16 1 1 1 0 1 0.0454545454545455 0.0294117647058824 0.0181818181818182 0.0357142857142857 0.0675133689839572 0.0294117647058824 0.0209153033754401 0.040973630831643
1 1 38 44 17 41 15 1 0 1 0 1 0.0454545454545455 0.0487804878048781 0.0240963855421687 0.0470588235294118 0.0454545454545455 0.0487804878048781 0.0240963855421687 0.0470588235294118
1 1 39 44 17 66 24 4 3 1 1 3 0.159090909090909 0.0909090909090909 0.0614035087719298 0.115702479338843 0.360537190082645 0.0983126721763085 0.0837151603421383 0.154496612035415
1 1 40 44 17 87 34 4 0 3 1 3 0.159090909090909 0.241379310344828 0.106060606060606 0.191780821917808 0.159090909090909 0.269461859979101 0.11115045065154 0.200063727799174
1 1 41 44 17 9 9 2 2 1 1 1 0.0681818181818182 0.222222222222222 0.055045871559633 0.104347826086957 0.128787878787879 0.276515151515151 0.0963284949157805 0.175729255168508
1 1 42 44 17 29 14 3 3 1 1 2 0.113636363636364 0.103448275862069 0.0572519083969466 0.108303249097473 0.278213166144201 0.111873040752351 0.0867071803494808 0.159577818049562
1 1 43 44 17 57 20 2 1 1 1 1 0.0681818181818182 0.0526315789473684 0.0306122448979592 0.0594059405940594 0.0793460925039872 0.0612041467304625 0.0357887041188673 0.0691042564502811
1 1 44 44 17 53 17 3 2 1 0 3 0.136363636363636 0.0754716981132075 0.051063829787234 0.097165991902834 0.225557461406518 0.0754716981132075 0.0599396045809356 0.11310003762834
1 1 45 44 17 45 19 2 1 1 1 1 0.0681818181818182 0.111111111111111 0.0441176470588235 0.0845070422535211 0.0904040404040404 0.154545454545455 0.0604885999960244 0.114076850984067
1 1 46 44 17 45 17 3 3 1 0 3 0.136363636363636 0.0666666666666667 0.046875 0.0895522388059702 0.336363636363636 0.0666666666666667 0.0589171974522293 0.111278195488722
1 1 47 44 17 47 15 1 1 1 0 1 0.0454545454545455 0.0212765957446809 0.0147058823529412 0.0289855072463768 0.0676982591876209 0.0212765957446809 0.0164551010813352 0.032377428307123
1 1 48 44 17 30 15 3 3 1 2 1 0.0909090909090909 0.1 0.05 0.0952380952380952 0.222727272727273 0.165151515151515 0.104768630220287 0.189666193181818
1 1 49 44 17 76 22 2 2 1 1 1 0.0681818181818182 0.0263157894736842 0.0193548387096774 0.0379746835443038 0.135466507177033 0.0327452153110048 0.0270850686893854 0.0527416267942584
1 1 50 44 17 27 16 3 0 1 1 2 0.113636363636364 0.37037037037037 0.0952380952380952 0.173913043478261 0.113636363636364 0.397516835016835 0.0969403988463631 0.17674688423968
1 1 51 44 17 77 29 5 2 1 2 3 0.181818181818182 0.324675324675325 0.131926121372032 0.233100233100233 0.271546635182999 0.405057064147973 0.194122112569136 0.325129416038507
1 1 52 44 17 59 26 4 2 1 1 3 0.159090909090909 0.288135593220339 0.114203454894434 0.204995693367786 0.248459167950693 0.310220852593734 0.160043118552604 0.275926154800678
1 1 53 44 17 29 13 4 2 1 1 3 0.159090909090909 0.517241379310345 0.138522427440633 0.243337195828505 0.246865203761755 0.567789968652038 0.207813441184063 0.344115132516386
1 1 54 44 17 28 17 3 1 1 1 2 0.113636363636364 0.25 0.0847457627118644 0.15625 0.135551948051948 0.267451298701299 0.0988509174785754 0.179916885732596
1 1 55 44 17 38 17 3 2 1 2 1 0.0909090909090909 0.131578947368421 0.0568181818181818 0.10752688172043 0.135167464114833 0.183014354066986 0.0843008089249928 0.155493398568191
1 1 56 44 17 27 15 2 1 1 0 2 0.0909090909090909 0.148148148148148 0.0597014925373134 0.112676056338028 0.112794612794613 0.148148148148148 0.0684197089609395 0.128076463560335
1 1 57 44 17 5 5 1 1 1 0 1 0.0454545454545455 0.2 0.0384615384615385 0.0740740740740741 0.0636363636363636 0.2 0.0507246376811594 0.096551724137931
1 1 58 44 17 15 9 3 2 1 1 2 0.113636363636364 0.266666666666667 0.0865800865800866 0.159362549800797 0.198484848484848 0.299242424242424 0.135502454991817 0.238665190719985
1 1 59 44 17 68 23 6 5 1 2 2 0.386363636363636 0.147058823529412 0.119214586255259 0.213032581453634 1 0.190173796791444 0.190173796791444 0.319573153608537
1 1 60 44 17 30 10 1 0 1 0 1 0.0454545454545455 0.1 0.032258064516129 0.0625 0.0454545454545455 0.1 0.032258064516129 0.0625
1 1 61 44 17 15 7 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 62 44 17 19 12 2 2 1 1 1 0.0681818181818182 0.105263157894737 0.0431654676258993 0.0827586206896552 0.132775119617225 0.130980861244019 0.0705903875806915 0.131871887510985
1 1 63 44 17 8 6 4 3 1 1 3 0.159090909090909 0.625 0.145228215767635 0.253623188405797 0.308238636363636 0.645359848484849 0.263590547953141 0.417208799765279
1 1 64 44 17 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 65 44 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 66 44 17 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 67 44 17 5 5 1 1 1 0 1 0.181818181818182 0.2 0.105263157894737 0.19047619047619 0.254545454545455 0.2 0.126126126126126 0.224
1 1 68 44 17 6 4 3 2 1 2 1 0.0909090909090909 0.666666666666667 0.0869565217391304 0.16 0.147727272727273 1 0.147727272727273 0.257425742574257
1 1 69 44 17 10 7 1 1 1 1 1 0.0227272727272727 0.1 0.0188679245283019 0.037037037037037 0.0329545454545455 0.148863636363636 0.0277297246005504 0.0539630681818182
1 1 70 44 17 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 71 44 17 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 72 44 17 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 73 44 17 9 6 1 1 1 0 1 0.181818181818182 0.111111111111111 0.0740740740740741 0.137931034482759 0.262626262626263 0.111111111111111 0.0846905537459283 0.156156156156156
1 1 74 44 17 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 75 44 17 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 76 44 17 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 77 44 17 14 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 78 44 17 11 9 2 2 1 2 1 0.0454545454545455 0.181818181818182 0.0377358490566038 0.0727272727272727 0.0867768595041322 0.359504132231405 0.0751573491299519 0.139807162534435
1 1 79 44 17 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 80 44 17 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 81 44 17 10 7 1 1 1 0 1 0.181818181818182 0.1 0.0689655172413793 0.129032258064516 0.263636363636364 0.1 0.078167115902965 0.145
1 1 82 44 17 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 83 44 17 20 11 6 5 1 2 3 0.25 0.35 0.170731707317073 0.291666666666667 0.789772727272727 0.398863636363636 0.360580014337765 0.530038675473666
1 1 84 44 17 10 8 2 2 1 1 1 0.0681818181818182 0.2 0.0535714285714286 0.101694915254237 0.129545454545455 0.248863636363636 0.0931310011414758 0.17039312039312
1 2 3 72 26 73 33 19 10 1 9 2 0.805555555555556 0.794520547945205 0.666666666666667 0.8 1 1 1 1
1 2 4 72 26 4 4 3 3 1 2 1 0.0555555555555556 0.75 0.0545454545454545 0.103448275862069 0.118055555555556 1 0.118055555555556 0.211180124223602
1 2 5 72 26 114 33 19 5 3 8 3 0.833333333333333 0.850877192982456 0.727136431784108 0.842013888888889 0.902168615984405 1 0.902168615984405 0.948568500608467
1 2 6 72 26 67 25 17 7 6 7 2 0.75 0.597014925373134 0.497925311203319 0.664819944598338 0.957504145936982 0.880337893864013 0.847235497196383 0.917301013847193
1 2 7 72 26 97 29 16 5 1 5 3 0.791666666666667 0.804123711340206 0.663681146439767 0.797846567967698 1 0.871897670866743 0.871897670866743 0.931565527791943
1 2 8 72 26 47 15 11 3 4 2 1 0.694444444444444 0.851063829787234 0.619195046439628 0.764818355640535 0.719932033096927 0.893026004728132 0.662774751706382 0.797191262407883
1 2 9 72 26 42 17 11 7 1 1 2 0.680555555555556 0.738095238095238 0.548177553229881 0.708158508158508 1 0.743964947089947 0.743964947089947 0.853187959232045
1 2 10 72 26 18 7 5 2 1 1 1 0.361111111111111 0.888888888888889 0.345514950166113 0.51358024691358 0.41358024691358 0.916280864197531 0.398520870847932 0.56991765965753
1 2 11 72 26 17 5 4 2 1 0 1 0.319444444444444 0.941176470588235 0.313191489361702 0.47699287103046 0.410947712418301 0.941176470588235 0.400657141434759 0.572098809312244
1 2 12 72 26 51 18 15 6 3 5 3 0.736111111111111 0.941176470588235 0.703734439834025 0.826108134437409 0.872276688453159 1 0.872276688453159 0.931781818181818
1 2 13 72 26 5 3 2 1 1 0 1 0.222222222222222 0.6 0.193548387096774 0.324324324324324 0.3 0.6 0.25 0.4
1 2 14 72 26 17 9 6 4 1 1 1 0.472222222222222 0.823529411764706 0.428828828828829 0.600252206809584 0.838235294117647 0.852532679738562 0.732086920667352 0.845323536517772
1 2 15 72 26 54 19 12 6 1 4 2 0.638888888888889 0.777777777777778 0.540268456375839 0.701525054466231 1 0.960390946502057 0.960390946502057 0.979795329309892
1 2 16 72 26 15 9 5 2 2 0 1 0.486111111111111 0.6 0.367132867132867 0.537084398976982 0.544444444444444 0.6 0.39945652173913 0.570873786407767
1 2 17 72 26 46 24 9 3 1 1 1 0.583333333333333 0.58695652173913 0.413566739606127 0.585139318885449 0.970561594202898 0.61911231884058 0.607700619777749 0.755987293034394
1 2 18 72 26 79 28 14 6 1 4 3 0.708333333333333 0.620253164556962 0.494068801897983 0.66137356093688 1 0.686826066572902 0.686826066572902 0.814341300722624
1 2 19 72 26 70 29 16 8 3 4 2 0.847222222222222 0.742857142857143 0.655101197852127 0.79161467431994 1 0.827380952380952 0.827380952380952 0.905537459283388
1 2 20 72 26 126 25 15 9 1 4 2 0.791666666666667 0.880952380952381 0.715157680569685 0.833926453143535 1 0.959215167548501 0.959215167548501 0.979183076403736
1 2 21 72 26 35 14 7 3 1 2 1 0.472222222222222 0.571428571428571 0.348717948717949 0.517110266159696 0.836507936507936 0.684126984126984 0.603440992765732 0.752682506544719
1 2 22 72 26 36 18 9 4 1 5 1 0.430555555555556 0.611111111111111 0.337958374628345 0.505185185185185 0.75462962962963 1 0.75462962962963 0.860158311345646
1 2 23 72 26 102 25 10 4 1 5 1 0.375 0.401960784313726 0.240704500978474 0.38801261829653 0.705065359477124 0.861179193899782 0.63310904230377 0.775342032777756
1 2 24 72 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 25 72 26 60 24 9 5 1 3 1 0.486111111111111 0.416666666666667 0.289256198347107 0.448717948717949 1 0.7125 0.7125 0.832116788321168
1 2 26 72 26 42 18 7 3 1 4 1 0.361111111111111 0.619047619047619 0.295454545454545 0.456140350877193 0.686507936507937 1 0.686507936507937 0.814117647058824
1 2 27 72 26 56 14 8 6 1 4 2 0.388888888888889 0.285714285714286 0.197183098591549 0.329411764705882 1 0.444196428571429 0.444196428571429 0.615146831530139
1 2 28 72 26 17 6 2 0 1 1 1 0.0416666666666667 0.470588235294118 0.0398009950248756 0.076555023923445 0.0416666666666667 0.644607843137255 0.0407309896236642 0.0782738095238095
1 2 29 72 26 48 21 3 1 1 2 1 0.111111111111111 0.395833333333333 0.095 0.17351598173516 0.11791087962963 0.539641203703704 0.107134461952367 0.19353468911706
1 2 30 72 26 30 19 3 0 1 2 1 0.111111111111111 0.366666666666667 0.0932203389830508 0.170542635658915 0.111111111111111 0.596759259259259 0.103351507376523 0.1873410362619
1 2 31 72 26 48 26 2 1 1 1 1 0.0972222222222222 0.0833333333333333 0.0469798657718121 0.0897435897435897 0.138020833333333 0.114149305555556 0.0666411684555255 0.124955177854274
1 2 32 72 26 92 31 6 1 1 3 1 0.208333333333333 0.369565217391304 0.15370705244123 0.266457680250784 0.235809178743961 0.5625 0.199262934089298 0.332309001512859
1 2 33 72 26 39 16 3 1 1 1 1 0.125 0.256410256410256 0.0917431192660551 0.168067226890756 0.138532763532764 0.332264957264957 0.108364019408588 0.195538681355625
1 2 34 72 26 150 36 3 0 1 1 1 0.125 0.18 0.079646017699115 0.147540983606557 0.125 0.193148148148148 0.0821195181481773 0.151775320139697
1 2 35 72 26 44 24 6 2 2 5 1 0.152777777777778 0.272727272727273 0.108552631578947 0.195845697329377 0.16635101010101 0.833017676767677 0.16098289932962 0.277321740781153
1 2 36 72 26 39 16 4 0 2 2 1 0.166666666666667 0.435897435897436 0.137096774193548 0.24113475177305 0.166666666666667 0.663461538461539 0.153674832962138 0.266409266409266
1 2 37 72 26 34 16 4 2 1 3 1 0.0972222222222222 0.5 0.0886075949367088 0.162790697674419 0.164624183006536 1 0.164624183006536 0.282707821816906
1 2 38 72 26 41 15 4 0 2 3 1 0.0694444444444444 0.536585365853659 0.0655151876116736 0.122973728339855 0.0694444444444444 1 0.0694444444444444 0.12987012987013
1 2 39 72 26 66 24 6 3 1 3 1 0.208333333333333 0.242424242424242 0.126182965299685 0.224089635854342 0.351957070707071 0.48895202020202 0.257304485105738 0.409295422316256
1 2 40 72 26 87 34 8 2 2 3 2 0.291666666666667 0.402298850574713 0.203488372093023 0.338164251207729 0.332854406130268 0.521312260536398 0.254936029888384 0.406293267252926
1 2 41 72 26 9 9 3 3 1 2 1 0.111111111111111 0.333333333333333 0.0909090909090909 0.166666666666667 0.259259259259259 0.552469135802469 0.214261285909713 0.352908041120969
1 2 42 72 26 29 14 5 4 1 1 1 0.236111111111111 0.241379310344828 0.135535307517084 0.238716148445336 0.665229885057471 0.292385057471264 0.2548818046683 0.406224400927818
1 2 43 72 26 57 20 5 2 1 3 1 0.125 0.578947368421053 0.114583333333333 0.205607476635514 0.1932261208577 1 0.1932261208577 0.323871758219318
1 2 44 72 26 53 17 4 1 1 2 1 0.111111111111111 0.641509433962264 0.104615384615385 0.18941504178273 0.124737945492662 1 0.124737945492662 0.221808014911463
1 2 45 72 26 45 19 4 1 1 3 1 0.125 0.422222222222222 0.106741573033708 0.192893401015228 0.13179012345679 0.915277777777778 0.130201780764175 0.230404487022026
1 2 46 72 26 45 17 5 3 1 2 1 0.166666666666667 0.555555555555556 0.147058823529412 0.256410256410256 0.37037037037037 1 0.37037037037037 0.540540540540541
1 2 47 72 26 47 15 3 1 1 2 1 0.0555555555555556 0.446808510638298 0.051980198019802 0.0988235294117647 0.0691489361702128 0.866430260047281 0.0684195788128352 0.128076235534469
1 2 48 72 26 30 15 5 2 1 3 1 0.180555555555556 0.5 0.152941176470588 0.26530612244898 0.314814814814815 1 0.314814814814815 0.47887323943662
1 2 49 72 26 76 22 5 3 1 3 1 0.152777777777778 0.460526315789474 0.129585997980478 0.229439809296782 0.33781067251462 1 0.33781067251462 0.505020148896933
1 2 50 72 26 27 16 5 1 1 3 1 0.152777777777778 0.518518518518518 0.133796698523023 0.236015325670498 0.159465020576132 1 0.159465020576132 0.275066548358474
1 2 51 72 26 77 29 8 4 2 3 1 0.305555555555556 0.376623376623377 0.202926208651399 0.337387625594923 0.47005772005772 0.47267316017316 0.308354073450153 0.471361812077396
1 2 52 72 26 59 26 6 3 1 3 1 0.208333333333333 0.457627118644068 0.167079207920792 0.286320254506893 0.331214689265537 0.73340395480226 0.295622293161993 0.456340238543628
1 2 53 72 26 29 13 5 3 1 2 1 0.194444444444444 0.551724137931034 0.16791604197901 0.287548138639281 0.315134099616858 0.619731800766284 0.264071476687827 0.417810988631367
1 2 54 72 26 28 17 5 3 1 3 1 0.152777777777778 0.321428571428571 0.115519253208868 0.207112970711297 0.213045634920635 0.479910714285714 0.173083717656629 0.295091842212905
1 2 55 72 26 38 17 4 1 1 2 1 0.138888888888889 0.263157894736842 0.1 0.181818181818182 0.179459064327485 0.418859649122807 0.143683611387318 0.251264615417591
1 2 56 72 26 27 15 4 1 1 2 1 0.111111111111111 0.444444444444444 0.0975609756097561 0.177777777777778 0.137860082304527 0.736625514403292 0.131384062575316 0.232253691600097
1 2 57 72 26 5 5 3 3 1 1 1 0.0833333333333333 0.6 0.0789473684210526 0.146341463414634 0.183333333333333 0.698611111111111 0.169895906899622 0.290446194225722
1 2 58 72 26 15 9 6 4 1 3 2 0.180555555555556 0.666666666666667 0.165605095541401 0.284153005464481 0.336111111111111 0.9625 0.331766549157854 0.498235294117647
1 2 59 72 26 68 23 10 6 2 3 2 0.541666666666667 0.647058823529412 0.41812865497076 0.589690721649485 1 0.995098039215686 0.995098039215686 0.997542997542998
1 2 60 72 26 30 10 5 1 1 2 1 0.152777777777778 0.6 0.138655462184874 0.243542435424354 0.172916666666667 0.994444444444444 0.1727497877981 0.294606385088241
1 2 61 72 26 15 7 4 3 1 3 1 0.0972222222222222 0.4 0.0848484848484848 0.156424581005587 0.213888888888889 0.893055555555556 0.208547274955878 0.345120591105535
1 2 62 72 26 19 12 5 4 1 3 1 0.152777777777778 0.473684210526316 0.130606860158311 0.231038506417736 0.41593567251462 1 0.41593567251462 0.587506453278265
1 2 63 72 26 8 6 4 3 1 2 1 0.138888888888889 0.625 0.128205128205128 0.227272727272727 0.284722222222222 0.871527777777778 0.273253498313906 0.429220887554221
1 2 64 72 26 2 2 1 1 1 0 1 0.0416666666666667 0.5 0.04 0.0769230769230769 0.0520833333333333 0.5 0.0495049504950495 0.0943396226415094
1 2 65 72 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 66 72 26 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 67 72 26 5 5 1 1 1 0 1 0.194444444444444 0.2 0.109375 0.197183098591549 0.272222222222222 0.2 0.13031914893617 0.230588235294118
1 2 68 72 26 6 4 2 2 1 0 1 0.111111111111111 0.333333333333333 0.0909090909090909 0.166666666666667 0.203703703703704 0.333333333333333 0.144736842105263 0.252873563218391
1 2 69 72 26 10 7 2 1 1 1 1 0.0416666666666667 0.3 0.0379746835443038 0.0731707317073171 0.0541666666666667 0.398611111111111 0.0500744876457878 0.0953732106339468
1 2 70 72 26 3 2 2 1 1 2 1 0.0277777777777778 1 0.0277777777777778 0.0540540540540541 0.0324074074074074 1 0.0324074074074074 0.062780269058296
1 2 71 72 26 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 72 72 26 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 73 72 26 9 6 2 2 1 0 1 0.222222222222222 0.222222222222222 0.125 0.222222222222222 0.419753086419753 0.222222222222222 0.17 0.290598290598291
1 2 74 72 26 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 75 72 26 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 76 72 26 2 2 1 1 1 0 1 0.0416666666666667 0.5 0.04 0.0769230769230769 0.0520833333333333 0.5 0.0495049504950495 0.0943396226415094
1 2 77 72 26 14 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 78 72 26 11 9 4 2 2 2 1 0.111111111111111 0.545454545454545 0.101694915254237 0.184615384615385 0.148989898989899 0.904040404040404 0.146670370113187 0.255819586754839
1 2 79 72 26 3 3 2 2 1 1 1 0.0555555555555556 0.666666666666667 0.0540540540540541 0.102564102564103 0.0925925925925926 0.831018518518518 0.0908814743557288 0.166620254339553
1 2 80 72 26 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 81 72 26 10 7 3 3 1 1 1 0.263888888888889 0.3 0.163323782234957 0.280788177339902 0.620138888888889 0.349305555555556 0.287739556622067 0.446890918497294
1 2 82 72 26 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 83 72 26 20 11 6 4 1 1 3 0.208333333333333 0.7 0.191256830601093 0.321100917431193 0.525 0.757523148148148 0.449467780702758 0.620183196462413
1 2 84 72 26 10 8 3 3 1 1 2 0.0694444444444444 0.3 0.0597609561752988 0.112781954887218 0.163194444444444 0.324652777777778 0.121834236681961 0.217205417160933
1 3 4 73 33 4 4 2 2 1 2 1 0.0273972602739726 0.5 0.0266666666666667 0.0519480519480519 0.0479452054794521 0.993150684931507 0.0479293573216225 0.0914744051910598
1 3 5 73 33 114 33 21 7 4 13 1 0.780821917808219 0.842105263157895 0.681105302464526 0.81030653043092 0.923395818312906 1 0.923395818312906 0.960172429950333
1 3 6 73 33 67 25 16 6 6 8 1 0.712328767123288 0.582089552238806 0.471299093655589 0.640657084188912 0.894500102228583 1 0.894500102228583 0.944312540470537
1 3 7 73 33 97 29 17 5 1 9 2 0.657534246575342 0.845360824742268 0.586937071279451 0.73971058071791 1 1 1 1
1 3 8 73 33 47 15 12 5 2 5 1 0.616438356164384 0.893617021276596 0.574293527803099 0.729588882455124 0.918099679393763 1 0.918099679393763 0.95730132198754
1 3 9 73 33 42 17 11 4 2 5 2 0.479452054794521 0.833333333333333 0.4375 0.608695652173913 0.653294194390085 1 0.653294194390085 0.790293943578615
1 3 10 73 33 18 7 5 2 1 2 1 0.26027397260274 0.888888888888889 0.252072968490879 0.402649006622517 0.363774733637747 1 0.363774733637747 0.533482142857143
1 3 11 73 33 17 5 4 2 1 1 1 0.246575342465753 0.941176470588235 0.24283305227656 0.390773405698779 0.349717969379533 0.970185334407736 0.345999462330704 0.514115305412646
1 3 12 73 33 51 18 14 7 2 9 1 0.506849315068493 0.823529411764706 0.457193292144748 0.627498485766202 0.741874832124631 1 0.741874832124631 0.851811873554356
1 3 13 73 33 5 3 2 1 1 0 1 0.136986301369863 0.6 0.125523012552301 0.223048327137546 0.180821917808219 0.6 0.161369193154034 0.277894736842105
