"p" "s1" "s2" "n" "nsp1" "m" "nsp2" "nsh" "fm1" "fm2" "f1m" "f2m" "u_pt1" "v_pt1" "Junad" "Lunad" "U" "V" "Jabd" "Labd"
4 1 33 8 6 39 23 1 0 1 1 1 0.125 0.0512820512820513 0.0377358490566038 0.0727272727272727 0.125 0.0737179487179487 0.0486257928118393 0.092741935483871
4 1 34 8 6 31 19 2 0 2 2 1 0.25 0.129032258064516 0.0930232558139535 0.170212765957447 0.25 0.241935483870968 0.14018691588785 0.245901639344262
4 1 35 8 6 20 14 1 1 1 1 1 0.125 0.05 0.037037037037037 0.0714285714285714 0.184375 0.071875 0.0545352248523088 0.10342987804878
4 1 36 8 6 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 37 8 6 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 38 8 6 8 3 1 1 1 1 1 0.125 0.125 0.0666666666666667 0.125 0.1796875 0.1796875 0.0987124463519313 0.1796875
4 1 39 8 6 6 5 1 1 1 1 1 0.125 0.166666666666667 0.0769230769230769 0.142857142857143 0.177083333333333 0.239583333333333 0.113366193099449 0.203645833333333
4 1 40 8 6 13 7 1 1 1 1 1 0.125 0.0769230769230769 0.05 0.0952380952380952 0.182692307692308 0.110576923076923 0.0739800237006941 0.137767969735183
4 1 41 8 6 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 42 8 6 4 3 1 0 1 1 1 0.125 0.5 0.111111111111111 0.2 0.125 0.71875 0.119170984455959 0.212962962962963
4 1 43 8 6 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 44 8 6 24 8 1 0 1 1 1 0.125 0.166666666666667 0.0769230769230769 0.142857142857143 0.125 0.239583333333333 0.0894941634241245 0.164285714285714
4 1 45 8 6 16 10 1 1 1 1 1 0.125 0.0625 0.0434782608695652 0.0833333333333333 0.18359375 0.08984375 0.0641962111764357 0.120647321428571
4 1 46 8 6 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 47 8 6 22 13 1 1 1 1 1 0.125 0.0454545454545455 0.0344827586206897 0.0666666666666667 0.184659090909091 0.0653409090909091 0.0507106271836098 0.0965263429752066
4 1 48 8 6 14 8 1 1 1 1 1 0.125 0.0714285714285714 0.0476190476190476 0.0909090909090909 0.183035714285714 0.102678571428571 0.0704099156275667 0.131556919642857
4 1 49 8 6 25 6 1 0 1 1 1 0.125 0.08 0.0512820512820513 0.0975609756097561 0.125 0.115 0.0637119113573407 0.119791666666667
4 1 50 8 6 40 14 1 0 1 1 1 0.125 0.1 0.0588235294117647 0.111111111111111 0.125 0.14375 0.0716510903426791 0.133720930232558
4 1 51 8 6 66 25 1 0 1 1 1 0.125 0.0454545454545455 0.0344827586206897 0.0666666666666667 0.125 0.0653409090909091 0.0448343079922027 0.0858208955223881
4 1 52 8 6 22 14 1 0 1 1 1 0.125 0.0909090909090909 0.0555555555555556 0.105263157894737 0.125 0.130681818181818 0.0682492581602374 0.127777777777778
4 1 53 8 6 16 6 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 54 8 6 5 4 1 1 1 1 1 0.125 0.2 0.0833333333333333 0.153846153846154 0.175 0.2875 0.122062168309325 0.217567567567568
4 1 55 8 6 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 56 8 6 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 57 8 6 43 7 1 0 1 1 1 0.125 0.0697674418604651 0.046875 0.0895522388059701 0.125 0.100290697674419 0.0589239965841161 0.111290322580645
4 1 58 8 6 18 6 2 1 1 2 1 0.25 0.222222222222222 0.133333333333333 0.235294117647059 0.309027777777778 0.416666666666667 0.21570528356762 0.354864433811802
4 1 59 8 6 20 9 2 1 1 2 1 0.25 0.4 0.181818181818182 0.307692307692308 0.309375 0.75 0.280453257790368 0.438053097345133
4 1 60 8 6 14 5 1 0 1 1 1 0.125 0.357142857142857 0.102040816326531 0.185185185185185 0.125 0.513392857142857 0.11175898931001 0.201048951048951
4 1 61 8 6 4 3 1 1 1 1 1 0.125 0.25 0.0909090909090909 0.166666666666667 0.171875 0.359375 0.131565262610504 0.232536764705882
4 1 62 8 6 6 4 1 0 1 1 1 0.125 0.5 0.111111111111111 0.2 0.125 0.71875 0.119170984455959 0.212962962962963
4 1 63 8 6 13 7 3 1 1 3 1 0.375 0.692307692307692 0.321428571428571 0.486486486486486 0.432692307692308 1 0.432692307692308 0.604026845637584
4 1 64 8 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 65 8 6 4 4 1 1 1 1 1 0.125 0.25 0.0909090909090909 0.166666666666667 0.171875 0.359375 0.131565262610504 0.232536764705882
4 1 66 8 6 10 7 1 1 1 1 1 0.125 0.1 0.0588235294117647 0.111111111111111 0.18125 0.14375 0.087155363909578 0.160336538461538
4 1 67 8 6 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 68 8 6 11 7 1 0 1 1 1 0.125 0.272727272727273 0.09375 0.171428571428571 0.125 0.392045454545455 0.104704097116844 0.18956043956044
4 1 69 8 6 11 8 1 1 1 1 1 0.125 0.0909090909090909 0.0555555555555556 0.105263157894737 0.181818181818182 0.130681818181818 0.0822898032200358 0.152066115702479
4 1 70 8 6 9 4 1 0 1 1 1 0.125 0.555555555555556 0.113636363636364 0.204081632653061 0.125 0.798611111111111 0.12118018967334 0.216165413533835
4 1 71 8 6 10 4 2 1 1 1 1 0.5 0.7 0.411764705882353 0.583333333333333 0.66875 0.9625 0.651768056324658 0.789176245210728
4 1 72 8 6 3 1 1 0 1 1 1 0.125 1 0.125 0.222222222222222 0.125 1 0.125 0.222222222222222
4 1 73 8 6 7 5 1 0 1 1 1 0.125 0.428571428571429 0.107142857142857 0.193548387096774 0.125 0.616071428571429 0.115966386554622 0.207831325301205
4 1 74 8 6 12 9 3 2 1 2 1 0.625 0.416666666666667 0.333333333333333 0.5 1 0.708333333333333 0.708333333333333 0.829268292682927
4 1 75 8 6 5 3 1 0 1 1 1 0.125 0.4 0.105263157894737 0.19047619047619 0.125 0.575 0.114427860696517 0.205357142857143
4 1 76 8 6 21 12 2 1 1 2 1 0.25 0.380952380952381 0.177777777777778 0.30188679245283 0.30952380952381 0.714285714285714 0.275423728813559 0.431893687707641
4 1 77 8 6 4 3 1 0 1 1 1 0.125 0.5 0.111111111111111 0.2 0.125 0.71875 0.119170984455959 0.212962962962963
4 1 78 8 6 5 3 1 0 1 1 1 0.125 0.6 0.115384615384615 0.206896551724138 0.125 0.8625 0.122557726465364 0.218354430379747
4 1 79 8 6 5 5 3 3 1 2 1 0.625 0.6 0.441176470588235 0.612244897959184 1 0.95 0.95 0.974358974358974
4 1 80 8 6 4 3 1 1 1 1 1 0.125 0.25 0.0909090909090909 0.166666666666667 0.171875 0.359375 0.131565262610504 0.232536764705882
4 1 81 8 6 7 6 1 1 1 0 1 0.375 0.142857142857143 0.115384615384615 0.206896551724138 0.535714285714286 0.142857142857143 0.127118644067797 0.225563909774436
4 1 82 8 6 23 7 2 1 1 2 1 0.25 0.739130434782609 0.22972972972973 0.373626373626374 0.309782608695652 1 0.309782608695652 0.473029045643154
4 1 83 8 6 26 12 2 0 1 2 1 0.25 0.307692307692308 0.16 0.275862068965517 0.25 0.576923076923077 0.211267605633803 0.348837209302326
4 1 84 8 6 4 3 2 2 1 2 1 0.25 0.5 0.2 0.333333333333333 0.4375 0.9375 0.425101214574899 0.596590909090909
4 2 3 21 7 27 9 5 2 1 4 1 0.904761904761905 0.62962962962963 0.590493601462523 0.742528735632184 0.99647266313933 1 0.99647266313933 0.998233215547703
4 2 4 21 7 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 5 21 7 16 8 2 0 1 1 1 0.761904761904762 0.5625 0.478405315614618 0.647191011235955 0.761904761904762 0.62202380952381 0.520791154025853 0.68489503328213
4 2 6 21 7 42 13 3 2 1 2 1 0.80952380952381 0.404761904761905 0.369565217391304 0.53968253968254 0.90249433106576 0.450113378684807 0.429239324435558 0.600654232075619
4 2 7 21 7 33 17 6 2 1 5 1 0.952380952380952 0.515151515151515 0.502215657311669 0.668633235004916 1 1 1 1
4 2 8 21 7 6 5 2 1 1 1 1 0.761904761904762 0.5 0.432432432432432 0.60377358490566 0.781746031746032 0.579365079365079 0.498699587335714 0.66550974131149
4 2 9 21 7 26 10 4 2 1 3 1 0.857142857142857 0.461538461538462 0.428571428571429 0.6 0.948717948717949 0.846153846153846 0.809145129224652 0.894505494505494
4 2 10 21 7 19 10 2 0 1 1 1 0.761904761904762 0.368421052631579 0.330383480825959 0.496674057649667 0.761904761904762 0.468671679197995 0.408799016259052 0.580351081369411
4 2 11 21 7 17 8 1 0 1 0 1 0.714285714285714 0.235294117647059 0.21505376344086 0.353982300884956 0.714285714285714 0.235294117647059 0.21505376344086 0.353982300884956
4 2 12 21 7 37 17 5 3 1 4 1 0.904761904761905 0.351351351351351 0.338820301783265 0.506147540983607 1 0.969111969111969 0.969111969111969 0.984313725490196
4 2 13 21 7 25 11 2 1 1 2 1 0.0952380952380952 0.2 0.0689655172413793 0.129032258064516 0.118095238095238 0.39047619047619 0.0997136468834582 0.181344747636882
4 2 14 21 7 32 10 1 0 1 0 1 0.714285714285714 0.28125 0.252808988764045 0.403587443946188 0.714285714285714 0.28125 0.252808988764045 0.403587443946188
4 2 15 21 7 7 7 2 2 1 1 1 0.761904761904762 0.285714285714286 0.262295081967213 0.415584415584416 1 0.353741496598639 0.353741496598639 0.522613065326633
4 2 16 21 7 5 4 1 0 1 0 1 0.714285714285714 0.4 0.344827586206897 0.512820512820513 0.714285714285714 0.4 0.344827586206897 0.512820512820513
4 2 17 21 7 13 8 1 0 1 1 1 0.0476190476190476 0.230769230769231 0.0410958904109589 0.0789473684210526 0.0476190476190476 0.340659340659341 0.0436005625879044 0.0835579514824798
4 2 18 21 7 17 8 4 2 1 3 1 0.857142857142857 0.411764705882353 0.385321100917431 0.556291390728477 0.946778711484594 0.747899159663866 0.717724810917854 0.835669143690534
4 2 19 21 7 27 15 4 3 1 3 1 0.857142857142857 0.37037037037037 0.348837209302326 0.517241379310345 1 0.529100529100529 0.529100529100529 0.692041522491349
4 2 20 21 7 12 9 2 1 1 1 1 0.761904761904762 0.416666666666667 0.368663594470046 0.538720538720539 0.783730158730159 0.456349206349206 0.405308944902967 0.576825396825397
4 2 21 21 7 4 4 1 1 1 0 1 0.714285714285714 0.25 0.227272727272727 0.37037037037037 0.982142857142857 0.25 0.248868778280543 0.398550724637681
4 2 22 21 7 13 5 3 0 1 2 1 0.80952380952381 0.692307692307692 0.595330739299611 0.746341463414634 0.80952380952381 1 0.80952380952381 0.894736842105263
4 2 23 21 7 6 6 3 3 1 2 1 0.80952380952381 0.5 0.447368421052632 0.618181818181818 1 0.817460317460317 0.817460317460317 0.899563318777293
4 2 24 21 7 5 3 2 1 1 2 1 0.0952380952380952 0.6 0.0895522388059701 0.164383561643836 0.114285714285714 1 0.114285714285714 0.205128205128205
4 2 25 21 7 17 10 2 1 1 1 1 0.761904761904762 0.294117647058824 0.269360269360269 0.424403183023873 0.784313725490196 0.322128851540616 0.29591508523641 0.45668900471581
4 2 26 21 7 36 16 5 2 1 4 1 0.904761904761905 0.527777777777778 0.5 0.666666666666667 0.997354497354497 1 0.997354497354497 0.998675496688742
4 2 27 21 7 15 11 2 1 1 1 1 0.761904761904762 0.266666666666667 0.246153846153846 0.395061728395062 0.784126984126984 0.298412698412698 0.275758043635759 0.432304612949774
4 2 28 21 7 44 13 6 2 1 5 1 0.952380952380952 0.340909090909091 0.335195530726257 0.502092050209205 1 0.882034632034632 0.882034632034632 0.937320299022427
4 2 29 21 7 39 16 1 1 1 1 1 0.0476190476190476 0.0256410256410256 0.0169491525423729 0.0333333333333333 0.0708180708180708 0.0378510378510378 0.0252908162547649 0.0493339369743864
4 2 30 21 7 39 24 1 1 1 1 1 0.0476190476190476 0.0256410256410256 0.0169491525423729 0.0333333333333333 0.0708180708180708 0.0378510378510378 0.0252908162547649 0.0493339369743864
4 2 31 21 7 35 18 1 1 1 1 1 0.0476190476190476 0.0285714285714286 0.0181818181818182 0.0357142857142857 0.0707482993197279 0.0421768707482993 0.0271412456013335 0.0528481272026883
4 2 32 21 7 49 24 1 0 1 1 1 0.0476190476190476 0.102040816326531 0.0335570469798658 0.0649350649350649 0.0476190476190476 0.150631681243926 0.037539355776217 0.0723622782446312
4 2 33 21 7 39 23 1 1 1 1 1 0.0476190476190476 0.0256410256410256 0.0169491525423729 0.0333333333333333 0.0708180708180708 0.0378510378510378 0.0252908162547649 0.0493339369743864
4 2 34 21 7 31 19 2 1 1 2 1 0.0952380952380952 0.0967741935483871 0.0504201680672269 0.096 0.118279569892473 0.188940092165899 0.0784484258131849 0.145483870967742
4 2 35 21 7 20 14 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 36 21 7 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 37 21 7 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 38 21 7 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 39 21 7 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 40 21 7 13 7 1 1 1 1 1 0.0476190476190476 0.0769230769230769 0.0303030303030303 0.0588235294117647 0.0695970695970696 0.113553113553114 0.0450960875890054 0.0863003663003663
4 2 41 21 7 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 42 21 7 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 43 21 7 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 44 21 7 24 8 1 1 1 1 1 0.0476190476190476 0.0416666666666667 0.0227272727272727 0.0444444444444444 0.0704365079365079 0.0615079365079365 0.0339498079622403 0.0656701277002029
4 2 45 21 7 16 10 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 46 21 7 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 47 21 7 22 13 1 1 1 1 1 0.0476190476190476 0.0454545454545455 0.0238095238095238 0.0465116279069767 0.0703463203463204 0.0670995670995671 0.0355636350800402 0.0686845962436514
4 2 48 21 7 14 8 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 49 21 7 25 6 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 50 21 7 40 14 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 51 21 7 66 25 2 0 2 2 1 0.0952380952380952 0.0606060606060606 0.0384615384615385 0.0740740740740741 0.0952380952380952 0.118326118326118 0.0557065217391304 0.105534105534106
4 2 52 21 7 22 14 1 1 1 1 1 0.0476190476190476 0.0454545454545455 0.0238095238095238 0.0465116279069767 0.0703463203463204 0.0670995670995671 0.0355636350800402 0.0686845962436514
4 2 53 21 7 16 6 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 54 21 7 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 55 21 7 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 56 21 7 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 57 21 7 43 7 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 58 21 7 18 6 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 59 21 7 20 9 2 2 1 1 1 0.761904761904762 0.1 0.096969696969697 0.176795580110497 1 0.123809523809524 0.123809523809524 0.220338983050847
4 2 60 21 7 14 5 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 61 21 7 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 62 21 7 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 63 21 7 13 7 1 1 1 0 1 0.714285714285714 0.0769230769230769 0.0746268656716418 0.138888888888889 1 0.0769230769230769 0.0769230769230769 0.142857142857143
4 2 64 21 7 1 1 1 1 1 1 1 0.0476190476190476 1 0.0476190476190476 0.0909090909090909 0.0476190476190476 1 0.0476190476190476 0.0909090909090909
4 2 65 21 7 4 4 2 2 1 1 1 0.761904761904762 0.5 0.432432432432432 0.60377358490566 1 0.619047619047619 0.619047619047619 0.764705882352941
4 2 66 21 7 10 7 2 2 1 2 1 0.0952380952380952 0.2 0.0689655172413793 0.129032258064516 0.180952380952381 0.39047619047619 0.141097627241442 0.247301587301587
4 2 67 21 7 2 2 1 1 1 1 1 0.0476190476190476 0.5 0.0454545454545454 0.0869565217391304 0.0595238095238095 0.738095238095238 0.0582925911996991 0.110163468372424
4 2 68 21 7 11 7 3 1 1 2 1 0.80952380952381 0.545454545454545 0.483412322274881 0.651757188498403 0.831168831168831 0.805194805194805 0.692012556679456 0.817975675118532
4 2 69 21 7 11 8 2 2 1 1 1 0.761904761904762 0.181818181818182 0.172043010752688 0.293577981651376 1 0.225108225108225 0.225108225108225 0.367491166077739
4 2 70 21 7 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 71 21 7 10 4 2 1 1 1 1 0.761904761904762 0.7 0.574358974358974 0.729641693811075 0.783333333333333 0.747619047619048 0.619511376038956 0.765059616381545
4 2 72 21 7 3 1 1 0 1 0 1 0.714285714285714 1 0.714285714285714 0.833333333333333 0.714285714285714 1 0.714285714285714 0.833333333333333
4 2 73 21 7 7 5 1 0 1 0 1 0.714285714285714 0.428571428571429 0.365853658536585 0.535714285714286 0.714285714285714 0.428571428571429 0.365853658536585 0.535714285714286
4 2 74 21 7 12 9 3 2 1 2 1 0.80952380952381 0.416666666666667 0.379464285714286 0.550161812297735 0.896825396825397 0.575396825396825 0.53967260630414 0.701022547383733
4 2 75 21 7 5 3 1 0 1 0 1 0.714285714285714 0.4 0.344827586206897 0.512820512820513 0.714285714285714 0.4 0.344827586206897 0.512820512820513
4 2 76 21 7 21 12 5 3 1 4 1 0.904761904761905 0.571428571428571 0.539007092198582 0.700460829493088 1 1 1 1
4 2 77 21 7 4 3 1 0 1 0 1 0.714285714285714 0.5 0.416666666666667 0.588235294117647 0.714285714285714 0.5 0.416666666666667 0.588235294117647
4 2 78 21 7 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 79 21 7 5 5 1 1 1 1 1 0.0476190476190476 0.2 0.04 0.0769230769230769 0.0666666666666667 0.295238095238095 0.0575139146567718 0.108771929824561
4 2 80 21 7 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 2 81 21 7 7 6 2 2 1 2 1 0.0952380952380952 0.285714285714286 0.0769230769230769 0.142857142857143 0.17687074829932 0.557823129251701 0.155122235157159 0.268581506676745
4 2 82 21 7 23 7 3 3 1 2 1 0.80952380952381 0.130434782608696 0.126550868486352 0.224669603524229 1 0.213250517598344 0.213250517598344 0.351535836177474
4 2 83 21 7 26 12 2 0 1 1 1 0.761904761904762 0.307692307692308 0.280701754385965 0.438356164383562 0.761904761904762 0.344322344322344 0.310872261264986 0.474298328602964
4 2 84 21 7 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
4 3 4 27 9 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 3 5 27 9 16 8 3 1 1 0 1 0.555555555555556 0.625 0.416666666666667 0.588235294117647 0.642361111111111 0.625 0.463659147869674 0.633561643835616
4 3 6 27 9 42 13 6 4 1 1 3 0.740740740740741 0.714285714285714 0.571428571428572 0.727272727272727 1 0.718106995884774 0.718106995884774 0.835928143712575
4 3 7 27 9 33 17 6 1 1 1 2 0.851851851851852 0.575757575757576 0.523353293413174 0.687106918238994 0.941638608305275 0.597643097643098 0.576296471152767 0.73120314826476
4 3 8 27 9 6 5 3 2 1 0 2 0.444444444444444 0.666666666666667 0.363636363636364 0.533333333333333 0.567901234567901 0.666666666666667 0.442307692307692 0.613333333333333
4 3 9 27 9 26 10 5 2 1 0 2 0.814814814814815 0.653846153846154 0.569254185692542 0.725509214354995 1 0.653846153846154 0.653846153846154 0.790697674418605
4 3 10 27 9 19 10 4 1 1 0 2 0.62962962962963 0.578947368421053 0.431870669745958 0.603225806451613 0.664717348927875 0.578947368421053 0.448094612352168 0.618874773139746
4 3 11 27 9 17 8 1 0 1 0 1 0.296296296296296 0.235294117647059 0.150943396226415 0.262295081967213 0.296296296296296 0.235294117647059 0.150943396226415 0.262295081967213
4 3 12 27 9 37 17 6 3 1 2 1 0.814814814814815 0.621621621621622 0.544671689989236 0.705226480836237 1 0.673673673673674 0.673673673673674 0.805023923444976
4 3 13 27 9 25 11 3 1 1 1 1 0.296296296296296 0.64 0.253968253968254 0.40506329113924 0.314074074074074 0.659259259259259 0.270210663496928 0.425458030328654
4 3 14 27 9 32 10 3 1 1 0 1 0.555555555555556 0.375 0.288461538461538 0.447761194029851 0.64525462962963 0.375 0.310902500232364 0.474333522404991
4 3 15 27 9 7 7 1 1 1 0 1 0.296296296296296 0.142857142857143 0.106666666666667 0.192771084337349 0.423280423280423 0.142857142857143 0.119581464872945 0.213618157543391
4 3 16 27 9 5 4 1 0 1 0 1 0.296296296296296 0.4 0.205128205128205 0.340425531914894 0.296296296296296 0.4 0.205128205128205 0.340425531914894
4 3 17 27 9 13 8 1 1 1 0 1 0.0740740740740741 0.0769230769230769 0.0392156862745098 0.0754716981132075 0.108262108262108 0.0769230769230769 0.047087980173482 0.0899408284023669
4 3 18 27 9 17 8 4 2 1 1 2 0.481481481481481 0.411764705882353 0.285266457680251 0.44390243902439 0.586056644880174 0.425925925925926 0.327423793395428 0.493322170394291
4 3 19 27 9 27 15 5 3 1 1 2 0.666666666666667 0.444444444444444 0.363636363636364 0.533333333333333 1 0.453360768175583 0.453360768175583 0.623879188296366
4 3 20 27 9 12 9 2 1 1 0 1 0.37037037037037 0.416666666666667 0.24390243902439 0.392156862745098 0.404320987654321 0.416666666666667 0.25817895151754 0.410401002506266
4 3 21 27 9 4 4 1 1 1 0 1 0.296296296296296 0.25 0.156862745098039 0.271186440677966 0.407407407407407 0.25 0.183333333333333 0.309859154929577
4 3 22 27 9 13 5 4 0 1 0 1 0.740740740740741 0.923076923076923 0.697674418604651 0.821917808219178 0.740740740740741 0.923076923076923 0.697674418604651 0.821917808219178
4 3 23 27 9 6 6 3 3 1 1 1 0.407407407407407 0.5 0.289473684210526 0.448979591836735 0.916666666666667 0.580246913580247 0.551172707889126 0.710652920962199
4 3 24 27 9 5 3 2 1 1 0 1 0.259259259259259 0.6 0.221052631578947 0.362068965517241 0.288888888888889 0.6 0.24223602484472 0.39
4 3 25 27 9 17 10 4 3 1 1 1 0.592592592592593 0.411764705882353 0.320916905444126 0.48590021691974 1 0.440087145969499 0.440087145969499 0.611195158850227
4 3 26 27 9 36 16 6 3 1 1 2 0.851851851851852 0.611111111111111 0.552401746724891 0.711673699015471 1 0.617798353909465 0.617798353909465 0.763751987281399
4 3 27 27 9 15 11 5 4 1 0 3 0.703703703703704 0.466666666666667 0.390029325513196 0.561181434599156 1 0.466666666666667 0.466666666666667 0.636363636363636
