"p" "s1" "s2" "n" "nsp1" "m" "nsp2" "nsh" "fm1" "fm2" "f1m" "f2m" "u_pt1" "v_pt1" "Junad" "Lunad" "U" "V" "Jabd" "Labd"
3 1 19 29 11 43 15 5 1 2 2 2 0.448275862068966 0.395348837209302 0.265944645006017 0.420152091254753 0.456696070569367 0.429029671210906 0.284052081381354 0.442430779093909
3 1 20 29 11 45 8 4 1 1 1 1 0.655172413793103 0.6 0.456 0.626373626373626 0.672030651340996 0.610727969348659 0.470495779149314 0.639914491181331
3 1 21 29 11 95 5 3 0 1 0 2 0.379310344827586 0.0947368421052632 0.0820215410107705 0.151607963246554 0.379310344827586 0.0947368421052632 0.0820215410107705 0.151607963246554
3 1 22 29 11 50 9 6 2 1 2 2 0.758620689655172 0.48 0.416403785488959 0.587973273942094 0.826206896551724 0.499310344827586 0.451852206873701 0.622449316444795
3 1 23 29 11 72 6 4 2 1 0 3 0.448275862068966 0.0972222222222222 0.0868320610687023 0.159789288849868 0.584291187739464 0.0972222222222222 0.0909323225009583 0.166705707816038
3 1 24 29 11 33 5 4 0 4 1 2 0.413793103448276 0.242424242424242 0.180451127819549 0.305732484076433 0.413793103448276 0.25705329153605 0.188433550363845 0.317112471801482
3 1 25 29 11 94 10 5 2 1 1 2 0.724137931034483 0.265957446808511 0.241490340386385 0.389032975175991 1 0.268525311812179 0.268525311812179 0.423366107576634
3 1 26 29 11 23 6 4 2 1 0 3 0.517241379310345 0.91304347826087 0.492957746478873 0.660377358490566 0.649175412293853 0.91304347826087 0.611376319505144 0.758825002086289
3 1 27 29 11 79 6 5 3 1 0 3 0.758620689655172 0.177215189873418 0.167755991285403 0.287313432835821 1 0.177215189873418 0.177215189873418 0.301075268817204
3 1 28 29 11 9 4 2 0 1 0 1 0.379310344827586 0.777777777777778 0.342222222222222 0.509933774834437 0.379310344827586 0.777777777777778 0.342222222222222 0.509933774834437
3 1 29 29 11 110 40 3 1 1 2 1 0.137931034482759 0.163636363636364 0.0808988764044944 0.14968814968815 0.155015673981191 0.277742946708464 0.110479999838615 0.198977018685021
3 1 30 29 11 103 36 4 1 1 2 2 0.206896551724138 0.203883495145631 0.114441416893733 0.205378973105134 0.241044526280549 0.278875125544024 0.148490326069168 0.258583503402057
3 1 31 29 11 153 50 2 0 1 1 1 0.103448275862069 0.209150326797386 0.0743609604957397 0.138428262436914 0.103448275862069 0.256479603335587 0.0795822746450966 0.147431606676311
3 1 32 29 11 198 54 4 2 1 2 1 0.379310344827586 0.186868686868687 0.143108298171589 0.250384497077822 0.65377917102055 0.308777429467085 0.265382418125029 0.419450143014089
3 1 33 29 11 90 40 3 1 1 2 1 0.137931034482759 0.133333333333333 0.0727272727272727 0.135593220338983 0.154980842911877 0.219157088122605 0.0998467607218946 0.181564858465118
3 1 34 29 11 204 50 2 0 1 1 1 0.103448275862069 0.0637254901960784 0.0410526315789474 0.0788675429726997 0.103448275862069 0.080290736984449 0.0473453385607017 0.0904101766963804
3 1 35 29 11 211 50 4 0 1 2 2 0.206896551724138 0.104265402843602 0.0744920993227991 0.138655462184874 0.206896551724138 0.127144958326524 0.0854819806621741 0.157500506107025
3 1 36 29 11 14 5 2 0 1 0 1 0.379310344827586 0.714285714285714 0.32934131736527 0.495495495495495 0.379310344827586 0.714285714285714 0.32934131736527 0.495495495495495
3 1 37 29 11 121 27 6 2 1 3 2 0.551724137931034 0.652892561983471 0.426594667566655 0.598060089898273 0.654317469364491 0.850384724992876 0.586768909486055 0.739577018402895
3 1 38 29 11 105 24 4 0 1 2 1 0.448275862068966 0.657142857142857 0.363304981773998 0.532976827094474 0.448275862068966 0.813464696223317 0.406491030965576 0.578021504604283
3 1 39 29 11 81 32 6 3 1 2 2 0.758620689655172 0.271604938271605 0.25 0.4 1 0.295444870157514 0.295444870157514 0.456128820243181
3 1 40 29 11 142 41 7 1 1 4 1 0.758620689655172 0.246478873239437 0.22855446720095 0.372070548441653 0.91270033997086 0.504856726566294 0.481600491491367 0.6501084391604
3 1 41 29 11 12 10 3 2 1 1 1 0.413793103448276 0.416666666666667 0.262008733624454 0.41522491349481 0.508620689655172 0.456896551724138 0.316979219462747 0.48137315270936
3 1 42 29 11 55 14 4 0 1 2 1 0.448275862068966 0.727272727272727 0.383763837638376 0.554666666666667 0.448275862068966 0.832601880877743 0.411214062834957 0.582780562728915
3 1 43 29 11 243 53 8 1 1 4 2 0.827586206896552 0.337448559670782 0.31528356296059 0.479415347137637 0.861927061160778 0.49240811692919 0.456407032444584 0.626757523518001
3 1 44 29 11 105 30 8 2 1 4 2 0.827586206896552 0.457142857142857 0.417391304347826 0.588957055214724 0.930049261083744 0.641050903119869 0.611564542765656 0.758969965566667
3 1 45 29 11 167 37 8 3 1 4 2 0.827586206896552 0.317365269461078 0.29768312660894 0.458791704238052 1 0.456122238282057 0.456122238282057 0.626488939307998
3 1 46 29 11 111 40 7 1 1 3 2 0.793103448275862 0.441441441441441 0.395855286266245 0.567186713638651 0.827275551413483 0.578440509474992 0.516109497725155 0.680834067063825
3 1 47 29 11 224 50 7 1 1 4 1 0.758620689655172 0.308035714285714 0.280539641471078 0.438158464424881 0.775785098522167 0.549415024630542 0.474128143493842 0.643265845763052
3 1 48 29 11 133 40 6 2 1 3 2 0.551724137931034 0.338345864661654 0.265388868411353 0.419458199825226 0.654394607207674 0.469017371013741 0.375904923778235 0.546411190601746
3 1 49 29 11 103 32 6 1 1 3 1 0.724137931034483 0.388349514563107 0.338300443012485 0.505567258501354 0.843655841981922 0.613324405758286 0.550728731648102 0.710283778727427
3 1 50 29 11 150 25 3 0 1 2 1 0.137931034482759 0.2 0.0888888888888889 0.163265306122449 0.137931034482759 0.251494252873563 0.0977877094972067 0.178154134266987
3 1 51 29 11 283 51 5 3 1 3 2 0.241379310344828 0.0742049469964664 0.0601719197707736 0.113513513513514 0.447544778847325 0.0997928597538686 0.0888480558474557 0.163196426480837
3 1 52 29 11 250 33 3 0 1 2 1 0.137931034482759 0.14 0.0746666666666667 0.138957816377171 0.137931034482759 0.170896551724138 0.0826344310129221 0.152654356162696
3 1 53 29 11 85 34 9 3 2 4 3 0.896551724137931 0.294117647058824 0.284463894967177 0.442930153321976 1 0.377417173766058 0.377417173766058 0.548007068525427
3 1 54 29 11 93 34 3 2 1 2 1 0.137931034482759 0.129032258064516 0.0714285714285714 0.133333333333333 0.206154987022618 0.149796069707082 0.0949986804798993 0.173513780744037
3 1 55 29 11 185 38 4 2 1 2 1 0.448275862068966 0.135135135135135 0.115864527629234 0.207667731629393 0.791239515377446 0.161230195712954 0.154651484791977 0.267875608924263
3 1 56 29 11 140 37 3 0 1 2 1 0.137931034482759 0.185714285714286 0.0859504132231405 0.158295281582953 0.137931034482759 0.227093596059113 0.0938661236955968 0.171622690678952
3 1 57 29 11 22 8 6 3 1 3 1 0.724137931034483 0.772727272727273 0.596989966555184 0.747643979057592 1 1 1 1
3 1 58 29 11 22 10 6 3 1 2 2 0.758620689655172 0.818181818181818 0.649180327868853 0.78727634194831 1 0.927899686520376 0.927899686520376 0.96260162601626
3 1 59 29 11 100 18 7 0 2 3 2 0.793103448275862 0.76 0.634252539912917 0.776198934280639 0.793103448275862 0.875862068965517 0.712960702953381 0.83243089199202
3 1 60 29 11 43 10 6 0 2 2 2 0.758620689655172 0.883720930232558 0.68976897689769 0.81640625 0.758620689655172 0.995990376904571 0.756310894596989 0.861249448401942
3 1 61 29 11 38 7 3 1 1 1 1 0.586206896551724 0.842105263157895 0.528155339805825 0.691232528589581 0.703720508166969 0.88021778584392 0.642219027307979 0.78213565502373
3 1 62 29 11 215 27 8 0 2 4 2 0.827586206896552 0.567441860465116 0.507452339688042 0.673258220280524 0.827586206896552 0.711146752205293 0.619381875327397 0.764960859157663
3 1 63 29 11 26 6 6 3 1 1 3 0.793103448275862 1 0.793103448275862 0.884615384615385 1 1 1 1
3 1 64 29 11 32 12 5 2 1 1 2 0.724137931034483 0.75 0.583333333333333 0.736842105263158 0.857758620689655 0.765086206896552 0.678945901529058 0.808776388698081
3 1 65 29 11 29 11 5 3 1 2 1 0.689655172413793 0.793103448275862 0.584498094027954 0.737770649558941 0.889417360285375 0.859690844233056 0.776674656437462 0.874301497602075
3 1 66 29 11 16 8 6 3 1 2 2 0.758620689655172 0.875 0.684444444444444 0.812664907651715 0.952586206896552 0.935344827586207 0.893736372276785 0.943886789481971
3 1 67 29 11 23 10 5 2 1 2 1 0.689655172413793 0.565217391304348 0.450606585788562 0.621266427718041 0.788605697151424 0.733133433283358 0.612719186452306 0.759858494398121
3 1 68 29 11 29 10 6 2 1 1 3 0.793103448275862 0.758620689655172 0.633291614518148 0.775478927203065 0.892984542211653 0.764169639318272 0.700059420981457 0.82357053211388
3 1 69 29 11 43 17 8 2 1 4 2 0.827586206896552 0.604651162790698 0.537005163511188 0.698768197088466 0.894947874899759 0.829190056134723 0.755641062244533 0.860814979205908
3 1 70 29 11 72 16 9 1 5 3 4 0.931034482758621 0.777777777777778 0.735408560311284 0.847533632286996 0.934434865900383 0.802921455938697 0.760099413264085 0.863700547294075
3 1 71 29 11 41 14 6 0 1 0 4 0.827586206896552 0.707317073170732 0.616474756421612 0.762739726027397 0.827586206896552 0.707317073170732 0.616474756421612 0.762739726027397
3 1 72 29 11 26 12 5 2 1 0 3 0.758620689655172 0.461538461538462 0.402439024390244 0.573913043478261 1 0.461538461538462 0.461538461538462 0.631578947368421
3 1 73 29 11 23 11 6 3 2 0 4 0.827586206896552 0.782608695652174 0.672897196261682 0.804469273743017 1 0.782608695652174 0.782608695652174 0.878048780487805
3 1 74 29 11 36 13 6 2 1 2 2 0.758620689655172 0.416666666666667 0.367892976588629 0.537897310513447 0.825670498084291 0.443486590038314 0.405515579245555 0.577034627340418
3 1 75 29 11 25 7 3 0 1 0 2 0.379310344827586 0.76 0.338735818476499 0.506053268765133 0.379310344827586 0.76 0.338735818476499 0.506053268765133
3 1 76 29 11 42 12 6 1 1 0 4 0.827586206896552 0.738095238095238 0.639724849527085 0.780283167278448 0.861247947454844 0.738095238095238 0.659654745724892 0.794930087024543
3 1 77 29 11 39 14 7 2 3 1 4 0.862068965517241 0.769230769230769 0.684931506849315 0.813008130081301 0.895667550839965 0.772325375773652 0.708578239812424 0.829436104594444
3 1 78 29 11 105 26 5 1 1 2 1 0.689655172413793 0.580952380952381 0.460551151377878 0.630653915740501 0.706732348111659 0.608538587848933 0.485851047977787 0.65397005795301
3 1 79 29 11 139 31 9 3 1 3 4 0.931034482758621 0.503597122302158 0.485486771127665 0.653639979249524 1 0.542669312825602 0.542669312825602 0.703545871190802
3 1 80 29 11 29 16 6 5 1 2 3 0.586206896551724 0.482758620689655 0.360060514372163 0.529477196885428 1 0.504954419342053 0.504954419342053 0.67105609691862
3 1 81 29 11 29 20 5 2 3 1 2 0.724137931034483 0.275862068965517 0.24962852897474 0.399524375743163 0.901704320253666 0.292508917954816 0.283469998981909 0.441724386556393
3 1 82 29 11 132 20 6 0 2 3 1 0.724137931034483 0.643939393939394 0.517091541135574 0.681687989306855 0.724137931034483 0.742685475444096 0.578898886863437 0.733294439156201
3 1 83 29 11 139 21 9 2 4 3 4 0.931034482758621 0.705035971223022 0.670043048873132 0.802426080363912 0.956710493674026 0.718060034730836 0.69546373433947 0.82038172831861
3 1 84 29 11 75 24 6 1 1 1 3 0.793103448275862 0.6 0.518796992481203 0.683168316831683 0.912183908045977 0.606436781609195 0.572984910213834 0.728531985899269
3 2 3 48 13 44 14 6 2 1 1 1 0.833333333333333 0.636363636363636 0.564516129032258 0.721649484536082 0.914772727272727 0.64749053030303 0.610652776564335 0.758267437215005
3 2 4 48 13 10 4 2 1 1 0 1 0.270833333333333 0.6 0.229411764705882 0.373205741626794 0.373958333333333 0.6 0.299332962757087 0.460748663101604
3 2 5 48 13 52 16 7 1 2 2 1 0.854166666666667 0.826923076923077 0.724619810933005 0.840324118207817 0.85927483974359 0.883413461538462 0.771756913337078 0.871176974140866
3 2 6 48 13 38 11 7 3 1 2 1 0.854166666666667 0.842105263157895 0.73625140291807 0.848093083387201 1 0.893640350877193 0.893640350877193 0.943833236826867
3 2 7 48 13 60 18 8 2 1 3 1 0.875 0.716666666666667 0.650107991360691 0.787958115183246 0.915972222222222 0.888020833333333 0.821128712184418 0.901779985885221
3 2 8 48 13 65 19 10 2 2 5 1 0.916666666666667 0.707692307692308 0.664914586070959 0.798737174427782 0.937179487179487 1 0.937179487179487 0.967571144937128
3 2 9 48 13 86 15 7 2 1 3 1 0.666666666666667 0.872093023255814 0.607287449392712 0.755667506297229 0.954941860465116 1 0.954941860465116 0.976951672862453
3 2 10 48 13 47 16 9 3 1 4 1 0.895833333333333 0.851063829787234 0.774425934263845 0.872874904846486 0.987588652482269 1 0.987588652482269 0.993755575379126
3 2 11 48 13 40 14 6 0 1 1 1 0.833333333333333 0.8 0.689655172413793 0.816326530612245 0.833333333333333 0.824479166666667 0.707770723419476 0.82888260550843
3 2 12 48 13 75 20 10 4 2 5 1 0.916666666666667 0.72 0.675767918088737 0.806517311608961 1 1 1 1
3 2 13 48 13 73 15 5 2 1 1 1 0.791666666666667 0.643835616438356 0.55055487053021 0.71013916500994 0.873858447488584 0.650542237442922 0.594696742813855 0.745843051970506
3 2 14 48 13 88 20 7 1 1 2 1 0.854166666666667 0.659090909090909 0.592426507224713 0.744055068836045 0.864464962121212 0.859375 0.757334072444175 0.861912466524755
3 2 15 48 13 58 14 6 3 1 3 1 0.395833333333333 0.827586206896552 0.365677626303128 0.535525543159131 0.51867816091954 1 0.51867816091954 0.683065279091769
3 2 16 48 13 86 12 6 2 1 1 1 0.833333333333333 0.918604651162791 0.776031434184676 0.873893805309735 1 1 1 1
3 2 17 48 13 65 16 7 4 1 1 2 0.875 0.846153846153846 0.754901960784314 0.860335195530726 1 0.962900641025641 0.962900641025641 0.981099726497122
3 2 18 48 13 56 15 6 3 1 2 1 0.8125 0.821428571428571 0.690531177829099 0.816939890710383 1 1 1 1
3 2 19 48 13 43 15 7 1 3 3 2 0.4375 0.720930232558139 0.374137931034483 0.544542032622334 0.444282945736434 0.994186046511628 0.443131625129641 0.614125028394182
3 2 20 48 13 45 8 4 0 1 1 1 0.583333333333333 0.911111111111111 0.551923076923077 0.711276332094176 0.583333333333333 1 0.583333333333333 0.736842105263158
3 2 21 48 13 95 5 3 0 1 1 1 0.3125 0.947368421052632 0.307167235494881 0.469973890339426 0.3125 1 0.3125 0.476190476190476
3 2 22 48 13 50 9 5 0 1 1 1 0.791666666666667 0.9 0.727659574468085 0.842364532019705 0.791666666666667 1 0.791666666666667 0.883720930232558
3 2 23 48 13 72 6 5 2 1 1 1 0.5625 0.986111111111111 0.558078602620087 0.716367713004484 0.665219907407407 1 0.665219907407407 0.798957428323197
3 2 24 48 13 33 5 4 0 3 1 1 0.520833333333333 0.939393939393939 0.503901170351105 0.670125378296585 0.520833333333333 1 0.520833333333333 0.684931506849315
3 2 25 48 13 94 10 6 1 1 1 1 0.833333333333333 0.957446808510638 0.803571428571429 0.891089108910891 0.96730939716312 1 0.967309397163121 0.983383090181941
3 2 26 48 13 23 6 3 1 1 0 1 0.541666666666667 0.869565217391304 0.500963391136802 0.667522464698331 0.571557971014493 0.869565217391304 0.526425562090685 0.689749405624026
3 2 27 48 13 79 6 5 2 1 1 1 0.791666666666667 0.987341772151899 0.783712321523004 0.878742958790394 1 1 1 1
3 2 28 48 13 9 4 4 2 1 1 1 0.541666666666667 1 0.541666666666667 0.702702702702703 0.597222222222222 1 0.597222222222222 0.747826086956522
3 2 29 48 13 110 40 3 1 1 3 1 0.0625 0.227272727272727 0.0515463917525773 0.0980392156862745 0.0728219696969697 0.561079545454545 0.0688971042371645 0.128912509845995
3 2 30 48 13 103 36 5 2 1 4 1 0.145833333333333 0.271844660194175 0.104868913857678 0.189830508474576 0.228357605177994 0.785194174757281 0.214930496401313 0.353815295669914
3 2 31 48 13 153 50 3 0 1 3 1 0.0625 0.261437908496732 0.0531208499335989 0.100882723833544 0.0625 0.645424836601307 0.0604252715312835 0.113964223889209
3 2 32 48 13 198 54 5 1 1 4 1 0.3125 0.227272727272727 0.151515151515151 0.263157894736842 0.42650462962963 0.662457912457912 0.35036451817698 0.518918430484207
3 2 33 48 13 90 40 2 1 1 2 1 0.0416666666666667 0.0888888888888889 0.0291970802919708 0.0567375886524823 0.0519675925925926 0.175925925925926 0.0417938379686558 0.0802343735304629
3 2 34 48 13 204 50 3 1 1 3 1 0.0625 0.142156862745098 0.0453834115805947 0.0868263473053892 0.0728656045751634 0.350949754901961 0.064212437248276 0.120675975962674
3 2 35 48 13 211 50 4 1 1 3 1 0.125 0.118483412322275 0.0647668393782383 0.121654501216545 0.135367298578199 0.278584123222749 0.100231649931212 0.182200993649798
3 2 36 48 13 14 5 1 0 1 0 1 0.270833333333333 0.428571428571429 0.198979591836735 0.331914893617021 0.270833333333333 0.428571428571429 0.198979591836735 0.331914893617021
3 2 37 48 13 121 27 4 2 1 2 1 0.375 0.15702479338843 0.124454148471616 0.221359223300971 0.457644628099174 0.197486225895317 0.160032112182252 0.275909796809331
3 2 38 48 13 105 24 4 1 1 3 1 0.333333333333333 0.380952380952381 0.216216216216216 0.355555555555556 0.343650793650794 0.492857142857143 0.253876940594648 0.404947140146381
3 2 39 48 13 81 32 7 3 1 4 1 0.791666666666667 0.197530864197531 0.187770228536133 0.316172646905876 1 0.487654320987654 0.487654320987654 0.655601659751037
3 2 40 48 13 142 41 7 4 1 5 1 0.604166666666667 0.105633802816901 0.0987962752668635 0.179826374534932 1 0.3125 0.3125 0.476190476190476
3 2 41 48 13 12 10 3 2 1 1 1 0.354166666666667 0.416666666666667 0.236768802228412 0.382882882882883 0.430555555555556 0.457465277777778 0.285018929150892 0.443602693602694
3 2 42 48 13 55 14 3 0 2 2 1 0.3125 0.381818181818182 0.207509881422925 0.343698854337152 0.3125 0.453030303030303 0.226893307026863 0.369866402770905
3 2 43 48 13 243 53 8 2 1 5 1 0.8125 0.255144032921811 0.240956651718984 0.388340158997832 1 0.587577160493827 0.587577160493827 0.740218712029162
3 2 44 48 13 105 30 7 2 1 4 1 0.645833333333333 0.380952380952381 0.315120711562897 0.479227053140097 0.728373015873016 0.642063492063492 0.518027008985378 0.6825003849327
3 2 45 48 13 167 37 8 2 1 5 1 0.666666666666667 0.317365269461078 0.27390180878553 0.430020283975659 0.749500998003992 0.757110778443114 0.60421802823287 0.753286670015108
3 2 46 48 13 111 40 6 1 2 3 1 0.625 0.225225225225225 0.198412698412698 0.33112582781457 0.640484234234234 0.476632882882883 0.376028982810396 0.546542242217015
3 2 47 48 13 224 50 7 1 1 5 1 0.604166666666667 0.370535714285714 0.298154341632603 0.459351145038168 0.614536830357143 0.916945684523809 0.582133538719239 0.73588420253133
3 2 48 48 13 133 40 6 3 1 4 1 0.416666666666667 0.233082706766917 0.175736961451247 0.29893924783028 0.571741854636591 0.557017543859649 0.393032834838878 0.564283662250269
3 2 49 48 13 103 32 6 2 1 4 1 0.583333333333333 0.359223300970874 0.285871964679912 0.444635193133047 0.830906148867314 0.72046925566343 0.628342138522068 0.771756897592014
3 2 50 48 13 150 25 2 0 1 2 1 0.0416666666666667 0.06 0.0252100840336134 0.0491803278688525 0.0416666666666667 0.11875 0.0318257956448911 0.0616883116883117
3 2 51 48 13 283 51 3 1 1 2 1 0.104166666666667 0.0530035335689046 0.0364077669902913 0.0702576112412178 0.135306242638398 0.101442873969376 0.0615444952516658 0.115952737783403
3 2 52 48 13 250 33 3 1 1 3 1 0.0625 0.076 0.0355140186915888 0.0685920577617328 0.072875 0.187625 0.0553958091949208 0.10497636756238
3 2 53 48 13 85 34 8 3 2 3 1 0.875 0.317647058823529 0.303858520900322 0.466091245376079 1 0.490441176470588 0.490441176470588 0.658115441539221
3 2 54 48 13 93 34 3 2 1 3 1 0.0625 0.0752688172043011 0.0353535353535354 0.0682926829268293 0.103718637992832 0.185819892473118 0.0713112957433363 0.133128990661592
3 2 55 48 13 185 38 4 2 1 3 1 0.333333333333333 0.227027027027027 0.156133828996283 0.270096463022508 0.623423423423423 0.552533783783784 0.414269028195518 0.58584190127403
3 2 56 48 13 140 37 3 0 1 3 1 0.0625 0.0928571428571429 0.0388059701492537 0.0747126436781609 0.0625 0.229241071428571 0.0516469700779482 0.098221117061974
3 2 57 48 13 22 8 3 1 1 0 1 0.541666666666667 0.636363636363636 0.413636363636364 0.585209003215434 0.651041666666667 0.636363636363636 0.474511930585683 0.643618977565281
3 2 58 48 13 22 10 4 2 1 1 1 0.729166666666667 0.590909090909091 0.484558040468584 0.652797704447633 0.96780303030303 0.613162878787879 0.600905155700765 0.750706753065244
3 2 59 48 13 100 18 5 1 1 1 1 0.625 0.58 0.43026706231454 0.601659751037344 0.645625 0.614270833333333 0.459382934103265 0.629557771806532
3 2 60 48 13 43 10 5 2 1 2 1 0.75 0.627906976744186 0.519230769230769 0.683544303797468 0.790697674418605 0.673449612403101 0.571559877125511 0.727379065150139
3 2 61 48 13 38 7 4 3 1 1 1 0.5625 0.815789473684211 0.499105545617173 0.665871121718377 0.988486842105263 0.828673245614035 0.820751541938978 0.901552488666227
3 2 62 48 13 215 27 7 0 3 4 1 0.791666666666667 0.437209302325581 0.392096597145993 0.563318088629554 0.791666666666667 0.546511627906977 0.477795612627073 0.646632874728458
3 2 63 48 13 26 6 3 0 1 0 1 0.5625 0.884615384615385 0.524050632911392 0.687707641196013 0.5625 0.884615384615385 0.524050632911392 0.687707641196013
3 2 64 48 13 32 12 3 1 1 0 1 0.5625 0.65625 0.43448275862069 0.605769230769231 0.5927734375 0.65625 0.452326035271992 0.622898749022674
3 2 65 48 13 29 11 4 2 1 1 1 0.5625 0.758620689655172 0.47710843373494 0.646003262642741 0.622844827586207 0.775502873563218 0.527698302014291 0.690840987803042
3 2 66 48 13 16 8 4 1 1 1 1 0.583333333333333 0.75 0.488372093023256 0.65625 0.593098958333333 0.780598958333333 0.508355630061559 0.674052749802528
3 2 67 48 13 23 10 2 0 1 0 1 0.5 0.347826086956522 0.258064516129032 0.41025641025641 0.5 0.347826086956522 0.258064516129032 0.41025641025641
3 2 68 48 13 29 10 5 0 2 1 1 0.625 0.758620689655172 0.52132701421801 0.685358255451713 0.625 0.792385057471264 0.537053267114617 0.698808920425748
3 2 69 48 13 43 17 5 1 1 1 1 0.791666666666667 0.395348837209302 0.358093126385809 0.52734693877551 0.801841085271318 0.406734496124031 0.369585176718227 0.539703821275022
3 2 70 48 13 72 16 6 1 2 1 1 0.833333333333333 0.527777777777778 0.477386934673367 0.64625850340136 0.838469328703704 0.534577546296296 0.484663909791615 0.652893771573718
3 2 71 48 13 41 14 6 1 1 1 1 0.833333333333333 0.658536585365854 0.581896551724138 0.735694822888283 0.853658536585366 0.694359756097561 0.620499747012805 0.76581282799534
3 2 72 48 13 26 12 6 2 1 1 1 0.833333333333333 0.692307692307692 0.608108108108108 0.756302521008403 1 0.71113782051282 0.71113782051282 0.831187075626317
3 2 73 48 13 23 11 4 2 1 0 1 0.770833333333333 0.652173913043478 0.546259842519685 0.706556333545512 1 0.652173913043478 0.652173913043478 0.789473684210526
3 2 74 48 13 36 13 4 0 1 0 1 0.75 0.583333333333333 0.488372093023256 0.65625 0.75 0.583333333333333 0.488372093023256 0.65625
3 2 75 48 13 25 7 4 1 1 2 1 0.333333333333333 0.56 0.264150943396226 0.417910447761194 0.343333333333333 0.716666666666667 0.302300184287762 0.464255765199161
3 2 76 48 13 42 12 6 1 2 1 1 0.833333333333333 0.69047619047619 0.606694560669456 0.755208333333333 0.843501984126984 0.713789682539683 0.630315702708185 0.773243736364854
3 2 77 48 13 39 14 6 1 3 1 1 0.833333333333333 0.743589743589744 0.647321428571429 0.785907859078591 0.840099715099715 0.768696581196581 0.67058363832507 0.802813607102484
3 2 78 48 13 105 26 4 2 1 2 1 0.541666666666667 0.485714285714286 0.344236760124611 0.512166859791425 0.582936507936508 0.504365079365079 0.37062521177815 0.540811898968833
3 2 79 48 13 139 31 8 2 3 4 1 0.854166666666667 0.446043165467626 0.414479047774336 0.586051873198847 0.943794964028777 0.629196642685851 0.606472117885004 0.755035971223021
3 2 80 48 13 29 16 3 2 1 1 1 0.354166666666667 0.379310344827586 0.224220623501199 0.366307541625857 0.434626436781609 0.396192528735632 0.261448036167014 0.41452050131441
3 2 81 48 13 29 20 5 3 2 2 1 0.604166666666667 0.241379310344828 0.208418891170431 0.344944774851317 0.98132183908046 0.342672413793103 0.340451879277319 0.507965835313488
3 2 82 48 13 132 20 4 0 2 2 1 0.541666666666667 0.537878787878788 0.369643572286744 0.539766081871345 0.541666666666667 0.574968434343434 0.386790372505942 0.557820965842167
