"p" "s1" "s2" "n" "nsp1" "m" "nsp2" "nsh" "fm1" "fm2" "f1m" "f2m" "u_pt1" "v_pt1" "Junad" "Lunad" "U" "V" "Jabd" "Labd"
2 1 42 95 28 37 10 5 1 1 1 1 0.178947368421053 0.810810810810811 0.171775008420344 0.293187697614257 0.189189189189189 0.891038406827881 0.184911230126935 0.312109844898889
2 1 43 95 28 133 35 11 2 3 4 2 0.610526315789474 0.541353383458647 0.402389670456735 0.573862855572351 0.624455876533439 0.690146418678275 0.487718739843003 0.655659872772015
2 1 44 95 28 83 25 9 3 2 2 3 0.578947368421053 0.578313253012048 0.407093292212799 0.578630136986301 0.633544705136335 0.598182202494187 0.444414416392596 0.615355830499829
2 1 45 95 28 111 43 13 5 2 3 3 0.694736842105263 0.54954954954955 0.442660802638813 0.613672738358357 0.838169748696065 0.580749170222854 0.522196066526597 0.686108810829033
2 1 46 95 28 64 27 8 2 3 4 1 0.210526315789474 0.65625 0.18961625282167 0.318785578747628 0.217434210526316 0.872697368421053 0.210749715746815 0.348130935743099
2 1 47 95 28 35 12 6 2 1 1 1 0.526315789473684 0.714285714285714 0.434782608695652 0.606060606060606 0.556992481203007 0.728421052631579 0.461214460203921 0.631275521513189
2 1 48 95 28 69 21 8 3 1 2 1 0.263157894736842 0.695652173913043 0.23598820058997 0.381861575178998 0.387643020594966 0.83905415713196 0.360813982713304 0.530291409842634
2 1 49 95 28 39 16 6 2 1 1 1 0.536842105263158 0.666666666666667 0.423236514522822 0.594752186588921 0.598380566801619 0.692037786774629 0.47254846263061 0.641810405053065
2 1 50 95 28 72 22 4 0 1 1 1 0.157894736842105 0.555555555555556 0.14018691588785 0.245901639344262 0.157894736842105 0.70672514619883 0.14818523665495 0.258120783867006
2 1 51 95 28 97 27 9 2 1 3 1 0.578947368421053 0.618556701030928 0.426632191338074 0.598096964204803 0.953988062940857 1 0.953988062940857 0.976452293679885
2 1 52 95 28 122 43 11 5 2 4 2 0.610526315789474 0.508196721311475 0.383778014941302 0.554681474625945 1 0.767730802415876 0.767730802415876 0.868606013276064
2 1 53 95 28 83 26 10 4 1 3 2 0.6 0.650602409638554 0.453781512605042 0.624277456647399 0.766391883322765 0.936715282181357 0.72866342083049 0.843036778646503
2 1 54 95 28 89 30 9 1 3 3 2 0.568421052631579 0.617977528089888 0.420620308738139 0.592164290698834 0.571890400157698 0.776404494382022 0.491020411622291 0.658636740040388
2 1 55 95 28 112 27 7 1 1 2 1 0.536842105263158 0.660714285714286 0.420829616413916 0.592371684194004 0.542058270676692 0.86390977443609 0.499413589021708 0.666145208604586
2 1 56 95 28 27 17 7 4 1 0 1 0.631578947368421 0.592592592592593 0.440366972477064 0.611464968152866 1 0.592592592592593 0.592592592592593 0.744186046511628
2 1 57 95 28 38 17 10 5 2 3 2 0.6 0.736842105263158 0.494117647058824 0.661417322834646 0.702493074792244 0.795429362880886 0.594995763934344 0.74607817448578
2 1 58 95 28 35 12 7 2 1 1 1 0.557894736842105 0.771428571428571 0.47875543660087 0.647511312217195 0.619248120300752 0.82796992481203 0.548656227432429 0.708557803486272
2 1 59 95 28 35 19 8 3 2 2 2 0.557894736842105 0.571428571428571 0.393320964749536 0.564580559254327 0.60390977443609 0.613834586466165 0.437640616035052 0.608831736045473
2 1 60 95 28 62 12 8 2 1 0 2 0.6 0.612903225806452 0.435114503816794 0.606382978723404 0.651782682512733 0.612903225806452 0.461716188330021 0.631745330613765
2 1 61 95 28 140 16 9 0 2 2 1 0.6 0.664285714285714 0.46039603960396 0.630508474576271 0.6 0.706691729323308 0.480374118368599 0.648990160538581
2 1 62 95 28 68 28 9 3 1 1 3 0.284210526315789 0.544117647058823 0.229549632352941 0.373388151747337 0.393111455108359 0.548968008255934 0.297140826819724 0.458147366386179
2 1 63 95 28 71 21 10 3 1 2 3 0.610526315789474 0.732394366197183 0.499172459450513 0.665930669021859 0.703928836174944 0.746330615270571 0.568024674464125 0.724509867369591
2 1 64 95 28 6 3 3 1 1 0 1 0.4 1 0.4 0.571428571428572 0.408771929824561 1 0.408771929824561 0.580323785803238
2 1 65 95 28 1 1 1 1 1 0 1 0.0315789473684211 1 0.0315789473684211 0.0612244897959184 0.0315789473684211 1 0.0315789473684211 0.0612244897959184
2 1 66 95 28 4 4 2 2 1 0 1 0.378947368421053 0.5 0.274809160305344 0.431137724550898 0.663157894736842 0.5 0.39873417721519 0.570135746606335
2 1 67 95 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 68 95 28 3 3 1 1 1 0 1 0.347368421052632 0.333333333333333 0.204968944099379 0.34020618556701 0.463157894736842 0.333333333333333 0.240437158469945 0.387665198237885
2 1 69 95 28 4 4 2 2 1 0 1 0.4 0.5 0.285714285714286 0.444444444444444 0.7 0.5 0.411764705882353 0.583333333333333
2 1 70 95 28 5 2 2 1 1 0 1 0.0631578947368421 1 0.0631578947368421 0.118811881188119 0.0757894736842105 1 0.0757894736842105 0.140900195694716
2 1 71 95 28 37 14 9 2 4 2 3 0.578947368421053 0.864864864864865 0.530920060331825 0.693596059113301 0.589189189189189 0.891607396870555 0.549807747710918 0.709517355972687
2 1 72 95 28 14 8 6 3 2 1 1 0.547368421052632 0.714285714285714 0.449050086355786 0.619785458879619 0.657330827067669 0.784962406015038 0.557025379976449 0.715499422347084
2 1 73 95 28 24 8 5 1 1 0 2 0.505263157894737 0.833333333333333 0.458891013384321 0.629095674967235 0.545614035087719 0.833333333333333 0.491932932616261 0.659457167090755
2 1 74 95 28 40 14 12 6 2 4 2 0.663157894736842 0.95 0.640792291220557 0.781076672104405 0.909473684210526 1 0.909473684210526 0.952590959206174
2 1 75 95 28 25 12 5 2 1 0 1 0.536842105263158 0.72 0.444121915820029 0.615075376884422 0.617684210526316 0.72 0.498047869631641 0.664929178470255
2 1 76 95 28 36 18 11 6 1 4 3 0.6 0.722222222222222 0.4875 0.65546218487395 0.907017543859649 0.832163742690058 0.766752927860559 0.867979801554997
2 1 77 95 28 10 7 5 3 1 2 1 0.178947368421053 0.8 0.171284634760705 0.29247311827957 0.335263157894737 1 0.335263157894737 0.502167914860071
2 1 78 95 28 14 4 3 1 1 1 1 0.0736842105263158 0.714285714285714 0.0715746421267894 0.133587786259542 0.0785714285714286 0.749624060150376 0.0765622054829905 0.142234615135205
2 1 79 95 28 8 6 4 3 1 0 1 0.221052631578947 0.75 0.205882352941176 0.341463414634146 0.483552631578947 0.75 0.41643059490085 0.588
2 1 80 95 28 35 15 10 5 1 1 2 0.705263157894737 0.8 0.599552572706935 0.74965034965035 1 0.807067669172932 0.807067669172932 0.893234584338853
2 1 81 95 28 49 18 10 2 3 0 3 0.715789473684211 0.836734693877551 0.628069384996621 0.771551127715511 0.73297529538131 0.836734693877551 0.641262244958767 0.781425694679131
2 1 82 95 28 8 3 3 1 1 0 1 0.147368421052632 1 0.147368421052632 0.256880733944954 0.184210526315789 1 0.18421052631579 0.311111111111111
2 1 83 95 28 40 17 9 4 1 2 2 0.642105263157895 0.775 0.541213508872353 0.702321262766945 0.888421052631579 0.799736842105263 0.726742212553417 0.841749517988268
2 1 84 95 28 10 7 5 3 1 1 1 0.526315789473684 0.8 0.465116279069767 0.634920634920635 0.696842105263158 0.849473684210526 0.620253193949723 0.765625022392605
2 2 3 20 8 53 26 7 3 2 3 2 0.95 0.471698113207547 0.460271317829457 0.630391506303915 1 0.552358490566038 0.552358490566038 0.711637800060772
2 2 4 20 8 21 9 3 2 1 1 1 0.55 0.380952380952381 0.29042904290429 0.450127877237852 0.692857142857143 0.403571428571429 0.342327992754302 0.510051186598418
2 2 5 20 8 37 16 6 1 1 2 2 0.9 0.648648648648649 0.605042016806723 0.753926701570681 0.948648648648649 0.764189189189189 0.733833177132146 0.846486486486487
2 2 6 20 8 64 16 7 2 1 3 2 0.95 0.765625 0.73596837944664 0.847905282331512 1 0.89921875 0.89921875 0.946935417523653
2 2 7 20 8 52 14 5 1 1 2 1 0.8 0.75 0.631578947368421 0.774193548387097 0.849038461538462 0.896153846153846 0.772987026649284 0.87196016105107
2 2 8 20 8 14 11 4 3 1 1 1 0.75 0.5 0.428571428571429 0.6 1 0.533928571428571 0.533928571428571 0.69615832363213
2 2 9 20 8 10 5 1 1 1 1 1 0.05 0.1 0.0344827586206897 0.0666666666666667 0.0725 0.1475 0.0510914031473021 0.0972159090909091
2 2 10 20 8 20 8 3 1 1 0 1 0.7 0.65 0.508379888268156 0.674074074074074 0.7475 0.65 0.532976827094474 0.695348837209302
2 2 11 20 8 22 12 4 1 1 1 1 0.75 0.454545454545455 0.394736842105263 0.566037735849057 0.773863636363636 0.476136363636364 0.417980520346116 0.589543388429752
2 2 12 20 8 33 17 6 2 2 2 2 0.9 0.484848484848485 0.460063897763578 0.63019693654267 1 0.571212121212121 0.571212121212121 0.727097396335583
2 2 13 20 8 10 4 1 0 1 0 1 0.2 0.7 0.184210526315789 0.311111111111111 0.2 0.7 0.184210526315789 0.311111111111111
2 2 14 20 8 20 13 6 4 1 3 1 0.85 0.45 0.416893732970027 0.588461538461539 1 0.80625 0.80625 0.892733564013841
2 2 15 20 8 90 27 6 0 2 3 1 0.85 0.566666666666667 0.515151515151515 0.68 0.85 0.7725 0.679823993788016 0.80939907550077
2 2 16 20 8 25 18 5 1 3 2 1 0.8 0.4 0.363636363636364 0.533333333333333 0.808 0.514 0.458053928142867 0.628308623298033
2 2 17 20 8 56 23 6 1 1 3 1 0.85 0.589285714285714 0.533777354900095 0.696029776674938 0.948214285714286 0.920089285714286 0.876067175308535 0.933940092165899
2 2 18 20 8 123 45 8 1 2 4 2 1 0.284552845528455 0.284552845528455 0.443037974683544 1 0.369512195121951 0.369512195121951 0.539626001780944
2 2 19 20 8 119 28 7 1 1 3 2 0.95 0.495798319327731 0.483189655172414 0.651554780587039 0.974789915966387 0.597584033613445 0.588489076474045 0.740941924234454
2 2 20 20 8 91 21 6 1 1 2 2 0.9 0.714285714285714 0.661764705882353 0.79646017699115 0.94945054945055 0.803021978021978 0.770097620980308 0.87011881362093
2 2 21 20 8 31 16 5 2 1 2 1 0.8 0.516129032258065 0.457142857142857 0.627450980392157 0.896774193548387 0.57741935483871 0.541432737084911 0.702505823392391
2 2 22 20 8 75 27 5 0 1 3 1 0.65 0.36 0.301546391752577 0.463366336633663 0.65 0.664 0.489120580235721 0.656925418569254
2 2 23 20 8 18 15 5 3 2 1 2 0.85 0.388888888888889 0.363914373088685 0.533632286995516 1 0.415277777777778 0.415277777777778 0.58684985279686
2 2 24 20 8 19 12 4 1 2 2 1 0.6 0.421052631578947 0.328767123287671 0.494845360824742 0.611842105263158 0.571052631578947 0.419188667095943 0.590744101633394
2 2 25 20 8 30 16 6 3 2 3 2 0.75 0.4 0.352941176470588 0.521739130434783 0.895 0.56625 0.530976406723723 0.693644140290847
2 2 26 20 8 104 20 4 2 1 1 1 0.75 0.75 0.6 0.75 1 0.964663461538461 0.964663461538461 0.982013948366573
2 2 27 20 8 38 20 5 2 1 2 1 0.8 0.368421052631579 0.337349397590361 0.504504504504504 1 0.568421052631579 0.568421052631579 0.724832214765101
2 2 28 20 8 40 9 3 1 1 1 1 0.65 0.7 0.508379888268156 0.674074074074074 0.7475 0.925625 0.705147130247571 0.827080687336571
2 2 29 20 8 29 17 2 1 1 2 1 0.1 0.137931034482759 0.0615384615384615 0.115942028985507 0.124137931034483 0.268965517241379 0.0928203094010314 0.169872958257713
2 2 30 20 8 77 24 5 2 1 3 1 0.75 0.337662337662338 0.303501945525292 0.465671641791045 0.996753246753247 0.744805194805195 0.743002614326679 0.852554790474254
2 2 31 20 8 34 14 2 0 1 1 1 0.45 0.294117647058824 0.216346153846154 0.355731225296443 0.45 0.391911764705882 0.264983704358394 0.418951965065502
2 2 32 20 8 93 29 3 0 1 2 1 0.5 0.32258064516129 0.24390243902439 0.392156862745098 0.5 0.577956989247312 0.366269165247019 0.536159600997506
2 2 33 20 8 22 12 3 2 1 2 1 0.5 0.181818181818182 0.153846153846154 0.266666666666667 0.929545454545455 0.311363636363636 0.304184965826489 0.466475191475191
2 2 34 20 8 90 32 5 1 1 2 1 0.8 0.366666666666667 0.33587786259542 0.502857142857143 0.849444444444444 0.493333333333333 0.453665538644128 0.624167701006758
2 2 35 20 8 51 20 5 1 1 3 1 0.65 0.352941176470588 0.296577946768061 0.457478005865103 0.674509803921569 0.576470588235294 0.451008722641408 0.621648534021759
2 2 36 20 8 58 20 4 0 1 2 1 0.4 0.379310344827586 0.241758241758242 0.389380530973451 0.4 0.641379310344828 0.32688927943761 0.492715231788079
2 2 37 20 8 23 8 1 0 1 1 1 0.05 0.217391304347826 0.0423728813559322 0.0813008130081301 0.05 0.320652173913043 0.0452107279693487 0.0865102639296188
2 2 38 20 8 21 6 1 0 1 1 1 0.05 0.238095238095238 0.0431034482758621 0.0826446280991736 0.05 0.351190476190476 0.0457719162141195 0.0875370919881306
2 2 39 20 8 42 17 3 1 1 1 1 0.65 0.380952380952381 0.316109422492401 0.480369515011547 0.845238095238095 0.516666666666667 0.472013725069698 0.641317016317016
2 2 40 20 8 73 26 4 2 1 2 1 0.6 0.26027397260274 0.221789883268483 0.363057324840764 1 0.481506849315068 0.481506849315068 0.650023116042533
2 2 41 20 8 30 15 5 4 1 3 1 0.45 0.2 0.160714285714286 0.276923076923077 0.933333333333333 0.3425 0.334321073731916 0.50111038536904
2 2 42 20 8 37 10 2 0 1 1 1 0.25 0.540540540540541 0.206185567010309 0.341880341880342 0.25 0.694594594594595 0.22524101665206 0.367668097281831
2 2 43 20 8 133 35 3 0 1 2 1 0.5 0.225563909774436 0.184049079754601 0.310880829015544 0.5 0.425563909774436 0.298523206751055 0.45978878960195
2 2 44 20 8 83 25 3 1 1 1 1 0.65 0.132530120481928 0.123702422145329 0.220169361046959 0.748795180722892 0.172590361445783 0.163144246479546 0.280522810431002
2 2 45 20 8 111 43 4 1 1 2 1 0.7 0.261261261261261 0.234953703703704 0.380506091846298 0.724774774774775 0.432432432432432 0.371438052778138 0.541676748761217
2 2 46 20 8 64 27 2 1 1 2 1 0.1 0.171875 0.0674846625766871 0.126436781609195 0.124609375 0.33515625 0.0999124631582329 0.181673481308411
2 2 47 20 8 35 12 3 0 1 1 1 0.65 0.4 0.329113924050633 0.495238095238095 0.65 0.495 0.390829031278469 0.562008733624454
2 2 48 20 8 69 21 2 1 1 1 1 0.25 0.217391304347826 0.131578947368421 0.232558139534884 0.348550724637681 0.313768115942029 0.197781295611687 0.330246091396315
2 2 49 20 8 39 16 2 0 1 1 1 0.45 0.307692307692308 0.22360248447205 0.365482233502538 0.45 0.405128205128205 0.270960365853659 0.426386806596702
2 2 50 20 8 72 22 2 0 1 1 1 0.15 0.111111111111111 0.0681818181818182 0.127659574468085 0.15 0.150694444444444 0.0812835559995005 0.150346420323326
2 2 51 20 8 97 27 3 1 1 2 1 0.5 0.195876288659794 0.163793103448276 0.281481481481481 0.697938144329897 0.372164948453608 0.32053620962591 0.485463718888425
2 2 52 20 8 122 43 4 1 1 2 1 0.6 0.172131147540984 0.154411764705882 0.267515923566879 0.798360655737705 0.312295081967213 0.289463543852369 0.448967394591979
2 2 53 20 8 83 26 4 0 2 2 1 0.6 0.144578313253012 0.131868131868132 0.233009708737864 0.6 0.236144578313253 0.204024982650937 0.338904899135447
2 2 54 20 8 89 30 4 1 1 2 1 0.6 0.179775280898876 0.160535117056856 0.276657060518732 0.649438202247191 0.275842696629213 0.240093330806611 0.387218163088489
2 2 55 20 8 112 27 4 1 1 2 1 0.6 0.116071428571429 0.107734806629834 0.194513715710723 0.624776785714286 0.183928571428571 0.16563243464977 0.284193249477544
2 2 56 20 8 27 17 4 3 1 2 1 0.7 0.185185185185185 0.17156862745098 0.292887029288703 1 0.255555555555556 0.255555555555556 0.407079646017699
2 2 57 20 8 38 17 4 1 2 2 1 0.7 0.236842105263158 0.215017064846416 0.353932584269663 0.712171052631579 0.311842105263158 0.276938646084927 0.433754036552995
2 2 58 20 8 35 12 4 1 1 2 1 0.7 0.485714285714286 0.402027027027027 0.573493975903615 0.797142857142857 0.838571428571429 0.69109238449301 0.817332501559576
2 2 59 20 8 35 19 3 1 1 2 1 0.5 0.257142857142857 0.204545454545455 0.339622641509434 0.524285714285714 0.392857142857143 0.289619054451539 0.449154428126391
2 2 60 20 8 62 12 3 0 1 1 1 0.65 0.354838709677419 0.297916666666667 0.459069020866774 0.65 0.439112903225806 0.355141359155106 0.524139207700852
2 2 61 20 8 140 16 5 0 1 2 1 0.8 0.421428571428571 0.381260096930533 0.552046783625731 0.8 0.686071428571429 0.585626095571984 0.738668589281423
2 2 62 20 8 68 28 3 0 1 2 1 0.3 0.220588235294118 0.145631067961165 0.254237288135593 0.3 0.374264705882353 0.19979065811854 0.333042529989095
2 2 63 20 8 71 21 5 2 1 2 1 0.8 0.422535211267606 0.382165605095541 0.552995391705069 1 0.556338028169014 0.556338028169014 0.714932126696832
2 2 64 20 8 6 3 2 0 1 0 1 0.6 0.833333333333333 0.535714285714286 0.697674418604651 0.6 0.833333333333333 0.535714285714286 0.697674418604651
2 2 65 20 8 1 1 1 1 1 0 1 0.2 1 0.2 0.333333333333333 0.2 1 0.2 0.333333333333333
2 2 66 20 8 4 4 2 2 1 0 1 0.6 0.5 0.375 0.545454545454546 1 0.5 0.5 0.666666666666667
2 2 67 20 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 2 68 20 8 3 3 2 2 1 0 1 0.5 0.666666666666667 0.4 0.571428571428572 0.833333333333333 0.666666666666667 0.588235294117647 0.740740740740741
2 2 69 20 8 4 4 2 2 1 0 1 0.5 0.5 0.333333333333333 0.5 0.875 0.5 0.466666666666667 0.636363636363636
2 2 70 20 8 5 2 1 0 1 0 1 0.2 0.8 0.190476190476191 0.32 0.2 0.8 0.190476190476191 0.32
2 2 71 20 8 37 14 3 1 1 1 1 0.55 0.378378378378378 0.288930581613508 0.448326055312955 0.598648648648649 0.404054054054054 0.317930119076479 0.482468856997159
2 2 72 20 8 14 8 4 2 1 2 1 0.6 0.5 0.375 0.545454545454546 0.739285714285714 0.703571428571429 0.563705229399649 0.720986562942008
2 2 73 20 8 24 8 2 1 1 1 1 0.45 0.25 0.191489361702128 0.321428571428571 0.473958333333333 0.269791666666667 0.207621631621138 0.343852124183007
2 2 74 20 8 40 14 4 1 1 2 1 0.6 0.575 0.41566265060241 0.587234042553192 0.64875 0.86 0.586779901664344 0.739585749792875
2 2 75 20 8 25 12 3 1 1 1 1 0.55 0.6 0.402439024390244 0.573913043478261 0.598 0.676 0.46478536410379 0.634612244897959
2 2 76 20 8 36 18 3 0 1 1 1 0.55 0.416666666666667 0.310734463276836 0.474137931034483 0.55 0.482638888888889 0.346005883684092 0.514122394082044
2 2 77 20 8 10 7 2 1 1 1 1 0.15 0.4 0.122448979591837 0.218181818181818 0.1725 0.4475 0.142212345565291 0.249012096774194
2 2 78 20 8 14 4 1 0 1 0 1 0.2 0.5 0.166666666666667 0.285714285714286 0.2 0.5 0.166666666666667 0.285714285714286
2 2 79 20 8 8 6 2 2 1 2 1 0.1 0.25 0.0769230769230769 0.142857142857143 0.1875 0.4875 0.156626506024096 0.270833333333333
2 2 80 20 8 35 15 4 2 1 2 1 0.7 0.257142857142857 0.231617647058824 0.376119402985075 0.942857142857143 0.42 0.409574468085106 0.581132075471698
2 2 81 20 8 49 18 4 1 1 2 1 0.7 0.285714285714286 0.254545454545455 0.405797101449275 0.797959183673469 0.498979591836735 0.443009701314439 0.614007932047721
2 2 82 20 8 8 3 2 1 1 1 1 0.25 0.625 0.217391304347826 0.357142857142857 0.271875 0.684375 0.241583932443227 0.389154411764706
2 2 83 20 8 40 17 3 1 1 2 1 0.5 0.475 0.322033898305085 0.487179487179487 0.524375 0.7125 0.432799080518023 0.604130874178878
2 2 84 20 8 10 7 3 1 1 1 1 0.55 0.6 0.402439024390244 0.573913043478261 0.5725 0.6475 0.43646652782786 0.607694672131148
2 3 4 53 26 21 9 6 3 1 3 1 0.490566037735849 0.80952380952381 0.439800995024876 0.610919143054596 0.62533692722372 1 0.62533692722372 0.769485903814262
2 3 5 53 26 37 16 10 4 1 4 3 0.622641509433962 0.810810810810811 0.543657331136738 0.704375667022412 0.806221315655278 0.969913309535951 0.786550499189009 0.880524227606281
2 3 6 53 26 64 16 10 3 3 4 2 0.660377358490566 0.84375 0.588418430884184 0.740885927087417 0.725383254716981 0.966391509433962 0.707534374615388 0.828720504996868
2 3 7 53 26 52 14 10 4 1 3 4 0.641509433962264 0.923076923076923 0.608955223880597 0.7569573283859 0.863570391872279 0.951378809869376 0.827068825121084 0.905350486800925
2 3 8 53 26 14 11 6 5 1 3 1 0.433962264150943 0.642857142857143 0.349662162162162 0.518147684605757 0.784366576819407 0.95822102425876 0.75842919040183 0.862621246896517
