"p" "s1" "s2" "Jabd" "Labd"
3 4 27 0.0166174585291947 0.0326916646763793
3 4 28 0 0
3 4 29 0 0
3 4 30 0 0
3 4 31 0 0
3 4 32 0.00703088363779236 0.0139635908928513
3 4 33 0 0
3 4 34 0 0
3 4 35 0 0
3 4 36 0 0
3 4 37 0 0
3 4 38 0 0
3 4 39 0.027077497665733 0.0527272727272727
3 4 40 0.0391117003646006 0.0752791068580542
3 4 41 0 0
3 4 42 0 0
3 4 43 0.0738477424254088 0.137538571825118
3 4 44 0.0614851373243416 0.115847382431233
3 4 45 0.0660822656776804 0.123972169512966
3 4 46 0.028971028971029 0.0563106796116505
3 4 47 0.0937510073112482 0.171430255486968
3 4 48 0.0182275298554368 0.0358024691358025
3 4 49 0.0349437043017988 0.0675277392510402
3 4 50 0 0
3 4 51 0.00351834129016911 0.00701201192924042
3 4 52 0 0
3 4 53 0.133745902831705 0.235936293128212
3 4 54 0 0
3 4 55 0 0
3 4 56 0 0
3 4 57 0.293181818181818 0.453427065026362
3 4 58 0.136098617357988 0.239589442815249
3 4 59 0.258 0.410174880763116
3 4 60 0.0973187686196623 0.17737556561086
3 4 61 0.0644736842105263 0.121137206427688
3 4 62 0.171003717472119 0.292063492063492
3 4 63 0.0864933958244568 0.15921568627451
3 4 64 0.0788757932910245 0.146218487394958
3 4 65 0.358497278920529 0.527785052621369
3 4 66 0.0922587486744433 0.168932038834951
3 4 67 0.0699919549477072 0.130827067669173
3 4 68 0.317934782608696 0.482474226804124
3 4 69 0.156583629893238 0.270769230769231
3 4 70 0.14375 0.251366120218579
3 4 71 0.0766905931242917 0.142456140350877
3 4 72 0.278705636743215 0.435918367346939
3 4 73 0.131437355880092 0.232336956521739
3 4 74 0.572222222222222 0.72791519434629
3 4 75 0.0567514677103718 0.107407407407407
3 4 76 0.189549155425933 0.318690748610657
3 4 77 0.495934268911488 0.663042861197843
3 4 78 0.0425844346549192 0.0816901408450704
3 4 79 0.0354957160342717 0.0685579196217494
3 4 80 0 0
3 4 81 0.038843721770551 0.0747826086956522
3 4 82 0.0351632579834948 0.0679376083188908
3 4 83 0.17856202264946 0.303016759776536
3 4 84 0.0574911759673275 0.108731263719034
3 5 6 0.918326697309183 0.957424716652602
3 5 7 0.894070512820513 0.944073102631356
3 5 8 0.786772735793956 0.880663466632036
3 5 9 0.95237030411449 0.9756041690528
3 5 10 0.857553959861023 0.923315261242998
3 5 11 0.886546593771237 0.939861858380096
3 5 12 0.960769230769231 0.979992153785798
3 5 13 0.768440463645943 0.869060032772233
3 5 14 0.92263986013986 0.959763582632416
3 5 15 0.367496550928412 0.537473459335475
3 5 16 0.947562611806798 0.973075377461393
3 5 17 1 1
3 5 18 0.896548763736264 0.945452899370785
3 5 19 0.383695019372453 0.554594782810551
3 5 20 0.661910718941429 0.796565918249856
3 5 21 0.307673140116179 0.470565817523551
3 5 22 0.685753419517046 0.813586864576562
3 5 23 0.775240384615385 0.873392010832769
3 5 24 0.375302663438257 0.545774647887324
3 5 25 0.938778641571195 0.968422718759068
3 5 26 0.591137123745819 0.743037309511298
3 5 27 1 1
3 5 28 0.362068965517241 0.531645569620253
3 5 29 0.0545618484764574 0.103477759138136
3 5 30 0.189997176515914 0.319323743392719
3 5 31 0.0611710441071279 0.115289697069707
3 5 32 0.549659534597835 0.709393931152085
3 5 33 0.0570685491230529 0.107975115086712
3 5 34 0.0722438886891985 0.134752717084759
3 5 35 0.124968613267233 0.222172622050829
3 5 36 0.309670239559538 0.472898032200358
3 5 37 0.40368722186904 0.57518115942029
3 5 38 0.329229443358623 0.495368869541055
3 5 39 0.944325735992403 0.97136577324623
3 5 40 1 1
3 5 41 0.279607355333292 0.437020550355409
3 5 42 0.365384615384615 0.535211267605634
3 5 43 0.489437640402443 0.657211322080188
3 5 44 0.56074516445316 0.718560822387207
3 5 45 0.517057784097074 0.6816586546897
3 5 46 0.663374913374913 0.797625247370066
3 5 47 0.676589802742497 0.807102371296496
3 5 48 0.514839247017192 0.679727895921552
3 5 49 0.863144137415982 0.92654574606674
3 5 50 0.0544760828092984 0.10332350576253
3 5 51 0.0999414540731718 0.181721406540467
3 5 52 0.117559775662693 0.210386555104817
3 5 53 0.490723981900452 0.658370010623767
3 5 54 0.0414711615951573 0.0796395774063268
3 5 55 0.284434902317445 0.442895006674534
3 5 56 0.073937554206418 0.137694326670705
3 5 57 0.890565091634002 0.94211523906251
3 5 58 1 1
3 5 59 0.778557692307692 0.875493323241607
3 5 60 0.76788908765653 0.868707310903112
3 5 61 0.997975708502024 0.998986828774063
3 5 62 0.616794113403549 0.762984115652329
3 5 63 0.698594674556213 0.822556063575005
3 5 64 0.708555935248913 0.829420823317308
3 5 65 0.979774535809019 0.989783955786301
3 5 66 0.605635637117064 0.75438738791883
3 5 67 0.568398650660514 0.724814001110163
3 5 68 0.830238726790451 0.907246376811594
3 5 69 0.508341760821409 0.674040557684456
3 5 70 0.846153846153846 0.916666666666667
3 5 71 0.711978882803294 0.831761290930713
3 5 72 1 1
3 5 73 0.910535117056856 0.953172866520788
3 5 74 0.797809829059829 0.887535284504531
3 5 75 0.304620736595326 0.466987421019071
3 5 76 0.958333333333333 0.978723404255319
3 5 77 0.864567784238017 0.927365356783031
3 5 78 0.653479853479854 0.790429774036332
3 5 79 0.979109020475927 0.989444250262146
3 5 80 0.423429863451293 0.594943065792693
3 5 81 0.364641030776966 0.534413113123758
3 5 82 0.620155885780886 0.765550884607603
3 5 83 0.715683762825914 0.834284007732411
3 5 84 0.892820512820513 0.943375778921701
3 6 7 0.927100745598612 0.962171539517129
3 6 8 0.877673011029688 0.934851814851815
3 6 9 0.567013463892289 0.723686779925796
3 6 10 0.872543514879281 0.931934032983508
3 6 11 0.943696992994158 0.971033032819014
3 6 12 0.953684210526316 0.976293103448276
3 6 13 0.86085075702956 0.925222781867493
3 6 14 0.894858909934287 0.944512443900449
3 6 15 0.250221811794955 0.400283868725198
3 6 16 0.463892288861689 0.633779264214047
3 6 17 0.452024291497976 0.62261257493378
3 6 18 0.367866669788704 0.53786919136721
3 6 19 0.400806747341401 0.572251308900524
3 6 20 0.482692873572666 0.651102979148445
3 6 21 0.0943310657596372 0.172399502693742
3 6 22 0.498441754471335 0.665280119142423
3 6 23 0.159574378126982 0.275229223992921
3 6 24 0.222785523165751 0.364390187723137
3 6 25 0.421332586786114 0.592869805002954
3 6 26 0.72883295194508 0.843150231634679
3 6 27 0.263491005996003 0.417084102293699
3 6 28 0.359964811260397 0.529373713613643
3 6 29 0.0750994981830766 0.139707065829712
3 6 30 0.147119416907205 0.256502356666335
3 6 31 0.0806915648004322 0.149333200014998
3 6 32 0.252611491978232 0.403335740724023
3 6 33 0.0955662133149806 0.174459949847878
3 6 34 0.047771371655142 0.0911866327855067
3 6 35 0.0722776552946792 0.134811454734298
3 6 36 0.36036036036036 0.529801324503311
3 6 37 0.364960052406054 0.534755653489973
3 6 38 0.318967135608782 0.483661991261912
3 6 39 0.258609486679662 0.410944759938048
3 6 40 0.285952557449963 0.444732670413604
3 6 41 0.248898678414097 0.398589065255732
3 6 42 0.334152334152334 0.500920810313075
3 6 43 0.372566094557832 0.542875269956093
3 6 44 0.477568922305764 0.646425239589517
3 6 45 0.400977761436901 0.572425590861116
3 6 46 0.48021904909331 0.648848627353448
3 6 47 0.41474268859766 0.586315365953603
3 6 48 0.245255888659693 0.393904402931464
3 6 49 0.337593001311013 0.504776865578885
3 6 50 0.0906425329160676 0.166218591665805
3 6 51 0.0865299610971388 0.159277634663225
3 6 52 0.0646842791138491 0.121508846111049
3 6 53 0.391795665634675 0.563007451896341
3 6 54 0.0643055164932299 0.120840332962117
3 6 55 0.113138470224659 0.203278340028667
3 6 56 0.0703061475332337 0.1313757707461
3 6 57 0.749401913875598 0.856752136752137
3 6 58 0.607972779023077 0.756197849807446
3 6 59 0.594842024324904 0.745957298907646
3 6 60 0.590058920252124 0.742184975332314
3 6 61 0.767733881627258 0.868607984048519
3 6 62 0.592804962095107 0.744353484830129
3 6 63 0.849586710644037 0.918677351815753
3 6 64 0.646375587350193 0.785210364289379
3 6 65 0.80989110707804 0.894961143143645
3 6 66 0.721271823738951 0.838068472151252
3 6 67 0.327914798206278 0.493879273955255
3 6 68 0.805074422108858 0.892012442532197
3 6 69 0.546793036431361 0.707002195578639
3 6 70 0.833093684740281 0.908948289632362
3 6 71 0.676940879444561 0.807352110908977
3 6 72 0.785931174089069 0.880136015868518
3 6 73 0.909610983981693 0.952666267225884
3 6 74 0.689324961795089 0.816095159172463
3 6 75 0.334191681735985 0.500965020709995
3 6 76 0.854636591478697 0.921621621621622
3 6 77 0.799136335254938 0.888355506578884
3 6 78 0.443346790833046 0.614331626534691
3 6 79 0.614539946989777 0.76125703564728
3 6 80 0.515426497277677 0.680239520958084
3 6 81 0.303549799603241 0.46572796788528
3 6 82 0.456320363961487 0.62667579916304
3 6 83 0.694765317122806 0.819895604545773
3 6 84 0.919824561403509 0.958238143105181
3 7 8 0.860940170940171 0.925274422449823
3 7 9 0.741859022484771 0.851801452251291
3 7 10 0.946932387899091 0.972742960962207
3 7 11 0.949166666666667 0.97392047883711
3 7 12 1 1
3 7 13 0.677681961976231 0.807878939316905
3 7 14 0.907481060606061 0.95149679789505
3 7 15 0.452605983719209 0.623164146082299
3 7 16 0.887148706979394 0.940200105798108
3 7 17 0.922564102564103 0.959722592691384
3 7 18 1 1
3 7 19 0.548943108367787 0.708796992481203
3 7 20 0.532382405101574 0.694842753778924
3 7 21 0.414827890556046 0.586400499064255
3 7 22 0.596698467596832 0.747415344482562
3 7 23 1 1
3 7 24 0.516666666666667 0.681318681318681
3 7 25 0.7001844557788 0.823657048973628
3 7 26 0.659339254904467 0.794700966611468
3 7 27 1 1
3 7 28 0.21875 0.358974358974359
3 7 29 0.0972509830861409 0.177262968245627
3 7 30 0.192609371950055 0.323004961188786
3 7 31 0.0813646149184554 0.150485070060464
3 7 32 0.13033231792195 0.230608849902759
3 7 33 0.0559059494264537 0.105891911030183
3 7 34 0.0745887881839544 0.138822941396976
3 7 35 0.140536103826948 0.24643867626004
3 7 36 0.152487914591579 0.264623884833739
3 7 37 0.339265038981257 0.506643612886851
3 7 38 0.215788223494946 0.354976663410398
3 7 39 0.356995884773663 0.526156178923427
3 7 40 0.248188949108403 0.397678491362526
3 7 41 0.276595744680851 0.433333333333333
3 7 42 0.229447041601738 0.373252419726533
3 7 43 0.401126496306663 0.572577133276722
3 7 44 0.505294849917831 0.671356644773499
3 7 45 0.473199396794993 0.642410522057582
3 7 46 0.474382520866345 0.643499925090808
3 7 47 0.279592272313857 0.437002126948262
3 7 48 0.400360940897224 0.571796783535978
3 7 49 0.320644269485044 0.485587643688594
3 7 50 0.0829557697132484 0.15320250749523
3 7 51 0.0850675074458758 0.156796709627984
3 7 52 0.0775078499421583 0.143865030674847
3 7 53 0.759607843137255 0.863383106752841
3 7 54 0.129942917037417 0.229999082392786
3 7 55 0.311879288098049 0.475469490108665
3 7 56 0.126532812289449 0.224641148325359
3 7 57 0.927480696953069 0.96237611968744
3 7 58 0.714760499279718 0.833656361433508
3 7 59 0.527365025454572 0.690555324582764
3 7 60 0.630232558139535 0.773181169757489
3 7 61 0.670398417679602 0.802680858152238
3 7 62 0.391134128561485 0.562324107404282
3 7 63 0.749679487179487 0.856933504304818
3 7 64 0.600859669065694 0.750671255796421
3 7 65 0.929885057471264 0.963668850506254
3 7 66 0.467915776711006 0.637524010756819
3 7 67 0.373595426099231 0.543967195872479
3 7 68 0.862068965517241 0.925925925925926
3 7 69 0.51742820871673 0.681980479530313
3 7 70 0.83515625 0.91017454235845
3 7 71 0.599145499479816 0.749332064749219
3 7 72 0.568965517241379 0.725274725274725
3 7 73 0.672624601031181 0.804274432668878
3 7 74 0.562468741781588 0.719974392755197
3 7 75 0.482 0.650472334682861
3 7 76 0.663294634732235 0.797567214949882
3 7 77 0.740506235970505 0.850909029415341
3 7 78 0.380287639673043 0.551026653782285
3 7 79 0.50689448441247 0.672767057887408
3 7 80 0.611637931034483 0.759026477667826
3 7 81 0.319387817874116 0.484145470417841
3 7 82 0.389730415752403 0.560871966728025
3 7 83 0.695241814293604 0.820227307315808
3 7 84 0.772666666666667 0.871756299360662
3 8 9 0.880784144465252 0.936613749171815
3 8 10 0.873480785188819 0.93246836807113
3 8 11 0.906153846153846 0.950766747376917
3 8 12 0.867350159779914 0.928963596074707
3 8 13 0.53590409715484 0.697835363741222
3 8 14 0.899592074592075 0.94714237506519
3 8 15 0.675346367869175 0.80621700780374
3 8 16 0.641608823607392 0.781682961714927
3 8 17 0.894832347140039 0.944497647499688
3 8 18 0.94029304029304 0.969227864829149
3 8 19 0.539341832196858 0.700743422826548
3 8 20 0.512441671775441 0.677634954574996
3 8 21 0.337247227658187 0.504390243902439
3 8 22 0.478742772157904 0.647499729056031
3 8 23 0.818269230769231 0.900052882072977
3 8 24 0.384615384615385 0.555555555555556
3 8 25 0.589247142913247 0.741542491412756
3 8 26 0.462929695825595 0.632880304701646
3 8 27 0.894449853943525 0.944284539473684
3 8 28 0.144047893161409 0.251821438634625
3 8 29 0.0847903145177553 0.156325721907738
3 8 30 0.119845432983657 0.21403924051259
3 8 31 0.102232395139225 0.185500617819007
3 8 32 0.128011620911684 0.226968620781091
3 8 33 0.0412691934907922 0.0792670977856163
3 8 34 0.0805814128382105 0.149144547335047
3 8 35 0.0894568690095847 0.164222873900293
3 8 36 0.243825025038586 0.392056792764757
3 8 37 0.325958848604473 0.491657563803784
3 8 38 0.247048913349325 0.396213670056936
3 8 39 0.431528964862298 0.602892397505639
3 8 40 0.22025032082597 0.360992031007024
3 8 41 0.220628138104446 0.361499348109518
3 8 42 0.225352112676056 0.367816091954023
3 8 43 0.303973395825146 0.466226376701181
3 8 44 0.480425525081648 0.6490370733849
3 8 45 0.360018424689083 0.529431687326424
3 8 46 0.329213735187557 0.495351088350142
3 8 47 0.301201123512455 0.462958597360252
3 8 48 0.264227507067106 0.418006261673724
3 8 49 0.354457005505246 0.52339351351064
3 8 50 0.0788608981380066 0.146192893401015
3 8 51 0.0580541956775996 0.109737659781067
3 8 52 0.0738811271607862 0.137596471885336
3 8 53 0.425460030165912 0.596944174038177
3 8 54 0.120002271446606 0.214289335845024
3 8 55 0.235138430708403 0.380748302963161
3 8 56 0.16935750787063 0.289659076425696
3 8 57 0.886013986013986 0.939562476826103
3 8 58 0.693006993006993 0.818669971086328
3 8 59 0.516773417149537 0.681411490083609
3 8 60 0.410599015715548 0.582162628983921
3 8 61 0.613251680599268 0.760267834181293
3 8 62 0.358792810281652 0.528105252790205
3 8 63 0.58142223044202 0.735315615589276
3 8 64 0.542785106912583 0.703643176850213
3 8 65 0.845392411029932 0.916219667943806
3 8 66 0.505408803071659 0.671457217521799
3 8 67 0.377729418844722 0.548336144497027
3 8 68 0.750663129973475 0.857575757575758
3 8 69 0.387548855017551 0.558609311111643
3 8 70 0.68659604790613 0.8141796000987
3 8 71 0.55557073675909 0.714298261892709
3 8 72 0.685212802569692 0.813206262763785
3 8 73 0.598187311178248 0.748582230623819
3 8 74 0.461366862705334 0.631418262558979
3 8 75 0.57280929656245 0.728390018820958
3 8 76 0.666639415740135 0.799980379012083
3 8 77 0.701922337926169 0.824858246800471
3 8 78 0.602328102846386 0.751816187678923
3 8 79 0.458598187389528 0.628820454261344
3 8 80 0.329974573877013 0.496211853005735
3 8 81 0.229328479820533 0.373095529120113
3 8 82 0.415124388200383 0.586696677213369
3 8 83 0.515496226410958 0.680300244140853
3 8 84 0.582621047492975 0.736273599312865
3 9 10 0.892380009896091 0.94312982089162
3 9 11 0.941787790697674 0.970021333133725
3 9 12 1 1
3 9 13 0.750398215992354 0.857402857402857
3 9 14 0.932213980241269 0.964917953988581
3 9 15 0.836999437138037 0.911268038755684
3 9 16 0.913133921944506 0.954594878560721
3 9 17 0.876744186046512 0.934324659231722
3 9 18 0.898532668881506 0.946554866934014
3 9 19 0.632911392405063 0.775193798449612
3 9 20 0.73614548865324 0.848022810835147
3 9 21 0.726893334969927 0.841850877816476
3 9 22 0.660087822628082 0.795244460721479
3 9 23 0.958333333333333 0.978723404255319
3 9 24 0.699498567335244 0.8231822971549
