"p" "s1" "s2" "n" "nsp1" "m" "nsp2" "nsh" "fm1" "fm2" "f1m" "f2m" "u_pt1" "v_pt1" "Junad" "Lunad" "U" "V" "Jabd" "Labd"
5 2 14 5 5 6 5 2 2 1 2 1 0.4 0.333333333333333 0.222222222222222 0.363636363636364 0.733333333333333 0.6 0.492537313432836 0.66
5 2 15 5 5 33 15 3 1 1 3 1 0.6 0.424242424242424 0.330708661417323 0.497041420118343 0.696969696969697 0.933333333333333 0.663917525773196 0.798017348203222
5 2 16 5 5 19 11 2 1 1 2 1 0.4 0.210526315789474 0.16 0.275862068965517 0.494736842105263 0.378947368421053 0.27321169061844 0.429169308814204
5 2 17 5 5 22 11 3 2 1 3 1 0.6 0.409090909090909 0.321428571428571 0.486486486486486 0.981818181818182 0.9 0.885245901639344 0.939130434782609
5 2 18 5 5 16 8 2 0 1 2 1 0.4 0.4375 0.264150943396226 0.417910447761194 0.4 0.7875 0.361031518624642 0.530526315789474
5 2 19 5 5 18 10 2 1 1 2 1 0.4 0.222222222222222 0.166666666666667 0.285714285714286 0.494444444444444 0.4 0.283891547049442 0.442236024844721
5 2 20 5 5 25 14 3 1 1 3 1 0.6 0.36 0.290322580645161 0.45 0.696 0.792 0.588440254150441 0.740903225806452
5 2 21 5 5 31 15 3 1 1 3 1 0.6 0.225806451612903 0.196261682242991 0.328125 0.696774193548387 0.496774193548387 0.40846799941058 0.58001743679163
5 2 22 5 5 11 6 3 1 2 3 1 0.6 0.454545454545455 0.348837209302326 0.517241379310345 0.645454545454546 1 0.645454545454546 0.784530386740331
5 2 23 5 5 4 4 1 1 1 1 1 0.2 0.25 0.125 0.222222222222222 0.275 0.35 0.182033096926714 0.308
5 2 24 5 5 14 8 1 1 1 1 1 0.2 0.0714285714285714 0.0555555555555555 0.105263157894737 0.292857142857143 0.1 0.0805500982318271 0.149090909090909
5 2 25 5 5 5 3 1 0 1 1 1 0.2 0.6 0.176470588235294 0.3 0.2 0.84 0.192660550458716 0.323076923076923
5 2 26 5 5 14 7 2 2 1 2 1 0.4 0.142857142857143 0.117647058823529 0.210526315789474 0.771428571428571 0.257142857142857 0.238938053097345 0.385714285714286
5 2 27 5 5 8 5 3 1 1 3 1 0.6 0.75 0.5 0.666666666666667 0.6875 1 0.6875 0.814814814814815
5 2 28 5 5 8 4 2 1 1 2 1 0.4 0.5 0.285714285714286 0.444444444444444 0.4875 0.9 0.462450592885375 0.632432432432432
5 2 29 5 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 30 5 5 12 8 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 31 5 5 16 12 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 32 5 5 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 33 5 5 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 34 5 5 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 35 5 5 22 10 1 1 1 1 1 0.2 0.0454545454545455 0.0384615384615385 0.0740740740740741 0.295454545454545 0.0636363636363636 0.0552519732847602 0.104718066743383
5 2 36 5 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 37 5 5 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 38 5 5 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 39 5 5 13 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 40 5 5 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 41 5 5 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 42 5 5 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 43 5 5 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 44 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 45 5 5 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 46 5 5 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 47 5 5 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 48 5 5 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 49 5 5 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 50 5 5 13 12 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 51 5 5 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 52 5 5 18 13 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 53 5 5 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 54 5 5 33 21 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 55 5 5 16 8 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 56 5 5 7 6 1 1 1 1 1 0.2 0.142857142857143 0.0909090909090909 0.166666666666667 0.285714285714286 0.2 0.133333333333333 0.235294117647059
5 2 57 5 5 7 6 1 0 1 1 1 0.2 0.285714285714286 0.133333333333333 0.235294117647059 0.2 0.4 0.153846153846154 0.266666666666667
5 2 58 5 5 4 2 1 1 1 1 1 0.2 0.25 0.125 0.222222222222222 0.275 0.35 0.182033096926714 0.308
5 2 59 5 5 17 8 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 60 5 5 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 61 5 5 111 24 1 0 1 1 1 0.2 0.0810810810810811 0.0612244897959184 0.115384615384615 0.2 0.113513513513514 0.0780669144981413 0.144827586206897
5 2 62 5 5 102 36 2 2 1 2 1 0.4 0.0196078431372549 0.019047619047619 0.0373831775700935 0.796078431372549 0.0352941176470588 0.0349778875423583 0.0675915649278579
5 2 63 5 5 135 33 4 0 2 4 1 0.8 0.140740740740741 0.135957066189624 0.239370078740158 0.8 0.365925925925926 0.335256192738378 0.502160101651842
5 2 64 5 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 65 5 5 7 5 1 1 1 1 1 0.2 0.142857142857143 0.0909090909090909 0.166666666666667 0.285714285714286 0.2 0.133333333333333 0.235294117647059
5 2 66 5 5 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 67 5 5 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 68 5 5 3 2 1 0 1 1 1 0.2 0.666666666666667 0.181818181818182 0.307692307692308 0.2 0.933333333333333 0.197183098591549 0.329411764705882
5 2 69 5 5 13 10 1 1 1 1 1 0.2 0.0769230769230769 0.0588235294117647 0.111111111111111 0.292307692307692 0.107692307692308 0.0854206807964033 0.157396449704142
5 2 70 5 5 17 9 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 71 5 5 18 7 2 1 1 2 1 0.4 0.166666666666667 0.133333333333333 0.235294117647059 0.494444444444444 0.3 0.229578675838349 0.373426573426573
5 2 72 5 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 73 5 5 30 15 2 1 1 2 1 0.4 0.133333333333333 0.111111111111111 0.2 0.496666666666667 0.24 0.193046858129994 0.323619909502262
5 2 74 5 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 75 5 5 20 12 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 76 5 5 16 8 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 77 5 5 17 9 2 1 1 2 1 0.4 0.235294117647059 0.173913043478261 0.296296296296296 0.494117647058824 0.423529411764706 0.295427901524033 0.456108597285068
5 2 78 5 5 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 79 5 5 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 80 5 5 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 81 5 5 13 12 1 1 1 1 1 0.2 0.0769230769230769 0.0588235294117647 0.111111111111111 0.292307692307692 0.107692307692308 0.0854206807964033 0.157396449704142
5 2 82 5 5 15 13 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2 83 5 5 76 31 2 0 1 2 1 0.4 0.0921052631578947 0.0809248554913295 0.149732620320856 0.4 0.165789473684211 0.13277133825079 0.234418604651163
5 2 84 5 5 25 9 1 1 1 1 1 0.2 0.04 0.0344827586206897 0.0666666666666667 0.296 0.056 0.0494180499904598 0.0941818181818182
5 3 4 12 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 5 12 7 15 9 3 2 1 1 1 0.583333333333333 0.266666666666667 0.224 0.366013071895425 0.816666666666667 0.297222222222222 0.278631025136844 0.435827098919368
5 3 6 12 7 10 6 3 2 1 2 1 0.333333333333333 0.4 0.222222222222222 0.363636363636364 0.483333333333333 0.583333333333333 0.35929203539823 0.528645833333333
5 3 7 12 7 15 9 3 2 1 2 1 0.5 0.266666666666667 0.210526315789474 0.347826086956522 0.888888888888889 0.45 0.42603550295858 0.597510373443983
5 3 8 12 7 6 4 2 2 1 0 1 0.5 0.333333333333333 0.25 0.4 0.916666666666667 0.333333333333333 0.323529411764706 0.488888888888889
5 3 9 12 7 7 4 2 0 1 2 1 0.166666666666667 0.714285714285714 0.15625 0.27027027027027 0.166666666666667 1 0.166666666666667 0.285714285714286
5 3 10 12 7 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 11 12 7 4 4 1 1 1 1 1 0.0833333333333333 0.25 0.0666666666666667 0.125 0.114583333333333 0.364583333333333 0.0955097990573059 0.174365942028986
5 3 12 12 7 10 6 3 2 1 1 1 0.583333333333333 0.4 0.311111111111111 0.474576271186441 0.958333333333333 0.445833333333333 0.437355606895326 0.608555885262117
5 3 13 12 7 9 7 2 2 1 1 1 0.25 0.222222222222222 0.133333333333333 0.235294117647059 0.472222222222222 0.273148148148148 0.209263509284373 0.346100759144237
5 3 14 12 7 6 5 3 2 1 2 1 0.5 0.666666666666667 0.4 0.571428571428572 0.847222222222222 1 0.847222222222222 0.917293233082707
5 3 15 12 7 33 15 2 1 1 1 1 0.25 0.212121212121212 0.12962962962963 0.229508196721311 0.330808080808081 0.295454545454545 0.184927788033446 0.312133431085044
5 3 16 12 7 19 11 3 1 1 2 1 0.333333333333333 0.421052631578947 0.228571428571429 0.372093023255814 0.37280701754386 0.614035087719298 0.302030456852792 0.463937621832359
5 3 17 12 7 22 11 2 1 1 1 1 0.25 0.227272727272727 0.135135135135135 0.238095238095238 0.289772727272727 0.248106060606061 0.154284922522689 0.267325544174136
5 3 18 12 7 16 8 2 0 1 1 1 0.25 0.3125 0.161290322580645 0.277777777777778 0.25 0.369791666666667 0.175308641975309 0.298319327731092
5 3 19 12 7 18 10 4 3 1 1 2 0.75 0.333333333333333 0.3 0.461538461538462 1 0.346064814814815 0.346064814814815 0.514187446259673
5 3 20 12 7 25 14 5 3 1 3 1 0.75 0.4 0.352941176470588 0.521739130434783 1 0.675 0.675 0.805970149253731
5 3 21 12 7 31 15 4 2 1 2 1 0.666666666666667 0.32258064516129 0.277777777777778 0.434782608695652 1 0.529569892473118 0.529569892473118 0.692442882249561
5 3 22 12 7 11 6 4 2 1 1 2 0.75 0.727272727272727 0.585365853658537 0.738461538461538 1 0.810606060606061 0.810606060606061 0.895397489539749
5 3 23 12 7 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 24 12 7 14 8 3 0 1 2 1 0.333333333333333 0.571428571428571 0.266666666666667 0.421052631578947 0.333333333333333 0.964285714285714 0.329268292682927 0.495412844036697
5 3 25 12 7 5 3 1 1 1 1 1 0.0833333333333333 0.2 0.0625 0.117647058823529 0.116666666666667 0.291666666666667 0.0909090909090909 0.166666666666667
5 3 26 12 7 14 7 3 2 1 3 1 0.25 0.642857142857143 0.219512195121951 0.36 0.404761904761905 1 0.404761904761905 0.576271186440678
5 3 27 12 7 8 5 1 0 1 0 1 0.333333333333333 0.25 0.166666666666667 0.285714285714286 0.333333333333333 0.25 0.166666666666667 0.285714285714286
5 3 28 12 7 8 4 2 1 1 1 1 0.416666666666667 0.5 0.294117647058824 0.454545454545455 0.5625 0.671875 0.441277080957811 0.612341772151899
5 3 29 12 7 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 30 12 7 12 8 1 1 1 1 1 0.0833333333333333 0.0833333333333333 0.0434782608695652 0.0833333333333333 0.121527777777778 0.121527777777778 0.0646950092421442 0.121527777777778
5 3 31 12 7 16 12 2 0 1 1 1 0.25 0.375 0.176470588235294 0.3 0.25 0.489583333333333 0.19831223628692 0.330985915492958
5 3 32 12 7 10 7 1 0 1 0 1 0.166666666666667 0.3 0.12 0.214285714285714 0.166666666666667 0.3 0.12 0.214285714285714
5 3 33 12 7 6 6 1 1 1 0 1 0.166666666666667 0.166666666666667 0.0909090909090909 0.166666666666667 0.236111111111111 0.166666666666667 0.10828025477707 0.195402298850575
5 3 34 12 7 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 35 12 7 22 10 1 0 1 1 1 0.0833333333333333 0.181818181818182 0.0606060606060606 0.114285714285714 0.0833333333333333 0.265151515151515 0.0676982591876209 0.126811594202899
5 3 36 12 7 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 37 12 7 8 4 1 0 1 1 1 0.0833333333333333 0.25 0.0666666666666667 0.125 0.0833333333333333 0.364583333333333 0.0727650727650728 0.135658914728682
5 3 38 12 7 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 39 12 7 13 7 1 0 1 0 1 0.166666666666667 0.153846153846154 0.0869565217391304 0.16 0.166666666666667 0.153846153846154 0.0869565217391304 0.16
5 3 40 12 7 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 41 12 7 10 7 2 2 1 1 1 0.25 0.2 0.125 0.222222222222222 0.475 0.245833333333333 0.193309191239869 0.323988439306358
5 3 42 12 7 9 4 1 1 1 0 1 0.166666666666667 0.111111111111111 0.0714285714285714 0.133333333333333 0.240740740740741 0.111111111111111 0.0822784810126582 0.152046783625731
5 3 43 12 7 10 10 1 1 1 1 1 0.0833333333333333 0.1 0.0476190476190476 0.0909090909090909 0.120833333333333 0.145833333333333 0.0707563611014291 0.132161458333333
5 3 44 12 7 5 5 1 1 1 0 1 0.166666666666667 0.2 0.1 0.181818181818182 0.233333333333333 0.2 0.120689655172414 0.215384615384615
5 3 45 12 7 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
5 3 46 12 7 4 4 1 1 1 0 1 0.166666666666667 0.25 0.111111111111111 0.2 0.229166666666667 0.25 0.135802469135802 0.239130434782609
5 3 47 12 7 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0
