ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
21,722.638852783,720.128773072,662.861493025,660.13653965,960.139866109,725.122803661,1005.92834287,1018.31291397,976.815230278,976.801366815,933.459492437,1165.08901857,1165.05508067,1357.73303167,339.421423708,384.202099682,384.202255448,424.277528722,300.003433873,300.01102442,0,721.051084778,718.561607782,661.281421617,658.555664535,958.568042885,723.647428764,1004.39489926,4624.46517275,4583.48389399,4581.02114943,4539.63963794,4762.35230172,4750.49437208,4963.75220097,5329.5260494,5291.88006673,5283.10769483,5245.12867164,5481.48420593,5438.98237946,5667.25506966,5363.35170957,5328.06464391,5315.10067901,5279.4997298,5524.6039757,5461.81426843,5699.08433322,5981.697503,5938.48679501,5940.38323564,5896.86900321,6108.01491347,6117.24393801,6321.03745717,854.930817348,914.921076748,856.039722653,915.965655808,949.459619095,616.51899926,665.264226269,1634.88854576,1574.88418711,1635.46513714,1575.49312717,1595.19868229,1875.39175488,1891.97744539,1163.23302433,1212.60435484,1129.48313723,1180.27209112,1360.85875706,937.298263023,1156.47050742,1970.01773147,2025.40629227,1947.40256082,2003.41894276,2128.06462631,1726.0486079,1869.28355838
22,1102.15872336,1060.61543825,1060.5394035,1017.30471721,1247.78023403,1247.42724822,1441.56950763,780.08568682,782.28453803,720.081497153,722.462645643,1021.76589628,759.478457035,1048.26791197,975.324820062,988.167336237,1034.35976385,1046.47305751,757.593936579,1020.32840467,721.051084778,0,59.9957994272,59.9964343579,84.8520341566,247.398404156,247.390865489,339.418348885,4593.5624122,4559.94372175,4544.17404133,4510.17978562,4761.33026886,4685.34430395,4927.57211785,5196.47567102,5152.8765772,5155.61451765,5111.66694989,5321.30647196,5334.52568418,5535.7282199,5413.34149003,5384.85149797,5360.75059118,5331.98770257,5597.7761341,5480.89989684,5739.79723299,5933.2791667,5885.35035927,5897.53140365,5849.30897468,6033.32935024,6092.52771965,6269.41771833,832.911076185,872.984751676,879.471709285,917.51544992,717.760258535,756.319803202,495.341847001,1464.26649558,1410.42592872,1491.23946051,1438.41810873,1319.99639459,1707.29977349,1608.79524604,1636.05861006,1694.64349195,1623.92537194,1682.93404597,1761.27174414,1388.74826057,1482.712187,2062.54503545,2106.5532626,2021.79787747,2066.67827123,2274.92300242,1850.89044597,2080.84557087
23,1060.54705124,1017.30616024,1020.75951856,975.763376782,1199.23430299,1213.78952091,1399.76228542,720.08998206,722.471716977,660.085810969,662.682855135,961.875343908,702.851309193,989.97978495,988.1685372,1004.43664959,1046.4795181,1061.84955467,778.692867263,1018.5726317,718.561607782,59.9957994272,0,84.8540883587,60.0059438316,240.006435467,305.942964856,384.186870272,4653.14209067,4619.44387711,4603.8044034,4569.73492903,4820.59273183,4745.19879225,4987.23567296,5256.43585428,5212.81851358,5215.59001077,5171.62822099,5381.13425571,5394.52092548,5595.68423899,5471.91790673,5443.29902702,5419.39551231,5390.50590309,5655.93942475,5539.98450261,5798.57993377,5993.10142823,5945.19923843,5957.3147519,5909.12175069,6093.28080213,6152.17767446,6329.27316163,886.117744517,927.513023765,931.413935403,970.881565796,776.508786137,799.514458541,547.336161863,1524.08288959,1470.14918356,1550.85296222,1497.89271999,1379.86816333,1767.2240461,1668.36454832,1670.22349044,1728.40185514,1656.31439394,1714.96633351,1801.24764921,1422.83985982,1525.73247695,2118.20135583,2162.62953863,2077.9205071,2123.19599764,2329.17728005,1904.99999134,2132.16741116
24,1060.62777946,1020.92216279,1017.31040334,975.851099247,1214.22177509,1198.93804572,1399.82243414,782.501081549,780.092081922,722.697343172,720.08791638,1020.08902705,780.628754892,1063.69201587,916.426102545,930.08180834,975.334800115,988.171769164,700.946016932,960.442253168,661.281421617,59.9964343579,84.8540883587,0,60.0025230107,305.95057022,240.001913944,384.190096724,4586.8402012,4552.57691233,4537.90115989,4503.25803066,4752.2802894,4681.57576756,4921.58083775,5198.89077828,5155.77194344,5157.52358408,5114.05601531,5326.1450492,5334.59325876,5538.23945769,5400.60648946,5371.544669,5348.33366286,5318.99439034,5583.27833535,5470.73673642,5728.02416576,5928.98850199,5881.42784603,5892.75502997,5844.89882397,6031.29992406,6086.34635979,6265.57304552,806.03900716,848.915240352,850.125314014,890.884303066,707.52759724,714.755093926,466.684217396,1460.75181704,1405.8531553,1485.52991146,1431.59119728,1325.28206235,1705.3635674,1617.15482984,1586.57999639,1644.88588108,1573.24005212,1632.02415695,1716.47870028,1339.19100745,1440.91335154,2040.58930998,2085.6838546,2001.07342351,2047.04283567,2249.6497487,1825.38650552,2050.02015328
25,1017.30673058,975.840878756,975.757620029,932.452731683,1164.26600698,1163.88764163,1356.71749696,722.699233635,720.089671262,662.931752346,660.085525814,960.086569586,725.651015946,1006.2935642,930.075451303,947.341683902,988.170573423,1004.43353092,723.691708685,958.566688276,658.555664535,84.8520341566,60.0059438316,60.0025230107,0,300.01237918,300.004436869,424.27038304,4646.51164883,4612.17756934,4597.61852901,4562.9090565,4811.6593945,4741.48389156,4981.32185237,5258.83046576,5215.68771738,5217.48409568,5173.99663547,5385.92648964,5394.59442977,5598.1756407,5459.32407949,5430.13985491,5407.11784522,5377.65846538,5641.5953056,5529.93491957,5786.9311608,5988.85961088,5941.32228622,5952.59225651,5904.762241,6091.2777056,6146.06198229,6325.47093286,860.909851891,904.897440453,903.757048948,945.756174791,767.065029806,760.31324769,521.544839133,1520.71245996,1465.76856359,1545.36932704,1491.34355341,1384.93262308,1765.35982844,1676.43486199,1621.78359481,1679.64055902,1606.64683929,1665.03172474,1757.47124023,1374.50835917,1485.14322846,2096.83125636,2142.3094557,2057.76437453,2104.09127686,2304.50120919,1880.2322091,2102.09564092
26,1247.43857821,1198.93878913,1213.79362508,1163.89744123,1356.72470799,1421.20921612,1582.99750926,758.586142491,779.544766575,701.880423824,724.481137922,1005.44895253,660.086602513,960.091100864,1222.37665626,1235.56572108,1281.26940181,1293.85324936,1004.432812,1258.57906698,958.568042885,247.398404156,240.006435467,305.95057022,300.01237918,0,424.274438667,300.001146141,4687.27182809,4656.14869505,4636.25202534,4604.77686234,4863.58378562,4767.60253899,5018.01589309,5253.7212499,5208.26071342,5214.93247734,5169.13082549,5368.65096721,5400.91386007,5592.16681334,5528.53463833,5502.18031265,5474.82327141,5448.21705761,5719.26622851,5586.46372923,5851.11223276,6016.0416585,5966.73437367,5982.20406105,5932.61486468,6107.20075825,6182.42089951,6350.14702278,1016.55252352,1047.88644855,1068.91066445,1098.75218649,856.329818024,977.659960968,694.162405029,1560.7468767,1511.56661508,1595.34040156,1547.26851719,1385.67043623,1794.84964828,1657.56882655,1870.69397237,1929.78898684,1861.08018913,1920.47200272,1984.85406632,1623.96648404,1699.61855037,2217.9100063,2258.07908913,2173.30109381,2214.28426599,2440.17902012,2018.92744232,2264.39722089
27,1247.7873446,1214.21543049,1199.23321073,1164.27055072,1421.82200433,1356.71930654,1583.26963006,1021.93645411,1020.0936987,962.047467549,960.089487413,1260.09075753,1006.29402981,1295.64295399,900.556455866,898.56333755,960.439022186,958.566074176,658.555240363,1004.40025977,723.647428764,247.390865489,305.942964856,240.001913944,300.004436869,424.274438667,0,300.005632944,4348.25206191,4314.29205039,4299.11774371,4264.7590229,4514.93461278,4441.97606585,4682.69037613,4959.1560866,4916.13898677,4917.70052414,4874.31762363,5087.08078543,5094.59717289,5298.51861957,5166.03630945,5137.4935366,5113.48493423,5084.65527787,5350.38759913,5234.1327837,5492.63851567,5689.53891981,5641.88031526,5653.44820241,5605.4820369,5791.40166746,5847.5492787,6026.00959434,596.519700452,632.403266564,646.885787808,680.117610308,470.566089424,560.416209432,270.070391834,1220.95791108,1166.28830747,1246.33595771,1192.83948019,1087.07732884,1465.39158324,1380.66972507,1461.99592832,1521.66248265,1456.75780084,1516.63069434,1564.81937564,1217.39603472,1276.92823937,1818.02944807,1861.30081174,1776.48846963,1820.75174637,2033.1566303,1609.68774106,1846.53468599
28,1441.57695346,1399.81768591,1399.76196295,1356.72293033,1583.27018331,1582.99288063,1780.98778337,1047.61835942,1062.89350852,989.28494546,1005.44655974,1294.98226265,960.087283033,1260.09200657,1200.06291469,1198.56897001,1259.99889995,1258.57170675,958.560872692,1293.82123528,1004.39489926,339.418348885,384.186870272,384.190096724,424.27038304,300.001146141,300.005632944,0,4391.78344564,4361.26964517,4340.41120935,4309.52653268,4570.23336465,4469.84772787,4721.7080543,4953.74113881,4908.26213052,4914.99655192,4869.1556809,5068.79046336,5101.29131476,5292.17293125,5239.12419726,5213.58069659,5185.02750533,5159.22402688,5432.22510668,5293.82299056,5560.21922761,5718.14657059,5668.63754262,5684.62099427,5634.81672527,5808.14973003,5885.75486466,6051.9094621,805.01239007,824.109894576,862.699107463,880.543906896,605.263155746,831.746219463,531.77644359,1270.47517403,1223.35130907,1307.78509956,1262.06320855,1088.02004398,1500.78945129,1357.70360156,1733.99254345,1793.97139363,1733.32979277,1793.33030849,1816.47635494,1493.32948259,1521.04824526,1956.43887118,1993.45710896,1909.12383642,1947.0468429,2185.74253392,1769.71352382,2029.37735509
29,5346.45852829,5344.15183599,5286.51314095,5284.19199847,5584.04024355,5302.57673753,5601.44490394,5369.09458473,5363.334152,5309.40443193,5303.57910056,5602.38830255,5339.40608653,5636.31916241,4400.72438834,4340.9930789,4406.78185337,4347.13654889,4324.69013568,4645.46778691,4624.46517275,4593.5624122,4653.14209067,4586.8402012,4646.51164883,4687.27182809,4348.25206191,4391.78344564,0,59.9996431212,60.0015524407,84.8613003331,247.394931954,247.393099487,339.417623824,960.808076581,962.726462489,900.811025525,902.857485376,1202.35033578,932.02527632,1224.39996562,960.817376307,962.739628593,900.814890535,902.869514212,1202.3665688,932.037525748,1224.41751701,1357.66605413,1315.9270011,1315.92433065,1272.81624781,1500.02342598,1500.02579635,1697.08535998,3831.84117998,3776.82968865,3808.46527013,3753.10514526,3879.55291955,4031.21726793,4149.19895854,3130.98828637,3183.59614726,3102.33583821,3155.41268544,3304.8084798,2892.70737225,3054.97685641,3739.80906486,3731.34964172,3799.15659525,3790.81991322,3493.62548041,3841.68019491,3548.74565975,2662.66724624,2605.05358,2679.87442954,2622.63697726,2547.66018595,2909.91216214,2842.52278216
30,5305.17976274,5303.36603927,5245.21461016,5243.3918884,5543.30867384,5259.34431988,5558.40439594,5334.59726784,5328.29110016,5274.96624331,5268.58863033,5567.14660477,5307.20493657,5603.70875131,4357.32899699,4297.54618356,4362.82572193,4303.1220931,4283.60825414,4601.73072936,4583.48389399,4559.94372175,4619.44387711,4552.57691233,4612.17756934,4656.14869505,4314.29205039,4361.26964517,59.9996431212,0,84.8541632102,60.0051705075,240.007074999,305.947453128,384.193075604,1020.80769996,1022.61333935,960.81064634,962.729392423,1262.27685426,990.134935866,1283.29700866,962.63903363,960.818003301,902.757536924,900.820593582,1200.82859539,949.209251819,1237.53907679,1400.73473775,1360.31792451,1357.66619202,1315.92629895,1548.44160737,1536.77513448,1740.02871827,3794.37638606,3739.66635851,3770.32487206,3715.25477462,3845.12220331,3992.01040165,4113.14970866,3098.43105945,3150.57041171,3068.93002517,3121.55349591,3275.0481343,2861.31239925,3028.02748171,3691.57863307,3682.55452696,3750.8390973,3741.94822876,3445.16548752,3795.66609143,3503.43481341,2619.62609332,2562.28922548,2637.74793204,2580.8117904,2501.24416298,2866.71734398,2795.29970004
31,5303.24515327,5300.47246879,5243.32246538,5240.52977012,5540.29606473,5261.32091864,5559.97034128,5320.27457733,5314.90731422,5260.54549284,5255.11716141,5554.0947349,5289.03132428,5586.19702108,4359.71254442,4300.04162749,4366.37000021,4306.79404633,4281.36812572,4604.79724911,4581.02114943,4544.17404133,4603.8044034,4537.90115989,4597.61852901,4636.25202534,4299.11774371,4340.41120935,60.0015524407,84.8541632102,0,60.0075447444,305.951169934,240.00522492,384.19498095,962.628988057,960.80402929,902.753087758,900.807393211,1200.81144497,949.197220743,1237.5212351,1020.81890969,1022.62846076,960.816421265,962.743402213,1262.29503943,990.148933124,1283.31628691,1400.73590067,1357.67003233,1360.31651961,1315.927608,1536.77373865,1548.44536749,1740.02980882,3785.3937677,3730.14536729,3762.57679816,3706.98225045,3830.79146566,3986.21595913,4101.60579199,3081.02953466,3133.94273734,3052.95270666,3106.3354087,3253.08510955,2842.03446438,3001.73298199,3704.66592663,3696.98866239,3764.12352224,3756.55805063,3458.83588373,3803.68668532,3509.96232988,2621.5636575,2563.67819823,2637.83026877,2580.30803264,2510.42311801,2868.90908914,2806.22049694
32,5261.61929739,5259.33990871,5201.67295195,5199.37900366,5499.23246232,5217.73845857,5516.59805067,5285.45111061,5279.53527,5225.77781712,5219.79427731,5518.53705547,5256.51428296,5553.28494205,4315.89657061,4256.16848004,4321.9946113,4262.35474202,4239.85842774,4560.66191598,4539.63963794,4510.17978562,4569.73492903,4503.25803066,4562.9090565,4604.77686234,4264.7590229,4309.52653268,84.8613003331,60.0051705075,60.0075447444,0,300.012244959,300.012769544,424.278924135,1022.52982529,1020.81155139,962.639734494,960.814912552,1260.81897455,1006.32435248,1295.83052435,1022.5377063,1020.82314801,962.642041795,960.825735693,1260.83374822,1006.33531129,1295.84689227,1442.52735445,1400.74690079,1400.74413946,1357.67754813,1584.07746949,1584.07944326,1781.9466603,3747.45686492,3692.50445169,3723.95860353,3668.64823161,3795.91096679,3946.55412793,4065.12684994,3047.93135739,3100.38073708,3018.99307796,3071.92785914,3222.84009694,2810.06617293,2974.29442144,3655.96337794,3647.72537888,3715.34191942,3707.22616701,3409.87296681,3757.19889938,3464.13586772,2577.82807491,2520.20364945,2595.01316881,2537.77717547,2463.297091,2825.07917763,2758.36750705
33,5482.49471576,5482.46943319,5422.49175988,5422.47802477,5722.47740495,5429.17741878,5728.82998744,5533.29306207,5525.49755266,5473.84682737,5465.96645752,5763.70097463,5511.80825891,5807.19575255,4527.1871257,4467.2514743,4530.38471706,4470.49494043,4462.35470068,4769.98508097,4762.35230172,4761.33026886,4820.59273183,4752.2802894,4811.6593945,4863.58378562,4514.93461278,4570.23336465,247.394931954,240.007074999,305.951169934,300.012244959,0,424.28123561,300.008886833,1048.83396512,1064.21029017,990.535192094,1006.8029139,1296.20675951,960.813814896,1260.81436364,723.237455071,720.811031929,663.454392767,660.813637814,960.82158099,725.396487739,1006.32917305,1248.54086864,1214.93253823,1200.02186004,1165.01364228,1422.41803018,1357.66949838,1584.07511741,3985.53426542,3931.78393041,3959.42310323,3905.30783076,4044.85164475,4177.47683212,4308.21490404,3303.5809743,3354.52477492,3272.03215824,3323.45109915,3486.36203964,3069.44422571,3245.13143102,3840.0810563,3828.07631448,3898.79906216,3886.96610715,3592.85970136,3954.86538007,3666.20789595,2793.42704263,2737.28878286,2814.96333668,2759.26101268,2661.12843183,3039.38397988,2950.58244204
34,5473.1332246,5468.46503197,5413.33925908,5408.63103928,5707.87619214,5438.75008456,5736.4282561,5463.91232908,5460.67129917,5404.01578152,5400.73875831,5700.39696493,5423.76281505,5722.21850331,4538.65178542,4479.24753644,4547.43112305,4488.14562128,4451.597448,4784.76442882,4750.49437208,4685.34430395,4745.19879225,4681.57576756,4741.48389156,4767.60253899,4441.97606585,4469.84772787,247.393099487,305.947453128,240.00522492,300.012769544,424.28123561,0,300.011385081,723.228849041,720.798913112,663.451398827,660.802294761,960.806284907,725.384930538,1006.31173353,1048.83920724,1064.21950045,990.535724944,1006.80969856,1296.21871332,960.82378201,1260.82823704,1248.54053277,1200.02451472,1214.92979818,1165.01408868,1357.66735696,1422.41996498,1584.07451097,3942.59868262,3886.30360521,3922.40191923,3865.80625068,3976.2852285,4149.72321325,4252.83380269,3221.18081804,3275.72466419,3196.42892622,3251.37897238,3381.98881321,2978.54995943,3120.59947902,3902.59625315,3897.02537462,3962.30309251,3956.80649055,3657.94899389,3993.21483172,3697.29949092,2802.50586174,2743.78876233,2815.35401255,2756.90919628,2704.00547339,3049.71177798,3001.97249132
35,5685.79465021,5683.38699471,5625.85287203,5623.43125895,5923.25942177,5641.90902011,5940.80872218,5704.00237686,5698.81810549,5644.25360471,5639.01434312,5938.05422143,5671.530567,5968.94459351,4740.01985542,4680.27698099,4745.9294072,4686.26465565,4664.00037298,4984.68228846,4963.75220097,4927.57211785,4987.23567296,4921.58083775,4981.32185237,5018.01589309,4682.69037613,4721.7080543,339.417623824,384.193075604,384.19498095,424.278924135,300.008886833,300.011385081,0,759.967786284,781.053079819,703.319007544,726.052023078,1006.79867889,660.805080264,960.805557089,759.968782313,781.057702907,703.315549147,726.05342877,1006.80637726,660.812543866,960.816927418,1018.24843032,976.747253248,976.744357806,933.398624,1165.00699892,1165.00839458,1357.66773617,4169.54543324,4114.32451849,4146.61001807,4091.073457,4214.58233521,4369.91971309,4485.75831775,3464.06522251,3517.21874135,3436.42449416,3489.99016934,3633.98550653,3224.40038544,3379.72993871,4075.58373128,4066.33070626,4134.81375913,4125.6838973,3829.09528227,4179.73112459,3887.26637,3002.00869741,2944.43215825,3019.29190986,2962.04951029,2885.37650727,3249.23112201,3179.49083904
36,6049.80608716,6040.58383911,5990.56748627,5981.26516046,6278.02810333,6033.598053,6327.91121174,5976.11294513,5978.20507333,5916.13551391,5918.24883624,6218.01925407,5913.78208717,6213.77136831,5140.8574956,5082.36231914,5154.47434945,5096.13759666,5034.06604385,5388.19943112,5329.5260494,5196.47567102,5256.43585428,5198.89077828,5258.83046576,5253.7212499,4959.1560866,4953.74113881,960.808076581,1020.80769996,962.628988057,1022.52982529,1048.83396512,723.228849041,759.967786284,0,60.0006768476,59.9970724014,84.8527317254,247.390531845,247.394831903,339.414952659,1359.92814167,1402.99803935,1318.1837428,1362.57147647,1577.21336476,1154.83141182,1401.6471108,960.821628908,900.823997484,962.744143545,902.873956194,932.039389304,1202.36683134,1224.42087775,4498.25855599,4440.01100069,4484.34567044,4425.90767953,4503.96629322,4718.46887092,4791.76460133,3745.32187684,3802.85691295,3728.60070693,3786.3803088,3877.33481536,3498.20282232,3596.45255557,4550.05327749,4549.00056317,4610.04244608,4608.99354513,4309.00817794,4622.00651914,4322.92248154,3421.75672253,3361.96936242,3427.34990941,3367.66121344,3349.86280358,3666.18037212,3649.8379882
37,6011.65624607,6001.98049531,5952.49318375,5942.73233098,6239.156846,5997.37846786,6291.23275313,5932.29662689,5934.80365427,5872.33305749,5874.8656679,6174.54841232,5868.34627165,6168.34915265,5105.80095911,5047.43631827,5119.97415776,5061.77501565,4996.9050909,5353.18108926,5291.88006673,5152.8765772,5212.81851358,5155.77194344,5215.68771738,5208.26071342,4916.13898677,4908.26213052,962.726462489,1022.61333935,960.80402929,1020.81155139,1064.21029017,720.798913112,781.053079819,60.0006768476,0,84.8496875606,59.9966577081,240.007482655,305.949697951,384.194268823,1402.99464444,1444.78115822,1359.92551975,1402.99335453,1623.3892629,1202.2590418,1453.41211899,1020.82228369,960.824649669,1022.63188552,962.746722906,990.150846797,1262.29423708,1283.3195268,4458.76718203,4400.37676008,4445.44798877,4386.87287523,4462.04236003,4680.08838088,4750.62116127,3703.67005296,3761.39781558,3687.62471589,3745.59022784,3833.35497456,3456.43005195,3551.34786267,4521.22018539,4520.866087,4581.22203993,4580.86268326,4280.85840783,4590.48365493,4291.15028059,3389.88137782,3330.02367348,3394.58787339,3334.81410555,3321.64255448,3633.73161172,3621.64738656
38,6003.76578352,5994.92467413,5944.4671744,5935.54902776,6232.58693814,5986.01910342,6280.67455654,5935.43695369,5937.08711482,5875.44782165,5877.11481488,6176.96252145,5874.92290462,6174.88039613,5092.45407397,5033.86735852,5105.66937782,5047.23822195,4987.27448909,5339.75477794,5283.10769483,5155.61451765,5215.59001077,5157.52358408,5217.48409568,5214.93247734,4917.70052414,4914.99655192,900.811025525,960.81064634,902.753087758,962.639734494,990.535192094,663.451398827,703.319007544,59.9970724014,84.8496875606,0,60.0010558712,305.942733409,240.007243523,384.187588085,1318.18609626,1359.93147083,1275.07583235,1318.18512133,1539.0295167,1118.32236188,1371.72289364,962.642254869,902.765869321,960.821761134,900.823994844,949.209502187,1200.82779315,1237.5407598,4453.46416603,4395.34834059,4439.03432626,4380.71980265,4461.44299166,4672.69857301,4748.46138319,3702.61349029,3759.9539685,3685.24495988,3742.84203907,3837.00795417,3455.64721503,3557.4231836,4497.69883715,4496.26210065,4557.67746012,4556.2497548,4256.29245039,4571.24139807,4272.33497332,3371.31808575,3311.58302608,3377.48976894,3317.86513233,3297.26447914,3616.08655245,3597.19418145
39,5965.32160905,5956.02549668,5906.09578921,5896.71756321,6193.43057913,5949.50999549,6243.7187306,5891.31814442,5893.38292524,5831.33977202,5833.42577355,6133.20071546,5829.18421116,6129.16997591,5057.06214637,4998.60266889,5070.83729111,5012.54057897,4949.76237086,5304.41676604,5245.12867164,5111.66694989,5171.62822099,5114.05601531,5173.99663547,5169.13082549,4874.31762363,4869.1556809,902.857485376,962.729392423,900.807393211,960.814912552,1006.8029139,660.802294761,726.052023078,84.8527317254,59.9966577081,60.0010558712,0,300.004140359,300.008299287,424.267684377,1362.57322331,1402.9984086,1318.18403682,1359.92761771,1586.31792797,1167.23504793,1424.57629733,1022.53656579,962.645982438,1020.8227951,960.825026146,1006.33031153,1260.82883437,1295.84359484,4413.57209304,4355.30776777,4399.73616679,4341.27880478,4419.11571912,4633.93910964,4706.93951148,3660.47579633,3718.01656692,3643.78152311,3701.57229091,3792.56053312,3413.35375566,3511.81726689,4468.52815216,4467.79575118,4528.52401541,4527.79142834,4227.79191841,4539.3661994,4240.18391208,3338.96145198,3279.14669431,3344.23948896,3284.52025036,3268.5903671,3583.18435799,3568.58796051
40,6199.35692831,6188.22338339,6140.45792399,6129.22849625,6424.42894652,6190.98458434,6483.37778515,6099.37676908,6103.59099512,6039.50164779,6043.75763116,6342.93656823,6028.43890341,6328.34557209,5303.08408531,5245.10670003,5318.76950438,5260.96691537,5188.14973803,5550.45882514,5481.48420593,5321.30647196,5381.13425571,5326.1450492,5385.92648964,5368.65096721,5087.08078543,5068.79046336,1202.35033578,1262.27685426,1200.81144497,1260.81897455,1296.20675951,960.806284907,1006.79867889,247.390531845,240.007482655,305.942733409,300.004140359,0,424.274427724,300.006696669,1577.20716145,1623.38629538,1539.02130412,1586.30951035,1784.20344994,1359.92995349,1586.31259521,1048.83851021,990.538702118,1064.21863931,1006.80975089,960.820866657,1296.2148637,1260.8277857,4642.92044063,4584.09353503,4631.5750418,4572.59452572,4637.5564932,4867.72439122,4928.79862135,3880.93504178,3939.3033613,3867.35511932,3925.91569069,4001.38963333,3633.55598019,3714.97415566,4733.74753238,4734.82180022,4793.75025593,4794.80116624,4494.88799108,4797.03025763,4497.26401287,3596.38121936,3536.41162428,3598.96036234,3539.03414505,3536.09229054,3838.66235723,3835.95035478
41,6160.97805609,6153.90382975,6101.43108886,6094.29915471,6392.43680915,6135.74130261,6431.96234955,6114.60901581,6114.66011504,6054.60523445,6054.65681916,6354.65360322,6060.35900807,6360.09010163,5238.49438073,5179.46719755,5249.53570056,5190.63642907,5141.57980301,5485.3843976,5438.98237946,5334.52568418,5394.52092548,5334.59325876,5394.59442977,5400.91386007,5094.59717289,5101.29131476,932.02527632,990.134935866,949.197220743,1006.32435248,960.813814896,725.384930538,660.805080264,247.394831903,305.949697951,240.007243523,300.008299287,424.274427724,0,300.000626868,1154.82426785,1202.25508599,1118.31344318,1167.22548573,1359.92902222,935.655525765,1167.22899673,723.240288635,663.462403494,720.814623645,660.816874557,725.395566945,960.820612867,1006.3297057,4617.37554247,4559.88264013,4600.68801141,4542.97695512,4634.64726351,4832.07012925,4918.355822,3875.86596545,3932.38030179,3855.97090473,3912.76323267,4018.8341396,3629.8062975,3743.9021572,4620.32366026,4616.16287005,4680.15924419,4676.04186094,4376.65694057,4704.22713196,4406.75562411,3508.01917661,3448.71348949,3517.57879073,3458.43599111,3420.08108618,3754.39595171,3719.09444179
42,6387.84518871,6378.89901036,6328.55978258,6319.54095336,6616.48720491,6370.15643856,6664.85200544,6315.31190909,6317.50603201,6255.33813513,6257.55328212,6557.30641571,6252.24704697,6552.2463217,5476.36776981,5417.74434944,5489.39891047,5430.91833017,5371.4571153,5723.64860562,5667.25506966,5535.7282199,5595.68423899,5538.23945769,5598.1756407,5592.16681334,5298.51861957,5292.17293125,1224.39996562,1283.29700866,1237.5212351,1295.83052435,1260.81436364,1006.31173353,960.805557089,339.414952659,384.194268823,384.187588085,424.267684377,300.006696669,300.000626868,0,1401.63771139,1453.40563601,1371.71233413,1424.56379322,1586.30930732,1167.22625121,1359.92225976,759.971709632,703.321472481,781.060001228,726.056997492,660.81431343,1006.8065918,960.821163123,4837.06641246,4778.88071845,4822.87281235,4764.50648742,4843.37333797,5056.69970589,5131.07800647,4084.7129301,4142.22731774,4067.89533047,4125.63464313,4216.46772513,3837.6046929,3935.09171083,4877.29164237,4875.06506709,4937.24245219,4935.0330483,4635.17880274,4953.31884031,4654.640938,3753.85973199,3694.18453462,3760.57290202,3701.00519378,3676.57323376,3998.94682799,3976.34589211
43,6076.92674569,6081.14838113,6017.05318924,6021.32878361,6320.50163779,6005.91350132,6305.82182293,6177.3508947,6166.18528226,6118.46034581,6107.18696923,6402.346873,6169.20334945,6461.53361701,5108.36562325,5048.41913741,5106.14718197,5046.17776493,5064.51344527,5346.04556964,5363.35170957,5413.34149003,5471.91790673,5400.60648946,5459.32407949,5528.53463833,5166.03630945,5239.12419726,960.817376307,962.63903363,1020.81890969,1022.5377063,723.237455071,1048.83920724,759.968782313,1359.92814167,1402.99464444,1318.18609626,1362.57322331,1577.20716145,1154.82426785,1401.63771139,0,60.0023189804,60.0025093077,84.84783673,247.397228731,247.390209419,339.421985292,960.812818331,962.736498278,900.812098833,902.862442061,1202.35585842,932.029550462,1224.41185035,4617.95480325,4566.56292193,4587.45490051,4535.71263807,4695.599114,4796.33520643,4947.80785737,3968.72838586,4017.01942864,3933.19731421,3981.91120462,4163.12101715,3741.59409048,3933.88882718,4376.25867131,4357.3242171,4433.11435504,4414.41457158,4129.76218979,4515.09484563,4237.20938109,3397.8906327,3344.95532908,3426.33335572,3373.84137299,3237.95008782,3638.59850457,3512.96326986
44,6040.64854608,6045.34375278,5980.80822455,5985.56236702,6284.55160695,5967.78528924,6267.6266768,6147.39797591,6135.73629762,6088.60715208,6076.83255229,6371.53809101,6141.36178836,6433.11446692,5071.03780892,5011.11788962,5068.26844223,5008.31885422,5029.48674663,5308.09206218,5328.06464391,5384.85149797,5443.29902702,5371.544669,5430.13985491,5502.18031265,5137.4935366,5213.58069659,962.739628593,960.818003301,1022.62846076,1020.82314801,720.811031929,1064.21950045,781.057702907,1402.99803935,1444.78115822,1359.93147083,1402.9984086,1623.38629538,1202.25508599,1453.40563601,60.0023189804,0,84.8556384834,59.9974269313,240.010660936,305.947592384,384.199660491,1020.81511826,1022.62611272,960.814396266,962.737092633,1262.28508881,990.141620671,1283.31139166,4586.92493057,4535.88443071,4555.85037058,4504.45306353,4667.20199659,4763.43919952,4917.62538312,3943.10588871,3990.9079166,3906.91392424,3955.1453901,4139.54708604,3717.3877244,3913.00928567,4335.12458204,4315.62232288,4391.78664724,4372.5279528,4088.85888571,4476.01839317,4199.34389574,3364.28214632,3311.77262613,3393.49926751,3341.44586397,3201.57144263,3604.1597408,3474.87601573
