"p" "s1" "s2" "Jabd" "Labd" "MeanJ" "VarJ" "MeanL" "VarL"
4 1 2 0.678571428571429 0.808510638297872 0.496668385573042 0.118253693635818 0.590126991510838 0.106242729420894
4 1 3 0.625 0.769230769230769 0.554333782523407 0.0513927969644551 0.682722493021023 0.0456494208317553
4 1 4 0 0 0 0 0 0
4 1 5 0.3023730543506 0.464341692789969 0.337035135197032 0.0720011109399766 0.449721017942673 0.0770109361647376
4 1 6 0.436011904761905 0.607253886010363 0.462117081417899 0.0814141060284612 0.580281313960056 0.0737327549110657
4 1 7 0.523471768548764 0.687209017397697 0.470369986547313 0.0897955582896721 0.582418817326843 0.0825095742643135
4 1 8 0.110047846889952 0.198275862068966 0.135431609396365 0.0177413081207252 0.216793747406022 0.0352815363392693
4 1 9 0.641746890079779 0.781785418882193 0.542711438926154 0.0931571483746256 0.648488522360741 0.0806891374181902
4 1 10 0.37123745819398 0.541463414634146 0.387754440116327 0.0471465983597083 0.524463578520866 0.0500291237376287
4 1 11 0.100436681222707 0.182539682539683 0.118322120519885 0.0147225609987614 0.192746403593899 0.0308923577583379
4 1 12 0.541184274753746 0.702296647609148 0.498057757688051 0.0801665265134014 0.614854284221653 0.073076011023844
4 1 13 0.299677765843179 0.461157024793388 0.320339644105122 0.0792061045759317 0.424032342703237 0.0861105489609775
4 1 14 0.532413770263781 0.694869467496542 0.488130687454147 0.11392938644285 0.585495863643304 0.100344452445927
4 1 15 0.105601469237833 0.191029900332226 0.161777559755681 0.0447323225046649 0.234260823149077 0.0619273529219023
4 1 16 0.114427860696517 0.205357142857143 0.131428163510177 0.0164977570842001 0.21166465983795 0.0338603006729327
4 1 17 0 0 0 0 0 0
4 1 18 0.0913907284768212 0.16747572815534 0.106568517176435 0.0126127916646908 0.17590952085407 0.0276463755986467
4 1 19 0.979166666666667 0.989473684210526 0.712286014741699 0.094411763221902 0.786002691004467 0.0679150758674594
4 1 20 0.110047846889952 0.198275862068966 0.127268050457815 0.0182056207610358 0.203171967819952 0.0366193885793499
4 1 21 0.131565262610504 0.232536764705882 0.206242646861889 0.0580513713217929 0.287646540357756 0.0772578136744389
4 1 22 0.625 0.769230769230769 0.546722685087723 0.0460615057909023 0.679401461456847 0.0407212931409297
4 1 23 0.113366193099449 0.203645833333333 0.189287303317688 0.0538247498777896 0.26736918466047 0.0712769354733254
4 1 24 0.24 0.387096774193548 0.244589772727273 0.0371913165984024 0.353717441494368 0.0659738131491695
4 1 25 0.246826516220028 0.395927601809955 0.288536178049398 0.0616327090632109 0.397392941226334 0.0718981086074885
4 1 26 0.560165975103734 0.718085106382979 0.495091570384384 0.0545218849065735 0.627190328108842 0.0524399383499211
4 1 27 0.235668789808917 0.381443298969072 0.281002711651378 0.0569315447830821 0.390775908282226 0.0691664721789383
4 1 28 0.601162368325463 0.750907441016334 0.499396213765877 0.0652053880202089 0.623865815114952 0.0637891622998171
4 1 29 0.0486257928118393 0.092741935483871 0.0625790236659883 0.00518971931178441 0.110047370800275 0.0132226869337285
4 1 30 0.0486257928118393 0.092741935483871 0.0591552099978916 0.00471726718585767 0.10455449140676 0.0123269050451908
4 1 31 0.0348038645093703 0.0672665916760405 0.0539974264948611 0.00495595478189212 0.0949927392828055 0.0126706876374
4 1 32 0.0260031903854791 0.0506883226663446 0.0383720189382997 0.00286082229662029 0.0694673812342334 0.00756461086460182
4 1 33 0.0486257928118393 0.092741935483871 0.0625755184681323 0.00482314583886113 0.11046273200262 0.012691857938879
4 1 34 0.14018691588785 0.245901639344262 0.17015610225529 0.0219572714324774 0.266562288116738 0.0377722674135451
4 1 35 0.0545352248523088 0.10342987804878 0.0858810694030188 0.0147578053646825 0.140024935185089 0.02744427635353
4 1 36 0 0 0 0 0 0
4 1 37 0 0 0 0 0 0
4 1 38 0.0987124463519313 0.1796875 0.157306898495772 0.0397692900919194 0.231363336881805 0.0576867022907939
4 1 39 0.113366193099449 0.203645833333333 0.188743287672939 0.050145600739606 0.269893630255912 0.0671295015247702
4 1 40 0.0739800237006941 0.137767969735183 0.136165237063967 0.0324251336001308 0.20524994793596 0.0492177168209401
4 1 41 0 0 0 0 0 0
4 1 42 0.119170984455959 0.212962962962963 0.131631998189117 0.0166440063212554 0.211937253531474 0.0338205221651564
4 1 43 0 0 0 0 0 0
4 1 44 0.0894941634241245 0.164285714285714 0.111783858832911 0.0135139347098979 0.183493880718694 0.0289321552836043
4 1 45 0.0641962111764357 0.120647321428571 0.105594075523443 0.0202344943875945 0.167538231609127 0.0347160278665013
4 1 46 0 0 0 0 0 0
4 1 47 0.0507106271836098 0.0965263429752066 0.0839946955265361 0.0126805280150462 0.138745344103968 0.0252318143076955
4 1 48 0.0704099156275667 0.131556919642857 0.111655572997386 0.0226505566086597 0.175295531103456 0.037363855311169
4 1 49 0.0637119113573407 0.119791666666667 0.086503526788061 0.00941441195048229 0.146273754816255 0.0214516036058843
4 1 50 0.0716510903426791 0.133720930232558 0.0884956724395849 0.00901041809832543 0.150276793075169 0.0204576842927854
4 1 51 0.0448343079922027 0.0858208955223881 0.0534896605392507 0.00355052746939039 0.0959313800096951 0.0099473885412733
4 1 52 0.0682492581602374 0.127777777777778 0.0811377840586772 0.0074331537013306 0.139391595015426 0.018305188931942
4 1 53 0 0 0 0 0 0
4 1 54 0.122062168309325 0.217567567567568 0.194890030832236 0.0535066892592122 0.275565942544964 0.071533421620923
4 1 55 0 0 0 0 0 0
4 1 56 0 0 0 0 0 0
4 1 57 0.0589239965841161 0.111290322580645 0.0830731512601694 0.00888859767448751 0.140944474760785 0.0208336531632584
4 1 58 0.21570528356762 0.354864433811802 0.277872357880674 0.058440082587633 0.386464813519985 0.0684728634411846
4 1 59 0.280453257790368 0.438053097345133 0.32503838228415 0.0731695147366057 0.43417760659876 0.0798915311270766
4 1 60 0.11175898931001 0.201048951048951 0.126325560559252 0.0142627678348862 0.205781570922672 0.0311047218661225
4 1 61 0.131565262610504 0.232536764705882 0.199613712933977 0.0559198889462984 0.280290228068023 0.0742264203968973
4 1 62 0.119170984455959 0.212962962962963 0.129264392595549 0.0169759824157521 0.207857630938513 0.0343582755107492
4 1 63 0.432692307692308 0.604026845637584 0.485304549399501 0.0700284097793905 0.610684977088613 0.0601103873759764
4 1 64 0 0 0 0 0 0
4 1 65 0.131565262610504 0.232536764705882 0.199988357474667 0.0550361500390859 0.281606875311745 0.0733048793506649
4 1 66 0.087155363909578 0.160336538461538 0.15521594240111 0.0430460398818312 0.22587583390564 0.059491475557444
4 1 67 0 0 0 0 0 0
4 1 68 0.104704097116844 0.18956043956044 0.126098859725096 0.0154640813651939 0.204188990494954 0.0327413098685708
4 1 69 0.0822898032200358 0.152066115702479 0.131949791588795 0.0310850870160074 0.200010182174535 0.0473736015733219
4 1 70 0.12118018967334 0.216165413533835 0.132814518030763 0.0159820455227475 0.214351768383193 0.0333248947235868
4 1 71 0.651768056324658 0.789176245210728 0.517177688142885 0.106353852209346 0.617494686566217 0.0928799834157918
4 1 72 0.125 0.222222222222222 0.153941666666667 0.0202352044206905 0.242827727827728 0.0389514288977172
4 1 73 0.115966386554622 0.207831325301205 0.128970469623071 0.0163283131025757 0.208052323663969 0.0334584332441794
4 1 74 0.708333333333333 0.829268292682927 0.597328852503982 0.0957281083230459 0.696432960340462 0.0732010974704197
4 1 75 0.114427860696517 0.205357142857143 0.130569380919179 0.0152075498666017 0.211598895485177 0.0322430825093104
4 1 76 0.275423728813559 0.431893687707641 0.297137831542117 0.0633494075526779 0.406768954501726 0.0732721069235147
4 1 77 0.119170984455959 0.212962962962963 0.134101199380253 0.0169879613565732 0.215486837476667 0.03428675613674
4 1 78 0.122557726465364 0.218354430379747 0.137125108293516 0.0158112176494699 0.22135776354186 0.0329740146947248
4 1 79 0.95 0.974358974358974 0.831006061153731 0.065210665915421 0.879628620861641 0.0420023679675837
4 1 80 0.131565262610504 0.232536764705882 0.210511402129124 0.0572379524996889 0.294723643990116 0.075435670636475
